"","from","to","TimeDiff"
"1","0","156","9.38009539195807"
"2","156","427","1"
"3","156","428","1"
"4","427","740","22.1440727293655"
"5","740","844","8.36096611180915"
"6","740","845","8.36096611180915"
"7","740","846","8.36096611180915"
"8","740","847","8.36096611180915"
"9","846","1284","34.9228667261223"
"10","846","1285","34.9228667261223"
"11","846","1286","34.9228667261223"
"12","846","1287","34.9228667261223"
"13","846","1288","34.9228667261223"
"14","1285","1478","14.977229227394"
"15","1287","1556","20.2263394354659"
"16","428","1679","96.7862539541419"
"17","428","1680","96.7862539541419"
"18","428","1681","96.7862539541419"
"19","428","1682","96.7862539541419"
"20","1556","1716","13.3102758317431"
"21","1556","1717","13.3102758317431"
"22","1556","1718","13.3102758317431"
"23","1682","1839","10.7631603602206"
"24","1680","1872","13.3891352963009"
"25","1716","1912","13.4512228041403"
"26","1716","1913","13.4512228041403"
"27","1872","1942","4.78422758991445"
"28","1872","1943","4.78422758991445"
"29","1872","1944","4.78422758991445"
"30","1872","1945","4.78422758991445"
"31","1872","1946","4.78422758991445"
"32","1872","1947","4.78422758991445"
"33","1912","2024","9.33694456339381"
"34","1912","2025","9.33694456339381"
"35","1946","2048","8.25346269036466"
"36","1946","2049","8.25346269036466"
"37","1679","2072","27.8544134928739"
"38","1679","2073","27.8544134928739"
"39","1945","2100","11.9119230753165"
"40","1284","2113","61.6328752072274"
"41","1284","2114","61.6328752072274"
"42","1942","2156","15.3662838088664"
"43","1942","2157","15.3662838088664"
"44","1913","2174","19.7962791884342"
"45","2114","2188","5.76159376976474"
"46","2025","2194","11.3901358808607"
"47","2025","2195","11.3901358808607"
"48","2025","2196","11.3901358808607"
"49","1718","2245","37.4559463414918"
"50","1718","2246","37.4559463414918"
"51","1718","2247","37.4559463414918"
"52","2174","2293","6.60601687146766"
"53","2174","2294","6.60601687146766"
"54","1286","2342","75.7002391347093"
"55","2196","2380","9.14947505423706"
"56","2196","2381","9.14947505423706"
"57","2113","2463","21.4090634154665"
"58","2113","2464","21.4090634154665"
"59","2113","2465","21.4090634154665"
"60","2113","2466","21.4090634154665"
"61","2113","2467","21.4090634154665"
"62","2113","2468","21.4090634154665"
"63","2113","2469","21.4090634154665"
"64","2381","2487","7.99632422867549"
"65","2381","2488","7.99632422867549"
"66","2381","2489","7.99632422867549"
"67","2156","2490","20.0195984532214"
"68","2100","2521","24.8607579223181"
"69","2293","2557","15.8157655765571"
"70","2293","2558","15.8157655765571"
"71","2246","2646","24.0533617289306"
"72","2246","2647","24.0533617289306"
"73","2380","2690","21.0220073329089"
"74","2488","2692","13.496756107923"
"75","2294","2702","26.19243329689"
"76","2294","2703","26.19243329689"
"77","2073","2707","41.004462367655"
"78","2342","2711","24.9006287103468"
"79","2342","2712","24.9006287103468"
"80","2342","2713","24.9006287103468"
"81","2465","2740","19.8343671183968"
"82","2558","2741","13.7196532457147"
"83","2194","2782","36.74996530048"
"84","2711","2847","8.57144839178466"
"85","2245","2867","39.7449509091689"
"86","2245","2868","39.7449509091689"
"87","2245","2869","39.7449509091689"
"88","2487","2881","26.6639768440291"
"89","2487","2882","26.6639768440291"
"90","2487","2883","26.6639768440291"
"91","2741","2905","10.8985854541828"
"92","2702","2923","15.4440382799136"
"93","2740","2937","13.1618875078825"
"94","2740","2938","13.1618875078825"
"95","2740","2939","13.1618875078825"
"96","2740","2940","13.1618875078825"
"97","2782","2981","14.9018698197663"
"98","2881","3010","8.90713753378125"
"99","2881","3011","8.90713753378125"
"100","2557","3019","31.825157393106"
"101","2557","3020","31.825157393106"
"102","3020","3068","1.81601782207306"
"103","3020","3069","1.81601782207306"
"104","3020","3070","1.81601782207306"
"105","2712","3084","22.9306315400368"
"106","2712","3085","22.9306315400368"
"107","2703","3100","24.8796047127725"
"108","2905","3145","14.9924015922297"
"109","2905","3146","14.9924015922297"
"110","2882","3190","20.5297498465062"
"111","2882","3191","20.5297498465062"
"112","2882","3192","20.5297498465062"
"113","2882","3193","20.5297498465062"
"114","2882","3194","20.5297498465062"
"115","2940","3281","21.3431631813359"
"116","3100","3356","16.2654877056006"
"117","3100","3357","16.2654877056006"
"118","3190","3389","11.0049986397033"
"119","3193","3390","11.0353676986332"
"120","1839","3406","102.457617644248"
"121","1839","3407","102.457617644248"
"122","2937","3422","29.8213101882133"
"123","2937","3423","29.8213101882133"
"124","2923","3462","32.6121608405959"
"125","2923","3463","32.6121608405959"
"126","2923","3464","32.6121608405959"
"127","2981","3508","30.1812148667933"
"128","2981","3509","30.1812148667933"
"129","2981","3510","30.1812148667933"
"130","2867","3512","39.2214686238597"
"131","3357","3513","9.32649125943911"
"132","3462","3531","4.01727512393583"
"133","3462","3532","4.01727512393583"
"134","3462","3533","4.01727512393583"
"135","2466","3610","72.5124404158568"
"136","3191","3611","23.797926797952"
"137","3191","3612","23.797926797952"
"138","3422","3655","11.7876296119326"
"139","3513","3675","9.76048944740779"
"140","3513","3676","9.76048944740779"
"141","3407","3677","15.3235084207327"
"142","3407","3678","15.3235084207327"
"143","3069","3681","37.1954994005125"
"144","3069","3682","37.1954994005125"
"145","3069","3683","37.1954994005125"
"146","3612","3689","4.88390499052355"
"147","3611","3754","8.63784533621043"
"148","3533","3761","13.4621499942632"
"149","3533","3762","13.4621499942632"
"150","3463","3790","18.9412532509689"
"151","3463","3791","18.9412532509689"
"152","3683","3823","8.49177977516501"
"153","3683","3824","8.49177977516501"
"154","3675","3825","8.72435188565896"
"155","3676","3862","11.1363996711824"
"156","3655","3941","18.0540596391128"
"157","3689","3943","15.0467598905454"
"158","3610","3952","20.6085994461665"
"159","3610","3953","20.6085994461665"
"160","3610","3954","20.6085994461665"
"161","3610","3955","20.6085994461665"
"162","3790","3990","11.4215263423326"
"163","3790","3991","11.4215263423326"
"164","3790","3992","11.4215263423326"
"165","3790","3993","11.4215263423326"
"166","3532","3996","26.7955379954523"
"167","3532","3997","26.7955379954523"
"168","3532","3998","26.7955379954523"
"169","3532","3999","26.7955379954523"
"170","3532","4000","26.7955379954523"
"171","3532","4001","26.7955379954523"
"172","3762","4002","13.571289626702"
"173","3423","4015","33.532635626997"
"174","3423","4016","33.532635626997"
"175","3423","4017","33.532635626997"
"176","3423","4018","33.532635626997"
"177","3510","4112","35.2305591068179"
"178","3510","4113","35.2305591068179"
"179","3510","4114","35.2305591068179"
"180","3510","4115","35.2305591068179"
"181","3510","4116","35.2305591068179"
"182","3824","4120","16.6149166150876"
"183","3824","4121","16.6149166150876"
"184","3825","4140","17.9837286321041"
"185","3825","4141","17.9837286321041"
"186","3825","4142","17.9837286321041"
"187","4001","4163","8.92739780514472"
"188","4001","4164","8.92739780514472"
"189","3862","4174","17.664421430861"
"190","3991","4184","11.8295145364592"
"191","3991","4185","11.8295145364592"
"192","3991","4186","11.8295145364592"
"193","4120","4250","7.54855138473465"
"194","4120","4251","7.54855138473465"
"195","2868","4255","82.1053960094391"
"196","3677","4264","33.6551630093647"
"197","3677","4265","33.6551630093647"
"198","3677","4266","33.6551630093647"
"199","3952","4273","17.8616409507441"
"200","3952","4274","17.8616409507441"
"201","3682","4296","34.6885165185945"
"202","3512","4301","45.0913449683777"
"203","4114","4306","10.4617449398581"
"204","4163","4311","8.02317973363131"
"205","4250","4356","5.71000676861286"
"206","4142","4367","12.3798940816332"
"207","4266","4434","8.30008232806165"
"208","4266","4435","8.30008232806165"
"209","4266","4436","8.30008232806165"
"210","4266","4437","8.30008232806165"
"211","4266","4438","8.30008232806165"
"212","3464","4439","54.3708619256065"
"213","4311","4451","7.72321658747251"
"214","4311","4452","7.72321658747251"
"215","4436","4488","3.22187740305225"
"216","4436","4489","3.22187740305225"
"217","4436","4490","3.22187740305225"
