AncId, Desc1, Desc2, Branch Length 1, Branch Length 2
146, 14357_1975.29276544461,   145, 142.5795223849, 72.1478759423
147,   142,   146, 96.2943321271, 296.1981148057
148, 14876_2064.76294297137,   147, 616.0539342594, 87.8061195420
149, 12374_1636.93189972249, 13037_1778.18120601459, 25.2620039700, 166.5113102621
150,   148,   149, 125.0284980255, 287.9893850659
151, 12859_1732.80714288779,   150, 483.7622120414, 74.6355798401
152,   151, 11021_1333.17558680271, 147.8803755785, 232.0110315348
153,   152, 8248_880.458504722277, 249.8325692449, 29.1265186993
154, 10628_1256.6352284832,   153, 430.3804650962, 25.0772226360
155, 4000_339.529497985108,   154, 70.4852350043, 557.2105004063
156,   155, 3172_269.191894844776, 90.5369014665, 90.6845333305
157, 3559_300.594806101604, 6990_679.724655049872, 24.0852647336, 403.2151136819
158,   156,   157, 64.7743585570, 162.7765384107
159, 5041_447.973511950554, 4054_343.497742860237, 149.2052962103, 44.7295271200
160, 4731_413.540307065185,   159, 245.7660541508, 130.9939628259
161,   158,   160, 111.0998902765, 165.1411402336
162, 9684_1098.99673138156, 6533_617.625208181725, 573.3048919946, 91.9333687948
163, 2216_182.50818152773,   162, 35.5354083859, 378.7190662451
164, 5626_510.848962125093, 5944_544.228858110127, 141.2909119839, 174.6708079689
165, 4441_383.774106623701,   164, 303.9002003290, 289.6841438466
166,   165, 2687_227.625068550763, 128.0984926820, 275.8496549381
167,   163,   166, 15.6989664591, -179.4983930701
168, 11608_1439.89740273213, 9565_1079.74804155626, 400.2882712274, 40.1389100516
169,   168, 10276_1187.60245782621, 39.1059950529, 187.0993213744
170,   169, 11867_1517.13469732591, 46.0756053837, 562.7071662578
171, 8968_983.711843412097,   170, 145.3315645214, 116.0472521774
172,   171, 5742_521.333063267963, 349.8290842024, 32.7818685796
173,   172, 5521_500.442205911664, 44.7697774717, 56.6607886950
174,   173, 5393_486.851748024321, 63.1940846471, 106.2644154547
175,   174, 5632_511.176541975843, 112.9669282976, 243.5561377038
176, 15717_2206.14207532447, 17611_2521.43140835971, 34.6792571149, 349.9685901502
177, 15986_2253.02089782572, 17439_2491.78965717029, 67.1879122654, 305.9566716100
178,   176,   177, 154.1782044240, 168.5483717748
179, 13528_1861.44553394925,   178, 237.4737416981, 393.3128215344
180, 10815_1302.08919005691,   179, 56.1696558618, 378.0522580560
181,   180, 8898_973.682714004075, 606.4435506922, 334.2067305011
182,   181, 9865_1126.64166510518, 143.6617578848, 630.8274394870
183, 3949_333.340671888326,   182, 39.5472347671, 202.0207884970
184,   175,   183, 41.7208801303, 67.8939129794
185, 8211_875.189189178879, 10828_1303.72499740188, 89.2746974214, 517.8105056444
186, 4963_439.99883532369,   185, 47.5681006544, 393.4837570882
187, 7355_739.645127037359,   186, 594.3112624565, 247.0968700884
188,   184,   187, 43.6865580495, -36.8791015114
189,   167,   188, 58.2115530973, 109.1507125068
190,   161,   189, 67.5572560103, 137.9863969150
191, 6856_658.090917063381, 3249_274.824523842685, 604.5190383386, 221.2526451179
192,   190,   191, 16.1931563174, 134.6891783717
193, 2271_187.789694010611, 1778_140.139463396988, 262.2374438490, 214.5872132354
194,   192,   193, 20.8131481254, 27.4826979338
195,   137,   194, 62.0015218431, 73.2780619180
196, 3349_281.291796420531, 1907_155.50182319003, 237.3819824210, 111.5920091905
197, 1105_72.771327840339,   196, 47.3081897421, 18.4466759013
198,   195,   197, 177.3507209490, 378.0223687375
199, 1242_86.1889962168134,   198, 572.1415325656, 133.3933057095
