AncId, Desc1, Desc2, Branch Length 1, Branch Length 2
101, 16434_1386.79189839872, 14055_1211.44800750695, 342.8705679610, 167.5266770692
102, 10120_884.308192740668,   101, 46.2860680428, 205.8992057398
103,   102, 16257_1373.6487522977, 60.8436499545, 596.4702775543
104, 10978_959.21713947993, 10454_916.484775001106, 206.7246358082, 163.9922713294
105,   103,   104, 267.5887666129, 242.9027955411
106, 9395_816.351836051793, 1179_62.0389486306981, 883.3078871408, 128.9949997198
107, 3921_348.064265507418, 8243_717.600442038373, 141.0127744131, 510.5489509441
108, 8376_728.908975712556, 4846_427.839184820999, 474.5717759297, 173.5019850381
109,   107,   108, 192.2674868212, 239.5531955097
110,   106,   109, -31.2913338584, 50.4487215037
111, 13869_1197.5068555153, 13388_1165.68548127639, 121.1194154332, 89.2980411943
112, 21323_1695.7113141217, 17845_1473.5603608716, 285.8939419876, 63.7429887375
113, 15280_1309.73091423598,   112, 209.9197582033, 310.0062161015
114,   113, 12577_1095.85303412782, 105.6453536385, 101.6872317336
115, 28083_2070.60517478848, 28064_2069.96244543685, 77.9646546783, 77.3219253266
116, 33147_2410.57386518427,   115, 711.0719917216, 293.1386466476
117,   116, 14799_1274.96217538466, 521.6780129449, 97.1383148669
118, 30914_2249.02682837823, 29284_2135.79488820394, 505.7562540760, 392.5243139017
119,   118, 21727_1720.22523344412, 113.1421290317, 90.0967881735
120, 33324_2425.18023176974,   119, 867.1342037974, 72.0824172982
121, 12031_1048.18730815061,   120, 35.0735222576, 544.9322420794
122,   121, 15579_1331.56881943054, 33.6546900835, 352.1097236210
123,   122, 12131_1054.8026690709, 47.0857512999, 122.4293245613
124,   117,   123, 276.3397578629, 30.8892418547
125,   124, 12059_1050.28576338461, 51.3350704977, 200.1367312275
126,   114,   125, 243.1484473711, 99.1316771340
127,   111,   126, 412.0330625984, 86.6629775394
128, 3830_338.321258267618, 4431_395.900657426765, 28.8291695797, 86.4085687388
129,   127,   128, 386.6918957318, 31.8296069360
130, 12509_1087.48828628932, 7017_606.069112115772, 543.0480401894, 61.6288660158
131,   129,   130, 36.0274607664, 302.8052251144
132, 29444_2147.12327646918, 16183_1370.1909987349, 968.6268776130, 191.6945998787
133,   132, 5430_471.96204870717, 739.7993516035, 33.2650014545
134,   131,   133, 61.8519209161, 258.9139471833
135,   134, 1049_50.0881204926278, 222.7506155200, 93.0556359432
136,   110,   135, 59.4875170473, 52.1847188273
137, 28022_2067.48228752072, 28598_2098.79926803496, 44.2646602272, 75.5816407414
138,   137, 27029_2012.17051640243, 50.8466312465, 39.7995203554
139,   138, 25769_1945.91281951377, 223.8561282325, 197.3979516993
140, 26323_1975.49593420908,   139, 314.1607349076, 87.1796685130
141, 14864_1280.0955338716,   140, 279.2093292807, 660.4489947106
142, 4936_433.966503952303,   141, 57.8521855247, 624.7718861632
143, 30090_2191.80099209324, 29811_2172.53155714761, 192.2519887024, 172.9825537568
144, 31762_2308.32818560403, 33195_2414.29835922225, 103.1741223285, 209.1442959467
145,   143,   144, 408.4966951027, 614.1017549874
146, 29651_2160.73249006214,   145, 843.0328475044, 273.3526657304
147, 27203_2022.56807980199, 25862_1949.69422304882, 132.7371285582, 59.8632718051
148, 15869_1351.10755395842,   147, 25.4581781592, 564.1815754446
149,   146,   148, 106.6153491512, 114.5650823926
150, 21462_1703.92239605332,   149, 630.6293413789, 137.7912387322
151,   142,   150, 412.7086776606, 1109.8874139073
152, 31614_2297.91823597272, 26449_1981.78479239292, 345.5660854611, 29.4326418813
153,   152, 23593_1838.66688183378, 191.3990858955, 77.7138172176
154, 27106_2018.52062313844, 33518_2439.12599602382, 30.7527065753, 451.3580794607
155, 26178_1966.49044085875,   154, 145.1028415166, 166.3803172210
156,   155, 34118_2493.92136247071, 94.7665023382, 767.3002654668
157,   153,   156, 145.1366416686, 110.8046740564
158, 19031_1552.23196327079, 17879_1477.31333776269, 163.8556844034, 88.9370588953
159,   157,   158, 371.0679710931, 143.6278270130
160, 20100_1622.26649190518,   159, 442.0222334548, 64.5041934040
161,   160, 9191_798.767875191463, 464.1464799271, 82.6700966681
162, 8626_749.986456904425, 18555_1519.21885519733, 77.8936427601, 847.1260410530
163,   161,   162, 185.6302584027, 141.6252940237
164, 19725_1598.43701107236, 24930_1903.90720646465, 126.0055330425, 431.4757284348
165, 12048_1049.04218714541,   164, 75.4272817813, 498.8165726658
166,   165, 11117_972.749600927577, 142.8451569328, 141.9798524963
167, 9708_843.138333184573,   166, 160.4436212110, 148.0750364578
168,   167, 4262_380.049451062093, 403.7062547657, 101.0609938543
169, 12737_1109.52546522415,   168, 876.2903637924, 45.7533557761
170,   163,   169, 358.6515914402, 61.4191727514
171, 4944_434.294336212042, 2409_202.55319566329, 295.9850224798, 64.2438819311
172, 17043_1426.33510677286, 18460_1513.61821842086, 483.2544185062, 570.5375301542
173, 14595_1260.1354129342, 17789_1470.52849117215, 35.0397207749, 245.4327990129
174,   172,   173, 117.4561396494, 399.4711435421
175,   171,   174, 29.5126134176, 716.8278483025
176,   170,   175, 147.2913905717, 84.2721622059
177,   151,   176, 50.6191528138, 111.7380501554
178,   136,   177, 166.8421053604, 174.7808275916
179, 26266_1971.33882473203, 28987_2119.08630548109, 120.3464520305, 268.0939327795
180, 31511_2289.29345163355,   179, 676.7678345215, 238.4667555895
181, 33549_2442.06227915079, 33170_2412.76572029763, 234.7412236668, 205.4446648136
182, 26434_1981.18648423611,   181, 109.7730547257, 335.9076259736
183,   182, 21518_1708.50340092237, 272.8496745949, 109.9396460069
184,   180,   183, 82.8008873860, 68.8390251894
185, 31596_2296.39941081839,   184, 796.7776725727, 30.1029914804
186,   185, 20678_1655.32848950938, 90.4439860634, 246.1507373271
187, 17962_1482.25429950034,   186, 301.2703713923, 228.1938240742
188,   187, 18410_1509.75747691862, 81.0691277003, 409.8426765108
189, 31143_2264.63094373738, 26973_2007.83797398199, 288.5518840671, 31.7589143118
190,   189, 30346_2209.92836682958, 42.7528550796, 276.6021622390
191, 29883_2177.30908452205,   190, 303.0373596394, 59.0544797079
192, 15013_1291.69080253012,   191, 145.7444008955, 728.3253232481
193,   188,   192, 300.7982342195, 346.8298354463
194, 14157_1220.72254975354,   193, 973.9491693819, 552.3431858167
195, 27319_2029.15299541564, 26017_1957.44338866512, 192.1173351596, 120.4077284091
196, 5769_498.919536932142,   195, 112.6662731201, 1450.7823964440
197,   194,   196, 186.5021825384, 325.9820659789
198,   178,   197, 75.6637448818, 397.9292823532
199,   105,   198, 914.6452381773, 67.3974455267
