"","AncId","Desc","Branch.Length"
"90","145","21026_1680.12191061113",297.7084508443
"91","146","144",62.5444734808
"92","146","145",320.103845893
"93","147","143",101.7573443983
"94","147","146",860.0759439994
"95","148","27629_2045.20697459692",750.1093347844
"96","148","16458_1387.93131031991",92.8336705074
"97","149","148",85.1528368211
"98","149","16770_1409.4585836462",199.5137806548
"99","150","25430_1928.01609678715",848.0165461269
"100","150","149",129.9452523312
"101","151","12168_1058.65801130424",64.661977056
"102","151","12472_1084.68466889199",90.6886346437
"103","152","150",248.4201655774
"104","152","151",162.4166491654
"105","153","33019_2399.44601326654",278.7689626622
"106","153","30213_2199.91452822717",79.2374776229
"107","154","26493_1984.72721481551",350.0927907839
"108","154","153",486.0426265727
"109","155","17970_1482.57768072301",183.0816569135
"110","155","154",335.1384002221
"111","156","14002_1208.27659446502",224.8338886286
"112","156","155",316.0533179731
"113","157","16780_1410.64815774863",73.6609859104
"114","157","16095_1363.85003660932",26.862864771
"115","158","28660_2102.41676550874",426.8504351153
"116","158","26074_1960.56314327835",284.9968128849
"117","159","157",78.7697874646
"118","159","158",417.3489460198
"119","160","22913_1801.7609977032",58.6480119655
"120","160","29468_2149.1014133204",405.9884275827
"121","161","160",200.9801259321
"122","161","23557_1836.70754080723",294.5746810016
"123","162","17452_1449.82001667421",318.9104407255
"124","162","161",411.2232838569
"125","163","159",230.9740143056
"126","163","162",103.6662058807
"127","164","156",48.2640044879
"128","164","163",92.0646687194
"129","165","152",97.0396193035
"130","165","164",200.6389355693
"131","166","11445_1001.20639089062",297.9538140905
"132","166","165",31.2871889792
"133","167","22685_1787.58233064723",596.7714310454
"134","167","16184_1370.1909987349",179.3800991331
"135","168","21822_1727.28193098457",209.0948733292
"136","168","20110_1622.8412217647",104.6541641093
"137","169","168",83.2199911322
"138","169","23948_1855.47006626463",420.5029997415
"139","170","13944_1203.49298757957",125.7567808066
"140","170","169",357.2308597502
"141","171","167",169.2708855565
"142","171","170",56.1961927277
"143","172","166",147.4269936892
"144","172","171",465.7144309343
"145","173","147",101.8373093773
"146","173","172",455.4292226136
"147","174","173",53.2726124383
"148","174","11465_1002.99518188899",955.87143383
"149","175","124",49.9223424852
"150","175","174",8.900879431
"151","176","106",7.1760489122
"152","176","175",98.3107894493
"153","177","810_28.6883255599522",145.9530160121
"154","177","176",57.1767696308
"155","178","103",39.1214564679
"156","178","177",30.9990284215
"157","179","5007_438.256194068414",84.2170023954
"158","179","4321_385.687772077155",31.6485804041
"159","180","15440_1320.83004511794",73.1213235652
"160","180","14778_1273.34339619586",25.6346746432
"161","181","4642_410.754467235758",62.2994516272
"162","181","8176_713.911053009769",365.4560374012
"163","182","180",930.2706704704
"164","182","181",31.0169645262
"165","183","179",352.0286516617
"166","183","182",315.427511071
"167","184","6309_541.181431897181",287.5133473363
"168","184","3335_295.159600843582",41.4915162827
"169","185","3179_280.966817968269",58.8659267588
"170","185","184",31.5671933514
"171","186","183",127.6793068094
"172","186","185",347.7696580076
"173","187","178",42.4721480875
"174","187","186",65.067100163
"175","188","23450_1831.90905214765",75.9345081276
"176","188","34634_2527.40296213564",771.4284181156
"177","189","24420_1878.00331071287",23.0856725571
"178","189","27999_2066.85978046317",211.9421423074
"179","190","188",43.8331300004
"180","190","189",142.7762241361
"181","191","190",710.2860899618
"182","191","12212_1063.04481343955",61.1894893816
"183","192","191",113.9267806182
"184","192","14243_1227.87101075524",339.9424673155
"185","193","10817_945.315783276741",171.6889816746
"186","193","192",114.3017418376
"187","194","193",594.0802304789
"188","194","3373_296.842962406595",117.2963912834
"189","195","194",126.4107966548
"190","195","9172_796.363351210148",743.2275767418
"191","196","195",160.8188952805
"192","196","5024_439.972390040602",547.6555108527
"193","197","187",45.2576774863
"194","197","196",128.3104236354
"195","198","197",14.0599887561
"196","198","4963_435.514919890151",685.5684530937
"197","199","9497_824.748869316054",1156.5805872123
"198","199","198",81.7781846927
