AncId, Desc1, Desc2, Branch Length 1, Branch Length 2
101, 10203_605.279487626938, 15297_866.803000157781, 15.1929228478, 276.7164353786
102, 5221_329.778798850069, 11350_664.607463601197, 276.0307415919, 610.8594063430
103,   101,   102, 675.9304463934, 139.5919388724
104, 29530_2192.02868299981, 24028_1534.32160027738, 709.1230601963, 51.4159774739
105, 20179_1219.13698720903,   104, 195.3680403002, 459.1366758947
106,   105, 18004_1052.63129747293, 33.0514910277, 61.9138415918
107,   106, 13081_746.968681483286, 388.7034892765, 144.9547148787
108,   107, 5746_357.813765054074, 579.7826158244, 335.5824142739
109, 30818_2511.68400924199, 29943_2274.37915079479, 253.7630845656, 16.4582261184
110,   109, 29626_2213.58586320485, 424.4867483167, 380.1516868452
111, 28102_1977.64389735334,   110, 192.1023417983, 47.8926208046
112,   108,   111, 11.3643572202, 1774.6745619951
113, 16291_922.866813985572, 8292_499.556647616729, 455.0816256866, 31.7714593178
114, 21597_1323.12907267785, 21251_1296.20732401964, 69.3004843128, 42.3787356546
115, 25309_1671.396351861, 20894_1273.69004079283, 454.0994395273, 56.3931284591
116,   115, 19352_1152.28802347304, 165.4646266108, 100.4557377501
117,   114,   116, 282.0723270294, 80.0760243873
118, 15464_877.023486837426,   117, 142.0961203894, 236.8288948876
119,   118, 14617_827.636650328826, 65.6461583712, 158.3554422520
120,   113,   119, 332.7928212412, 534.2888410191
121,   112,   120, 26.3897328188, 150.5151063166
122, 10947_644.466311904312, 7840_472.773942768848, 184.6739405767, 12.9815714412
123, 25416_1683.17190129376,   122, 1309.2904535995, 85.9109236333
124, 30503_2412.66681178008, 30809_2508.53310878211, 191.0898409148, 286.9561379168
125, 20711_1258.83419228172,   124, 35.7242233172, 998.4670019008
126,   125, 23820_1511.68593676744, 111.5265813912, 400.1025491941
127, 20066_1210.23379250105,   126, 245.9788374749, 147.3284325472
128, 26735_1807.07469997878, 22770_1409.50353781885, 412.7233829916, 15.1522208317
129, 24912_1629.05442836219, 25254_1665.57477206668, 29.3520054073, 65.8723491118
130, 26143_1752.71696345241,   129, 337.9469492617, 184.9324087641
131,   128,   130, 270.2023324931, 290.6210296967
132, 18662_1100.92740640132,   131, 19.1819301565, 42.4035082492
133,   132, 19053_1128.97478724118, 54.6502152305, 101.8795262268
134,   133, 17933_1047.46730953435, 74.5145627994, 94.8866113194
135,   127,   134, 45.8116048404, 34.1373480291
136,   123,   135, 154.5649405310, 699.1268430225
137,   121,   136, 20.0506680606, 254.8899144827
138, 10008_594.953439521581, 8086_486.83785396163, 219.6017225826, 111.4861370226
139, 11287_662.927760153599,   138, 463.0892379365, 175.5131947219
140,   139, 18044_1056.40628623908, 70.5338893439, 927.1016533658
141, 2655_168.728278718512,   140, 177.9063874086, 138.4827415633
142, 1304_72.0817615474697, 500 1, 115.1451956687, 44.0634341212
143,   141,   142, 62.1385526184, 28.2532271872
144, 9038_540.921300779253, 16194_914.899398822478, 99.8844769953, 473.8625750386
145, 30622_2440.78696212154, 30789_2497.81292326483, 104.7820907832, 161.8080519264
146,   145, 30118_2307.80467093835, 107.7266001359, 79.5263997359
147, 28403_2018.72341942542,   146, 87.9273263051, 297.4821780821
148, 27277_1865.98272200111,   147, 49.5433273709, 114.3566984902
149,   148, 25203_1660.84634721229, 894.9459715065, 739.3529240887
150, 11136_653.801959461726,   149, 511.9755332640, 779.6669969259
151, 22150_1361.09847579633, 22638_1397.95645199829, 72.7678374241, 109.6258136260
152, 28722_2057.29011729778, 28520_2031.15660998783, 333.7814416191, 307.6479343092
153,   152, 22714_1403.66794892951, 374.1969418394, 54.3562150902
154,   151,   153, 209.7059057791, 270.6870012462
155, 3076_196.984644753981,   154, 47.4227861256, 929.0628739647
156,   150,   155, 98.6322414314, 106.3676738620
157,   156, 2869_181.806620600548, 21.2555841798, 159.8680200139
158,   144,   157, 413.3454925690, -5.7527306283
159, 1792_107.335528712983, 5979_371.534261462989, 100.0391929124, 364.2379256624
160, 17339_996.454384098166, 20555_1248.02492123472, 160.2347911715, 411.8053283081
161,   159,   160, 31.1204920199, 860.0437491459
162,   158,   161, 12.3363427252, -39.1791447090
163,   143,   162, -13.2220441232, 73.4496056750
164,   137,   163, 29.7288213718, 7.2076115059
165, 10766_634.605685493588, 28729_2059.07052373389, 102.2226729844, 1526.6875112247
166,   165, 2845_180.424153707188, 366.4146573068, 14.4557985048
167,   166, 1621_94.3741619820983, 260.9598346111, 189.3656413907
168, 1488_87.2195516771707, 2940_186.797849937969, 175.0117040843, 274.5900023451
169,   167,   168, 30.9289115326, 38.1282385342
170, 19984_1203.97929744146, 18755_1107.68631823426, 123.9591314100, 27.6661522028
171, 30374_2380.14261336288, 29993_2287.10433656313, 242.2896986105, 149.2514218107
172, 28780_2068.07644908274,   171, 15.7192685096, 85.4957341793
173, 22627_1397.53095805299,   172, 276.1245416877, 930.9507642078
174,   170,   173, 13.5345583262, 54.9208086600
175,   174, 13004_743.246737672534, 512.2608736415, 189.0220036087
176,   175, 8457_507.371777334097, 390.0972533053, 343.2442965755
