AncId, Desc1, Desc2, Branch Length 1, Branch Length 2
144,   117,   143, 36.4360854832, 54.1296740509
145, 10467_891.796883733961, 16008_1508.22491084418, 19.2932703583, 635.7212974685
146, 9139_778.573034596216,   145, 105.0127433823, 198.9433221618
147,   146, 10456_890.646647084483, 101.3541257110, 318.4404815816
148, 6878_565.332051784011,   147, 81.7969492869, 88.6710630057
149, 11889_1030.29703739723, 15332_1388.84143680408, 397.5022125122, 756.0466119191
150,   148,   149, 146.4109853935, 295.6707077813
151,   150, 8984_764.795379417629, 55.4574442620, 483.1287065760
152,   151, 3777_269.804572667552, 215.9737904520, 204.1116902779
153, 974_39.1929001203448,   152, 129.7580361894, 156.2580184587
154, 3783_270.059295341681, 4084_298.466167285254, 29.2859463341, 57.6928182777
155, 5546_447.971138928456,   154, 359.3453497114, 152.1475597906
156,   155, 5822_481.361812395399, 118.4995076925, 511.2355308709
157, 15294_1384.00276542632, 14411_1256.56456470687, 337.9578646629, 210.5196639434
158, 18842_1970.99702148674,   157, 965.6455785681, 40.6934578448
159, 11683_1010.90011841094,   158, 144.0304686401, 138.4817931478
160,   159, 3989_288.903347121689, 609.9650094052, 31.9987067560
161,   156,   160, 14.9500035166, 301.7283623578
162, 3498_248.662604416632,   161, 382.6987977482, 89.2124713395
163, 6295_520.580397375285, 6784_559.523376842997, 177.9688859559, 216.9118654236
164,   163, 4914_387.554904549095, 353.6152471000, 398.5586402297
165, 2561_171.740919517266, 3928_282.748127067735, 18.2255246276, 129.2327321781
166,   165, 7395_606.607800339872, 16.5121283320, 469.6045337822
167, 6392_528.547924576168, 12398_1075.71509913147, 222.2754306812, 769.4426052365
168,   167, 4898_386.607639260889, 80.2442130599, 160.5793584258
169, 3713_265.817529814016,   168, 242.9291733845, 203.1399244055
170,   166,   169, 169.8601856364, 55.7452755082
171, 6142_509.365577170134, 4613_354.086517961729, 179.6618913947, 24.3828321863
172, 5999_499.040886097828,   171, 362.3999341356, 193.0627338132
173,   170,   172, -30.4491635984, 139.0487074425
174, 686_16.9508308644967,   173, 88.8114913592, 69.4529050145
175,   164,   174, 30.3141566622, -30.5427681519
176,   162,   175, -94.0943454501, -1.3760444613
177,   153,   176, 29.7494949803, 80.3727831679
178, 7647_630.069003736711, 1765_107.253609933223, 587.9260311373, 65.1106373338
179, 17895_1806.48495189917, 18464_1903.48139615955, 28.9815028487, 125.9779471090
180, 18444_1899.77052109013,   179, 347.7295384127, 225.4624663731
181, 14273_1242.66127462652,   180, 29.0722224300, 338.4519304809
182,   181, 5511_443.99226058866, 849.6428136402, 80.0460220324
183, 4533_346.690719276809,   182, 28.5377735029, 45.7932927824
184, 2847_194.397276649759,   183, 110.5112540047, 234.2669231288
185,   178,   184, 38.4256892294, 80.1687392751
186, 11583_1001.22333544135, 5120_410.169342814298, 714.6898668470, 123.6358742199
187,   185,   186, 79.1979642831, 362.0141495075
188,   187, 656_15.1473135234714, 94.9810830008, 185.6090774374
189,   177,   188, 58.7119084078, 8.5647755433
190, 7432_610.535796133744, 13234_1145.97000130221, 192.4461146328, 727.8803198012
191, 2202_143.728387010716,   190, 13.1112524273, 287.4725469176
192, 12282_1065.86238673327, 13530_1174.79925210006, 118.0081025660, 226.9449679328
193,   191,   192, 70.5898765418, 887.8270261257
194,   193, 2840_193.725532467295, 102.3647751161, 236.0630495418
195,   194, 642_13.4886201997446, 148.2612193452, 204.0873566195
196,   189,   195, 34.4027592157, 22.8305622532
197,   144,   196, 76.0273204907, 73.2702334325
198, 953_36.5096383928714,   197, 382.8038108898, 59.5946403915
199, 7839_648.736608264312,   198, 1023.7471879322, 28.7164071710
