AncId, Desc1, Desc2, Branch Length 1, Branch Length 2
101, 730_27.2838455372264, 697_24.7669602119217, 51.2724741415, 48.7555888162
102,   101, 1086_77.8563945801944, 12.3714629522, 114.2164861367
103, 14460_1715.01034008116, 17907_1952.55240276051, 39.0760441751, 276.6181068544
104, 7262_996.861846058815,   103, 225.9452337018, 905.0176835491
105, 26566_2455.66739345172, 22555_2241.17926204165, 547.9074165836, 333.4192851736
106,   105, 19608_2052.33167645982, 30.8820641797, 175.4537637714
107, 22832_2257.81051736588,   106, 481.9906488507, 101.0580441733
108,   107, 14972_1750.25640365929, 279.7205231339, 254.1570582780
109, 14898_1746.48358238443, 13450_1642.21201419063, 321.9136037067, 217.6420355129
110,   108,   109, 135.5548473975, 64.0254806940
111,   110, 13404_1637.97505638876, 69.1917823316, 346.6223407365
112, 7268_997.753013015045, 5452_713.143462794019, 306.7539896876, 22.1444394665
113, 5904_767.110906739504,   112, 83.2870353969, 7.1751519849
114, 16438_1856.07414443681, 22841_2258.22249866857, 61.7154831351, 463.8638373669
115, 18527_1989.54658995868, 18526_1989.54658995868, 14.0982045543, 14.0982045543
116,   115, 19191_2028.50570125715, 236.2432908631, 289.3006067159
117,   116, 13471_1643.4824276143, 122.3569831752, 26.6343162483
118, 14300_1702.93195445983,   117, 438.0989165992, 352.0150735054
119, 11116_1416.43946797352,   118, 175.5369128249, 23.9304827120
120, 12654_1574.67055313278, 12185_1535.38547149081, 88.6485015157, 49.3634198738
121, 14327_1704.84889998593,   120, 297.1929851275, 78.3661367587
122,   119,   121, 13.6913941772, 180.4447538870
123,   114,   122, 1141.9752860106, 574.8277856803
124,   113,   123, 110.4674210191, 79.0269249677
125,   111,   124, 732.8642757356, 14.8680104069
126, 7382_1019.51809954264, 7364_1017.29963580864, 86.0683183515, 83.8498546175
127,   126, 6515_865.263407776147, 265.5255433678, 197.3391699528
128, 2849_315.973672332762,   127, 27.4445303437, 379.3950958343
129,   125,   128, 359.4407165180, 89.4814185904
130, 3568_413.183793016081,   129, 302.4269340010, 88.2908643835
131,   104,   130, 814.3764224810, 154.2166691392
132,   102,   131, 13.7979737459, 6.6982551783
133, 12435_1556.87953120964, 14197_1695.53817457989, 94.7259281928, 233.3845715631
134,   133, 10190_1325.63170816668, 196.0024008302, 59.4805059801
135, 23210_2279.5890487837, 22188_2215.10665451242, 171.5730294028, 107.0906351316
136,   135, 25438_2401.44428944472, 11.4814615695, 304.9097316334
137,   136, 11384_1445.14602647505, 690.9405566640, 39.5520253277
138,   134,   137, 111.9570909101, 251.3998898709
139, 11597_1469.19393191276, 13621_1652.0212207694, 28.7300212039, 211.5573100605
140,   139, 13081_1607.39818503277, 146.0461938374, 312.9804681613
141,   138,   140, 154.5966445211, 294.8202501161
142, 17333_1917.08588944412, 7479_1033.46288646067, 915.9136470718, 32.2906440883
143,   142, 7302_1002.44208038833, 44.5628182656, 45.8326562816
144, 23108_2273.11074621507, 12325_1548.39867996068, 736.1505847222, 11.4385184678
145, 13483_1644.81935833714,   144, 143.8296150592, 35.9704182150
146, 24762_2366.91281573073, 27319_2492.90147240373, 423.4331783327, 549.4218350057
147,   145,   146, 41.1959095158, 483.6858036360
148, 17956_1954.49241620792, 16716_1876.77746463371, 99.6149189694, 21.8999673952
149, 15124_1762.75870336322,   148, 82.6445305164, 174.7633243917
150, 19382_2040.34299193066, 20349_2093.90713813923, 236.1435552753, 289.7077014839
151,   150, 20973_2132.47729837224, 11.5754820245, 339.8533437414
152, 25731_2415.58003198692,   151, 783.8825821147, 160.9265047586
153,   149,   152, 134.5604425074, 86.1437195329
154,   147,   153, 12.4060137039, 98.1659102811
155, 21866_2192.64999418555, 25659_2411.13945831844, 103.7785236335, 322.2679877664
156,   155, 16006_1824.77197750854, 333.3312703879, 69.2317773444
157, 18536_1990.25497520566, 18537_1990.25497520566, 27.9711854291, 27.9711854291
158,   157, 17839_1946.28976635119, 177.8075566347, 161.8135332094
159,   158, 17830_1945.85091167378, 47.1168729453, 208.4915514773
160,   156,   159, 43.3734584816, 25.1926185139
161,   160, 16420_1854.20851906934, 323.8449096409, 465.8866870277
162,   154,   161, 250.8079344904, 191.7419464738
163,   162, 8356_1141.0533162624, 169.1245898924, 113.5980205870
164,   143,   163, 14.0231935396, 84.8690651082
165,   164, 6595_879.494607158853, 88.6611083727, 25.5694849644
166,   141,   165, 224.4202650326, 78.7479204716
167, 8103_1110.92491592518, 7183_983.917682322773, 219.8529020010, 92.8456683986
168,   166,   167, 136.7752713068, 252.6700835081
169,   168, 4129_486.694241869226, 225.2639593787, 73.5562708318
170, 4208_498.522800690455,   169, 146.6040618789, 61.2192322258
171,   170, 2664_289.533688697159, 95.1979135172, 32.8128634028
172,   171, 2943_329.659283004335, 52.1672426782, 125.1057003882
173,   172, 1572_138.457076275351, 121.6606957042, 55.5641893634
174,   173, 4495_551.520414215587, 126.5798816343, 595.2074089379
175,   132,   174, 15.8970331114, 22.3681036914
176,   175, 1536_134.957417783022, 7.1464401992, 208.1589563959
177, 3877_451.911848200682, 24728_2365.00880383974, 8.2274203351, 1921.3243759742
178, 25539_2406.01244445921, 27570_2505.33395559618, 36.3748260307, 135.6963371677
179, 21732_2182.6927153894,   178, 51.1172318805, 238.0621349196
180, 28206_2529.50761619702,   179, 630.1645918574, 232.2324591693
181,   180, 9228_1236.1868222859, 878.8159336876, 215.6597316339
182, 24156_2334.10539078354, 25132_2387.11083328644, 70.7022272471, 123.7076697500
183, 26057_2431.0173075721, 22941_2264.52094398459, 426.8944659758, 260.3981023882
184,   183, 21312_2154.78346738514, 114.6134219176, 265.2740477064
185,   182,   184, 394.3591917101, 20.4654478524
186, 15786_1809.71724254605,   185, 145.3997996715, 204.7265289518
187, 18215_1971.66762110836, 19948_2073.47434770807, 47.6309600995, 149.4376866993
