# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Mon Jun 05 19:06:44 BST 2023 [seed=1234]
# -seed 1234 simsampledtips_perGen_24_0.00025_271_19.17.fasta.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
0	-315134.37177772925	-1286.8915556418103	-313847.4802220874	1270.2704116951668	77.91631357763322	1280.0834713387244	1.0	1.0	1.0	-313847.4802220874	0.0	-9.81305964355752
1000	-241715.8262813239	-96.34229604061554	-241619.4839852833	1269.338863622674	78.8478616501261	1273.3266964397667	0.23643022748169606	0.08724957149526172	0.08724957149526172	-241619.4839852833	0.0	9.090989989428898
2000	-131557.36500939404	16.190871381757812	-131573.5558807758	1269.3115038633484	78.87522140945157	1270.9477863907528	0.1177359879203918	0.012396037453202505	0.012396037453202507	-131573.5558807758	0.0	24.609693830476132
3000	-34818.637794810835	-57.95666424775311	-34760.68113056308	1269.302937021502	78.88378825129803	1297.412193117877	0.35353644860532657	8.112018233703124E-4	8.112018233703124E-4	-34760.68113056308	0.0	-64.51416516740437
4000	-26972.424700221873	-91.63944663256217	-26880.78525358931	1269.2964067112814	78.8903185615186	1409.7663609399676	1.9731719135040813	2.400578852297408E-4	2.4005788522974086E-4	-26880.78525358931	0.0	-97.84191867379391
5000	-25604.667252624025	-69.36629746204986	-25535.300955161976	1269.4499758720908	78.73674940070919	1569.5011768636639	22.710955976760378	1.424915396321943E-4	1.424915396321943E-4	-25535.300955161976	0.0	-73.55481495835669
6000	-23416.588017719405	-110.9113272206105	-23305.676690498793	1279.4326852276843	68.75404004511574	2585.4696587951194	47.12589393919232	2.805987006628849E-5	2.8059870066288507E-5	-23305.676690498793	0.0	-115.58300800513777
7000	-22884.849710422277	-111.18939415440897	-22773.66031626787	1324.8743355934391	23.312389679360876	3140.046154155989	116.59626836045663	2.1092605986424432E-5	2.1092605986424442E-5	-22773.66031626787	0.0	-115.20137057737664
8000	-22090.01789561535	-109.21534771241122	-21980.80254790294	1306.216619201767	41.970106071033115	3326.1925522300326	169.00930656698688	1.5004012075474666E-5	1.500401207547467E-5	-21980.80254790294	0.0	-113.0715109904471
9000	-22021.6491245605	-114.72996234962537	-21906.919162210874	1326.3573218469198	21.829403425880173	3735.3667291407555	291.0231697862122	1.4705228737558067E-5	1.4705228737558067E-5	-21906.919162210874	0.0	-118.10571945474302
