"","AncId","Desc","Branch.Length"
"1","101","19950_2312.90400118284",178.227900057
"2","101","20129_2381.99567900849",247.3195778827
"3","102","101",401.4982836501
"4","102","18150_1848.15488756031",114.9770700846
"5","103","102",147.1655455981
"6","103","17018_1668.53480374606",82.5225318684
"7","104","103",156.8122244352
"8","104","18142_1847.26167059115",418.0616231487
"9","105","104",399.896850391
"10","105","12739_1104.40475112034",75.1015540688
"11","106","105",28.5267921858
"12","106","14153_1231.4574357003",230.6810308346
"13","107","106",44.9814238372
"14","107","11956_1036.48118515392",80.6862041254
"15","108","107",101.7139597659
"16","108","12045_1042.79417232677",188.7131510641
"17","109","15836_1471.12821100385",57.8752865667
"18","109","17221_1701.88485782453",288.6319333874
"19","110","17919_1811.9259176848",42.7429007948
"20","110","18440_1899.02437745592",129.841360566
"21","111","110",277.036485686
"22","111","16202_1548.56334746564",56.4168162616
"23","112","109",178.8758870758
"24","112","111",257.7694938426
"25","113","108",157.3701921425
"26","113","112",537.6662082412
"27","114","1190_57.5360840257086",24.8175064813
"28","114","113",663.9922515758
"29","115","2934_200.329810716791",32.2720986655
"30","115","6352_524.02878760533",355.9710755541
"31","116","114",70.6555414927
"32","116","115",205.9946759996
"33","117","4471_339.812654681159",514.0487808126
"34","117","116",136.2991621831
"35","118","15031_1340.30406686265",471.8253347547
"36","118","13909_1209.49992839508",341.0211962871
"37","119","15246_1372.4271512188",193.9075093597
"38","119","15447_1411.85894101904",233.3392991599
"39","120","119",51.8051527565
"40","120","15391_1400.7556179893",274.0411288866
"41","121","16823_1641.64225831601",696.5197052132
"42","121","120",181.5919359999
"43","122","118",193.768828349
"44","122","121",270.4126493439
"45","123","15271_1377.77042239979",243.2987545837
"46","123","19847_2271.33271174251",1136.8610439264
"47","124","11775_1017.34117086822",80.7291130653
"48","124","11604_1002.65047112076",66.0384133178
"49","125","11787_1019.71496525088",326.8069135285
"50","125","124",243.7040060806
"51","126","123",458.2579274167
"52","126","125",16.6943113229
"53","127","122",93.135549873
"54","127","126",94.6393865136
"55","128","18966_1999.85486247621",226.1408979132
"56","128","19598_2181.54278638251",407.8288218195
"57","129","18247_1862.24471291874",294.5972346339
"58","129","128",206.0664862782
"59","130","129",29.0725953545
"60","130","19344_2091.11739723948",552.5425143092
"61","131","20300_2469.60715197565",119.586719724
"62","131","20393_2509.31608481227",159.2956525606
"63","132","20117_2380.22664398169",221.7781167078
"64","132","131",191.5719049778
"65","133","19698_2220.55163420234",452.9866961345
"66","133","132",390.883589206
"67","134","133",236.4951216386
"68","134","18130_1844.72829300779",313.6584765785
"69","135","130",70.3127340938
"70","135","134",62.8076675928
"71","136","19647_2204.09692327748",840.1908014801
"72","136","135",104.3560270391
"73","137","127",141.0399963944
"74","137","136",923.3717643059
"75","138","14191_1234.32536078129",924.1961999956
"76","138","4861_382.569334424809",72.4401736391
"77","139","16744_1631.45619471995",1342.6595790007
"78","139","138",21.3325450665
"79","140","137",180.8218436426
"80","140","139",29.0841018704
"81","141","4596_352.638295302787",173.8527659039
"82","141","140",80.92698445
"83","142","141",261.1455367683
"84","142","2057_131.689677480591",214.0496848501
"85","143","142",74.1825301943
"86","143","2116_135.910927461756",292.4534650256
"87","144","117",36.4360854832
"88","144","143",54.1296740509
"89","145","10467_891.796883733961",19.2932703583
"90","145","16008_1508.22491084418",635.7212974685
"91","146","9139_778.573034596216",105.0127433823
"92","146","145",198.9433221618
"93","147","146",101.354125711
"94","147","10456_890.646647084483",318.4404815816
"95","148","6878_565.332051784011",81.7969492869
"96","148","147",88.6710630057
"97","149","11889_1030.29703739723",397.5022125122
"98","149","15332_1388.84143680408",756.0466119191
"99","150","148",146.4109853935
"100","150","149",295.6707077813
"101","151","150",55.457444262
"102","151","8984_764.795379417629",483.128706576
"103","152","151",215.973790452
"104","152","3777_269.804572667552",204.1116902779
"105","153","974_39.1929001203448",129.7580361894
"106","153","152",156.2580184587
"107","154","3783_270.059295341681",29.2859463341
"108","154","4084_298.466167285254",57.6928182777
"109","155","5546_447.971138928456",359.3453497114
"110","155","154",152.1475597906
"111","156","155",118.4995076925
"112","156","5822_481.361812395399",511.2355308709
"113","157","15294_1384.00276542632",337.9578646629
"114","157","14411_1256.56456470687",210.5196639434
"115","158","18842_1970.99702148674",965.6455785681
"116","158","157",40.6934578448
"117","159","11683_1010.90011841094",144.0304686401
"118","159","158",138.4817931478
"119","160","159",609.9650094052
"120","160","3989_288.903347121689",31.998706756
"121","161","156",14.9500035166
"122","161","160",301.7283623578
"123","162","3498_248.662604416632",382.6987977482
"124","162","161",89.2124713395
"125","163","6295_520.580397375285",177.9688859559
"126","163","6784_559.523376842997",216.9118654236
"127","164","163",353.6152471
"128","164","4914_387.554904549095",398.5586402297
"129","165","2561_171.740919517266",18.2255246276
"130","165","3928_282.748127067735",129.2327321781
"131","166","165",16.512128332
"132","166","7395_606.607800339872",469.6045337822
"133","167","6392_528.547924576168",222.2754306812
"134","167","12398_1075.71509913147",769.4426052365
"135","168","167",80.2442130599
"136","168","4898_386.607639260889",160.5793584258
"137","169","3713_265.817529814016",242.9291733845
"138","169","168",203.1399244055
"139","170","166",169.8601856364
"140","170","169",55.7452755082
"141","171","6142_509.365577170134",179.6618913947
"142","171","4613_354.086517961729",24.3828321863
"143","172","5999_499.040886097828",362.3999341356
"144","172","171",193.0627338132
"145","173","170",-30.4491635984
"146","173","172",139.0487074425
"147","174","686_16.9508308644967",88.8114913592
"148","174","173",69.4529050145
"149","175","164",30.3141566622
"150","175","174",-30.5427681519
"151","176","162",-94.0943454501
"152","176","175",-1.3760444613
"153","177","153",29.7494949803
"154","177","176",80.3727831679
"155","178","7647_630.069003736711",587.9260311373
"156","178","1765_107.253609933223",65.1106373338
"157","179","17895_1806.48495189917",28.9815028487
"158","179","18464_1903.48139615955",125.977947109
"159","180","18444_1899.77052109013",347.7295384127
"160","180","179",225.4624663731
"161","181","14273_1242.66127462652",29.07222243
"162","181","180",338.4519304809
"163","182","181",849.6428136402
"164","182","5511_443.99226058866",80.0460220324
"165","183","4533_346.690719276809",28.5377735029
"166","183","182",45.7932927824
"167","184","2847_194.397276649759",110.5112540047
"168","184","183",234.2669231288
"169","185","178",38.4256892294
"170","185","184",80.1687392751
"171","186","11583_1001.22333544135",714.689866847
"172","186","5120_410.169342814298",123.6358742199
"173","187","185",79.1979642831
"174","187","186",362.0141495075
"175","188","187",94.9810830008
"176","188","656_15.1473135234714",185.6090774374
"177","189","177",58.7119084078
"178","189","188",8.5647755433
