AncId, Desc1, Desc2, Branch Length 1, Branch Length 2
101, 9096_1223.13014515289, 5804_757.314448684312, 573.2259889832, 107.4102925147
102,   101, 3559_412.052010591508, 264.7087921365, 26.8566465584
103, 19951_2073.69124228569, 12116_1527.91486043567, 844.1557642383, 298.3793823883
104,   103, 9650_1274.01012451854, 32.6819541925, 77.1566006637
105, 21646_2176.10806102723, 15233_1771.56491881558, 437.1695211187, 32.6263789071
106, 14922_1747.95023939001,   105, 55.3000463735, 46.2883468920
107, 15581_1796.41763178022,   106, 157.7893722796, 54.0219335159
108, 9173_1230.22712683741,   107, 34.1631779937, 442.5643106570
109, 12229_1539.38207463466, 14650_1729.62314711381, 49.4197683510, 239.6608408302
110,   108,   109, 19.3485571424, 313.2469145823
111,   104,   110, 169.1915787650, 149.0534466115
112,   111, 5627_735.66931544461, 331.4151907214, 39.4225610762
113, 5231_680.060150416135,   112, 51.9595062154, 68.1461101677
114, 12631_1572.39832131726, 10743_1381.31059884231, 263.0428881357, 71.9551656608
115, 27896_2518.83813099819, 23158_2276.57495222202, 443.1683777503, 200.9051989741
116,   115, 19108_2024.59971145943, 112.5063885212, 61.4363467327
117,   116, 26088_2432.76100899348, 40.3684185994, 509.9660628662
118,   117, 21450_2162.67181090983, 27.0345821273, 266.9114469098
119,   118, 17566_1929.27643444373, 117.3963034816, 150.9123739253
120,   119, 18387_1982.22427242224, 248.9138074507, 452.7740193545
121, 24838_2369.52661133318, 19987_2074.91049592767, 336.1068154317, 41.4907000262
122,   120,   121, 143.9265184337, 647.8960612675
123,   114,   122, 104.1375218311, 180.3058232836
124,   123, 9931_1298.24630947063, 241.2420292049, 334.2704273251
125,   124, 8295_1135.00274250731, 423.6462446887, 594.6731050505
126, 14225_1697.80006729001, 11507_1460.50099128523, 282.0242698593, 44.7251938545
127, 13706_1659.17621270137,   126, 293.9524576535, 50.5520423828
128, 10234_1329.70508416516,   127, 236.2370724216, 271.7557433043
129,   128, 6118_795.517456932272, 390.8318652465, 92.8813104353
130,   125,   129, 35.1608242252, 197.4673332654
131,   113,   130, 264.1635911624, 141.2317601932
132, 2378_243.341139831326,   131, 128.2047568469, 248.8006700539
133,   102,   132, 365.0758873299, 95.0169062812
134, 6900_927.030857195465, 2390_244.688675265161, 725.0759311478, 42.7337492175
135, 2274_228.807828014659,   134, 306.3737483999, 279.5208464330
136,   133,   135, 239.0951141936, 141.4097171051
137, 3835_448.402618302484, 1492_129.429715112557, 471.5825922062, 152.6096890163
138, 8956_1209.10570320179, 16022_1825.97038571272, 111.5859748222, 728.4506573332
139, 4286_510.388717711475,   138, 91.3760540521, 678.5070647202
140, 1443_123.006826368642,   139, 60.4467971833, 356.4526344740
141, 2633_284.370908204227, 1617_144.340620269996, 172.6068945999, 32.5766066656
142,   140,   141, 63.3068056573, 112.5107900763
143,   137,   142, 83.7616715040, 106.1948689358
144, 4115_484.97734608188, 3276_376.646706247112, 168.0228567091, 59.6922168743
145, 2946_329.997973834609,   144, 172.3239342119, 159.2804497501
146, 28041_2524.35690417119, 27991_2522.1986311514, 159.9595137439, 157.8012407241
147, 22147_2213.19776940653,   146, 47.8176773087, 199.0172983295
148, 27761_2513.43771597797, 27920_2519.93167844212, 185.9397447855, 192.4337072496
149,   147,   148, 85.5278822663, 247.6457613609
150, 21433_2161.90388770382, 19697_2057.43219712273, 145.2635167282, 40.7918261471
151,   150, 19067_2022.91634457608, 65.6736425121, 71.9496161125
152,   149,   151, 359.5456173137, 230.6601359457
153, 23870_2318.05428736448, 15966_1821.70109570317, 634.5315767125, 138.1783850512
154,   152,   153, 131.8620651825, 95.0781833166
155,   154, 7418_1024.57899170226, 604.1878179821, 40.3222823490
156, 21021_2135.52886000476, 22653_2247.57097060648, 65.2557005959, 177.2978111976
157, 27508_2502.1802924062,   156, 590.3084796819, 158.4013466846
158,   157, 15303_1776.84527467109, 285.8971608989, 150.8706228457
159,   158, 11898_1505.0736030563, 376.6212007291, 255.7201519600
160,   159, 10934_1400.29636920661, 229.8892614619, 380.8321795722
161,   155,   160, 195.7005059965, 230.9079862776
162,   161, 5037_647.76638628159, 432.3946228912, 291.6048058159
163,   145,   162, 34.1191655235, 232.6067063665
164, 3410_394.187820398352, 2824_312.944376980551, 370.9959314868, 289.7524880690
165,   163,   164, 124.7168397814, 24.3538545937
166,   143,   165, 41.6397358932, 147.4194156188
167, 1907_182.294528819879, 5404_708.570371563868, 233.3989010881, 759.6747438320
168, 7964_1095.50493430393, 11633_1474.37064829572, 278.7488769875, 657.6145909793
169, 12582_1569.73184130602, 11821_1496.9025379759, 168.8157102368, 95.9864069067
170,   169, 23624_2305.51198051704, 345.4618709095, 1250.0577203573
171,   170, 13813_1665.48465514511, 232.0084872186, 842.0388822040
172, 14081_1686.80199891346, 12163_1533.5805539129, 235.3762527294, 82.1548077288
173,   172, 9693_1276.72906451396, 280.4600265436, 105.7633448735
174, 25825_2419.55034944303, 25824_2419.55034944303, 30.2699536138, 30.2699536138
175, 23808_2314.78650106001,   174, 251.2265315385, 325.7204263077
176, 20543_2106.30393085331,   175, 743.0029123913, 700.2589510595
177, 17829_1945.7862278016, 20889_2128.44864745082, 68.5577008235, 251.2201204727
178, 17807_1944.8437145171,   177, 235.0042477630, 167.3890602240
179,   178, 13601_1651.17586230636, 115.0779609198, 56.4143564721
180, 12104_1527.32081339931,   179, 34.7762055276, 102.2168979626
181, 19972_2073.99171852732, 20444_2099.31030257842, 233.3060146407, 258.6245986918
182, 24152_2333.59959559549, 19237_2030.181609705, 346.1980826631, 42.7800967726
183,   182, 18159_1969.10503231523, 63.2252426594, 44.9287620422
