"","AncId","Desc","Branch.Length"
"1","101","10793_920.516729768333",973.3625428729
"2","101","5257_420.728531328032",473.5743444326
"3","102","2748_187.546569066489",100.285305328
"4","102","3026_206.76191918745",119.500655449
"5","103","1479_82.5741457126707",78.906528029
"6","103","102",83.5936460547
"7","104","103",49.0783362159
"8","104","4234_314.400505201705",359.8112237339
"9","105","19693_2218.71372706504",125.4919828213
"10","105","19398_2104.48034377986",11.2585995361
"11","106","17416_1733.59751073343",239.8739505624
"12","106","17428_1736.21759442571",242.4940342547
"13","107","19384_2099.93183567672",174.6515363139
"14","107","19084_2020.8049566735",95.5246573107
"15","108","106",44.3398327406
"16","108","107",475.8965719324
"17","109","18625_1932.45477943495",107.4509539843
"18","109","19599_2181.54278638251",356.5389609319
"19","110","17584_1757.24109921067",41.3378811355
"20","110","109",109.1006073754
"21","111","110",247.7003020652
"22","111","17131_1685.08840407874",216.8854880688
"23","112","17913_1810.83409119852",312.325205148
"24","112","19471_2125.61808110211",627.1091950516
"25","113","111",6.1315574847
"26","113","112",36.4375275252
"27","114","108",22.478071236
"28","114","113",35.1657023309
"29","115","105",714.63815879
"30","115","114",48.3220707406
"31","116","17735_1785.26834804306",232.540141452
"32","116","19682_2215.94807520562",663.2198686145
"33","117","15396_1401.22421054662",164.3029568968
"34","117","116",315.8069529412
"35","118","115",146.7090597618
"36","118","117",5.0467279579
"37","119","9973_850.865685368311",152.8512240365
"38","119","118",533.8600643601
"39","120","9458_808.76941291546",260.63185335
"40","120","119",149.8769017664
"41","121","15919_1490.12496278812",111.1252288358
"42","121","18996_2002.02013974407",623.0204057917
"43","122","15937_1493.04381769542",145.915918411
"44","122","15577_1431.99865135191",84.8707520675
"45","123","121",83.4939847297
"46","123","122",51.6221500618
"47","124","123",604.6642789712
"48","124","12746_1104.81216860786",413.9706983564
"49","125","16649_1617.40141126251",570.8548264778
"50","125","14918_1326.50065826925",279.9540734845
"51","126","125",90.3406955904
"52","126","14132_1228.63122371928",272.4253345249
"53","127","126",156.3006985105
"54","127","12641_1094.91240998051",295.0072192967
"55","128","124",7.6194228472
"56","128","127",116.6831432795
"57","129","128",114.4536466396
"58","129","14825_1310.23181216563",741.4634114009
"59","130","120",79.3416186121
"60","130","129",99.9724598113
"61","131","8740_736.971400405937",306.1391669591
"62","131","7429_610.377166648693",179.5449332018
"63","132","130",62.575013546
"64","132","131",24.6113060395
"65","133","8816_748.350704092736",34.4696587694
"66","133","10738_915.400244517076",201.5191991938
"67","134","132",168.737590366
"68","134","133",476.3977082819
"69","135","2058_131.689677480591",67.2216606172
"70","135","134",173.0153201779
"71","136","135",69.5675824383
"72","136","1064_45.7479463168271",50.8475118917
"73","137","1203_59.1746757625448",145.265080316
"74","137","136",80.9908389785
"75","138","3351_236.555778187696",303.7758133041
"76","138","2374_158.282620564889",225.5026556813
"77","139","5450_437.624778459934",234.6245183515
"78","139","5297_425.150098349446",222.149838241
"79","140","139",31.4705048112
"80","140","3242_227.743847691609",56.2140923944
"81","141","12390_1074.9244346655",40.0954506827
"82","141","12108_1050.57093471438",15.7419507316
"83","142","12869_1115.0157324539",20.3211714961
"84","142","12868_1115.0157324539",20.3211714961
"85","143","16399_1578.99989121341",3.3587187126
"86","143","20022_2341.33650722013",765.6953347193
"87","144","143",520.5878743877
"88","144","15770_1463.27886563943",408.2255675264
"89","145","142",85.0091449524
"90","145","144",45.3678821076
"91","146","16418_1582.71981434576",683.0827962096
"92","146","14879_1319.87541321663",420.2383950805
"93","147","10429_889.158391998784",44.503854398
"94","147","146",54.9824805354
"95","148","145",344.1483403022
"96","148","147",179.1174618976
"97","149","141",383.5423680534
"98","149","148",14.2504597738
"99","150","149",6.7594840324
"100","150","14419_1258.21405666462",613.6869247676
"101","151","7200_588.792041678752",3.4116308183
"102","151","150",59.1467210366
"103","152","8822_748.859920585155",269.9457499116
"104","152","151",106.4662401868
"105","153","152",490.6322191286
"106","153","5799_478.581422063655",490.2994705187
"107","154","153",13.6674232657
"108","154","4371",26.3854717207
"109","155","1040_43.5183610894246",65.6170563328
"110","155","874_30.8670508342236",52.9657460776
"111","156","3634_258.507780159889",284.3047338114
"112","156","155",3.6982584082
"113","157","156",7.2017486318
"114","157","3761",33.9987022833
"115","158","154",14.9680080751
"116","158","157",7.3547775125
"117","159","140",213.3313445336
"118","159","158",1.4481094405
"119","160","159",7.5839820716
"120","160","5998_498.599813217067",547.985384525
"121","161","1879_117.196863153344",114.8882249275
"122","161","999_40.6588962897674",38.3502580639
"123","162","161",16.3924274157
"124","162","3925_281.187207749658",295.2709969396
"125","163","8204_678.963020287981",66.3117095783
"126","163","8206_679.460431117409",66.8091204078
"127","164","162",22.6506029252
"128","164","163",649.3857028247
"129","165","160",6.1878812705
"130","165","164",18.8390604634
"131","166","3716_265.990049849085",331.8356417526
"132","166","165",10.272139325
"133","167","138",7.8652020464
"134","167","166",9.2396452593
"135","168","9088_773.08181837836",54.719941409
"136","168","11100_952.056733209523",233.6948562401
"137","169","14862_1317.34262512381",105.4045158879
"138","169","14943_1330.41244283898",118.4743336031
"139","170","169",164.0857047112
"140","170","15194_1365.22192837247",317.3695238477
"141","171","10441_889.749866918116",388.5892919409
"142","171","170",546.6918295475
"143","172","12459_1081.1876903419",180.3772546462
"144","172","10677_909.993669301419",9.1832336057
"145","173","172",184.3823567208
"146","173","9075_772.248692868847",55.820613894
"147","174","173",6.7985297615
"148","174","9002_765.813827417859",56.1842782045
"149","175","171",105.6173107055
"150","175","174",314.0862849417
"151","176","168",356.3631004908
"152","176","175",33.5444877931
"153","177","10352_882.598871891829",640.3693937415
"154","177","176",119.7692983283
"155","178","1282_67.8453748249545",161.6819034682
"156","178","177",336.0660067936
"157","179","11435_988.274412801284",930.2372268047
"158","179","11791_1019.9432896263",961.9061036297
"159","180","2235_145.651967666325",163.9769165083
"160","180","179",76.3621348385
"161","181","178",3.7553638548
"162","181","180",79.2669436561
"163","182","167",20.4915884304
"164","182","181",-2.0150669048
"165","183","137",19.3133794347
"166","183","182",9.8269583949
"167","184","18515_1912.04277992263",241.9221440412
"168","184","17050_1674.32291764347",4.2022817621
"169","185","19866_2282.65201652642",753.7813311896
