AncId, Desc1, Desc2, Branch Length 1, Branch Length 2
133,   132, 19986_1615.67095798361, 35.2905511695, 41.1256419760
134,   128,   133, 234.1487235858, 19.3835992259
135,   127,   134, 49.3486187795, 51.9958117977
136, 18820_1536.70801680046, 19245_1566.68547111686, 147.5177399852, 177.4951943016
137, 20431_1640.86868692896, 19233_1564.85232366719, 104.1586611801, 28.1422979184
138,   136,   137, 208.9286738944, 356.4484228279
139,   135,   138, 577.7862213054, 254.8819192422
140,   139, 13436_1170.13622391844, 78.2866986343, 323.0432388740
141,   140, 14225_1226.73506569155, 369.3055540877, 748.9476347349
142,   126,   141, 1169.9911359833, 110.0937780784
143,   142, 4993_437.224849397978, 63.7026386054, 133.2338351252
144, 18702_1529.05000022513, 21055_1681.82190987668, 404.1959128704, 556.9678225220
145, 19110_1556.28861516001, 21026_1680.12191061113, 173.8751553931, 297.7084508443
146,   144,   145, 62.5444734808, 320.1038458930
147,   143,   146, 101.7573443983, 860.0759439994
148, 27629_2045.20697459692, 16458_1387.93131031991, 750.1093347844, 92.8336705074
149,   148, 16770_1409.4585836462, 85.1528368211, 199.5137806548
150, 25430_1928.01609678715,   149, 848.0165461269, 129.9452523312
151, 12168_1058.65801130424, 12472_1084.68466889199, 64.6619770560, 90.6886346437
152,   150,   151, 248.4201655774, 162.4166491654
153, 33019_2399.44601326654, 30213_2199.91452822717, 278.7689626622, 79.2374776229
154, 26493_1984.72721481551,   153, 350.0927907839, 486.0426265727
155, 17970_1482.57768072301,   154, 183.0816569135, 335.1384002221
156, 14002_1208.27659446502,   155, 224.8338886286, 316.0533179731
157, 16780_1410.64815774863, 16095_1363.85003660932, 73.6609859104, 26.8628647710
158, 28660_2102.41676550874, 26074_1960.56314327835, 426.8504351153, 284.9968128849
159,   157,   158, 78.7697874646, 417.3489460198
160, 22913_1801.7609977032, 29468_2149.1014133204, 58.6480119655, 405.9884275827
161,   160, 23557_1836.70754080723, 200.9801259321, 294.5746810016
162, 17452_1449.82001667421,   161, 318.9104407255, 411.2232838569
163,   159,   162, 230.9740143056, 103.6662058807
164,   156,   163, 48.2640044879, 92.0646687194
165,   152,   164, 97.0396193035, 200.6389355693
166, 11445_1001.20639089062,   165, 297.9538140905, 31.2871889792
167, 22685_1787.58233064723, 16184_1370.1909987349, 596.7714310454, 179.3800991331
168, 21822_1727.28193098457, 20110_1622.8412217647, 209.0948733292, 104.6541641093
169,   168, 23948_1855.47006626463, 83.2199911322, 420.5029997415
170, 13944_1203.49298757957,   169, 125.7567808066, 357.2308597502
171,   167,   170, 169.2708855565, 56.1961927277
172,   166,   171, 147.4269936892, 465.7144309343
173,   147,   172, 101.8373093773, 455.4292226136
174,   173, 11465_1002.99518188899, 53.2726124383, 955.8714338300
175,   124,   174, 49.9223424852, 8.9008794310
176,   106,   175, 7.1760489122, 98.3107894493
177, 810_28.6883255599522,   176, 145.9530160121, 57.1767696308
178,   103,   177, 39.1214564679, 30.9990284215
179, 5007_438.256194068414, 4321_385.687772077155, 84.2170023954, 31.6485804041
180, 15440_1320.83004511794, 14778_1273.34339619586, 73.1213235652, 25.6346746432
181, 4642_410.754467235758, 8176_713.911053009769, 62.2994516272, 365.4560374012
182,   180,   181, 930.2706704704, 31.0169645262
183,   179,   182, 352.0286516617, 315.4275110710
184, 6309_541.181431897181, 3335_295.159600843582, 287.5133473363, 41.4915162827
185, 3179_280.966817968269,   184, 58.8659267588, 31.5671933514
186,   183,   185, 127.6793068094, 347.7696580076
187,   178,   186, 42.4721480875, 65.0671001630
188, 23450_1831.90905214765, 34634_2527.40296213564, 75.9345081276, 771.4284181156
189, 24420_1878.00331071287, 27999_2066.85978046317, 23.0856725571, 211.9421423074
190,   188,   189, 43.8331300004, 142.7762241361
191,   190, 12212_1063.04481343955, 710.2860899618, 61.1894893816
192,   191, 14243_1227.87101075524, 113.9267806182, 339.9424673155
193, 10817_945.315783276741,   192, 171.6889816746, 114.3017418376
194,   193, 3373_296.842962406595, 594.0802304789, 117.2963912834
195,   194, 9172_796.363351210148, 126.4107966548, 743.2275767418
196,   195, 5024_439.972390040602, 160.8188952805, 547.6555108527
197,   187,   196, 45.2576774863, 128.3104236354
198,   197, 4963_435.514919890151, 14.0599887561, 685.5684530937
199, 9497_824.748869316054,   198, 1156.5805872123, 81.7781846927
