AncId, Desc1, Desc2, Branch Length 1, Branch Length 2
142,   139,   141, 8.1907247943, 92.3499216537
143,   142, 17516_1008.10144190409, 15.0312276491, 109.8286344203
144,   136,   143, 185.1907520242, 517.4648055472
145, 7642_463.106143530435, 6577_402.423749417708, 109.4569803348, 48.7745862220
146,   144,   145, 409.0099785666, 381.8511398257
147,   135,   146, 3.1386670866, -0.3988462158
148, 4488_287.296617553461,   147, 327.7165929498, 12.6168449822
149, 5322_335.586259924415, 25291_1668.79741213776, 320.7493234054, 1653.9604756187
150,   149, 2110_129.876407423898, 39.5670470977, 154.6065180026
151, 29057_2109.81918065911, 29847_2257.54391109493, 6.1565120881, 153.8812425239
152, 21915_1346.62516528232,   151, 218.9419876499, 975.9794909385
153,   152, 15901_898.884620463433, 328.1266385086, 99.3280813396
154, 29863_2261.44646050082, 30128_2309.11970016211, 523.9913795960, 571.6646192573
155,   154, 25786_1720.71020562748, 170.3915768361, 153.6467015588
156, 14501_821.67855238516,   155, 19.6378698584, 765.0228215419
157,   156, 16533_937.041086245984, 487.8667652455, 622.8671689647
158,   153,   157, 842.6721377145, 357.2895158719
159, 3601_229.956568350508,   158, 278.8765314424, 5.8043645013
160,   150,   159, 40.2080049512, 16.0181524381
161,   148,   160, 12.7636882620, -11.7544518716
162, 7108_430.285854424049, 690_22.1493625458457, 443.5113399384, 35.3748480602
163,   162, 718_24.2824090267922, 44.6129332724, 82.1208278136
164,   161,   163, 18.8709205406, 14.2161654122
165, 4720_301.400230838465, 6871_417.628996428355, 143.0866235492, 259.3153891391
166, 15196_860.813661951211, 15269_865.465728424813, 96.3987234325, 101.0507899061
167,   166, 13998_795.05629450784, 165.4052368810, 196.0465928701
168, 19168_1139.40899138129, 22362_1376.36544913375, 83.6985170269, 320.6549747793
169, 30077_2301.51528531247, 30632_2444.34050542282, 127.8371921951, 270.6624123054
170,   168,   169, 79.3059146367, 1197.2735333996
171, 19880_1196.130436998, 10743_633.004580188408, 627.8231250143, 64.6972682047
172,   170,   171, 825.5069410697, 417.4096933356
173,   167,   172, 482.6432728731, 34.5311898834
174, 2854_180.666595262736,   173, 106.6121277985, 42.3119613004
175,   165,   174, 238.1261900455, 153.8670502205
176,   164,   175, 2.7780047619, -4.9799937954
177,   132,   176, 9.5208375746, 15.6995981814
178,   177, 3059_194.431487665754, -15.0369209133, 269.9267538948
179, 2558_159.796893567721,   178, 257.2463743715, 21.9542145748
180,   120,   179, 6.6068489065, 8.1083604476
181, 17686_1025.00964270251, 24449_1575.84342073799, 495.2728414000, 1046.1066194355
182, 21586_1322.56366866353, 15940_900.958487495076, 548.4667179763, 126.8615368078
183,   181,   182, 393.7846021336, 638.1447515184
184,   183, 1986_121.406986149743, 240.3678375736, 225.8226245545
185, 2476_153.015015483593, 7920_476.792033626436, 21.4327938983, 345.2098120412
186, 8801_528.164644764447, 23379_1465.84915437205, 408.9600217526, 1346.6445313602
187,   185,   186, 62.8477898855, 50.4701913121
188, 18471_1086.32485917868, 14923_844.143095228863, 287.4098445667, 45.2280806169
189, 11936_690.128001560588, 16468_934.152334961886, 62.6685468719, 306.6928802732
190,   188,   189, 287.8765533683, 116.4209934450
191,   187,   190, 25.9882699773, 468.2922995212
192,   184,   191, 5.9538157513, 153.1156158785
193,   180,   192, 15.4697260204, 10.6581131157
194,   116,   193, 12.7351861285, 7.9430064806
195,   108,   194, 23.6578735219, 5.4594189780
196,   104,   195, 289.2109175418, 65.8423893140
197, 6378_393.195763333102, 7466_450.755006128965, 35.2627145454, 92.8219573412
198,   197, 15301_866.969988812546, 10.0356226498, 519.0725626746
199,   196,   198, 76.0425713009, 624.2123794832
