AncId, Desc1, Desc2, Branch Length 1, Branch Length 2
178,   177, 34171_2497.6964090404, 102.0768489292, 431.8034835341
179,   178, 32653_2371.0832263061, 117.6191445344, 422.8094453343
180,   176,   179, 433.2576701837, 295.0762656482
181, 25075_1910.8915803339, 26504_1984.94166318191, 87.6864773773, 161.7365602253
182,   180,   181, 75.2527517796, 245.2603394125
183,   182, 16934_1420.41617947438, 421.5766540245, 264.0480699548
184,   175,   183, 286.9440051279, 71.9352051904
185,   184, 13889_1200.28761327269, 104.2277795710, 220.0824885145
186, 11006_962.38345208195,   185, 171.4594627353, 189.2811354115
187,   172,   186, 515.7268741412, 489.2215236590
188,   171,   187, 44.5745689269, 178.0125327624
189, 10736_939.831753844352, 16238_1372.90749224608, 119.7670057340, 552.8427441357
190, 16946_1421.18157017691, 18750_1533.0844025353, 397.3437033234, 509.2465356818
191, 19348_1573.52644575881,   190, 611.2821764550, 61.5935975497
192,   189,   191, 93.5136707341, 235.6931919276
193, 12789_1112.66407760272,   192, 553.1100483730, 166.9970481465
194,   193, 2056_163.276512808702, 438.3116679247, 42.0341515037
195,   188,   194, 132.7879444071, 130.3403727868
196,   168,   195, 258.0427033462, 20.4715314706
197,   145,   196, 10.2583688086, 59.5354201782
198,   109,   197, 212.1800351515, 10.4212167211
199, 12886_1120.72506476617,   198, 1286.2149728403, 65.9637282225
