"","AncId","Desc","Branch.Length"
"71","136","9910_590.216361783555",503.3047077222
"72","136","2351_144.99882946882",58.0871754074
"73","137","135",664.4152119228
"74","137","136",-3.7170533057
"75","138","133",13.7961602288
"76","138","137",92.3244026496
"77","139","30816_2511.68400924199",447.1766056278
"78","139","29612_2211.76829350522",147.260889891
"79","140","139",224.5273614637
"80","140","30128_2309.11970016211",469.1396580115
"81","141","140",546.804878674
"82","141","22219_1364.23690283044",71.0617393539
"83","142","17356_996.939968444494",102.8035017609
"84","142","141",399.038696793
"85","143","142",428.9729365283
"86","143","11340_664.451093076513",199.2875629213
"87","144","20054_1209.50145230392",119.5533820999
"88","144","19075_1130.78149110224",40.8334208982
"89","145","15899_898.585979262391",177.6995813165
"90","145","144",369.0616722582
"91","146","12498_718.580977715086",109.0034372818
"92","146","145",111.3088575126
"93","147","143",267.3138403826
"94","147","146",411.7278506606
"95","148","29615_2212.20131729039",192.6825657542
"96","148","30163_2318.02744129486",298.5086897587
"97","149","24818_1617.82095985889",51.2492719092
"98","149","148",452.9470635865
"99","150","149",390.8503075466
"100","150","21547_1319.34941196242",143.6280315593
"101","151","18425_1083.78314731069",63.2596295385
"102","151","150",155.1978626309
"103","152","5297_334.490499447766",62.2585777835
"104","152","151",748.2915961079
"105","153","147",142.0019059012
"106","153","152",216.3841377929
"107","154","22834_1415.95333644591",109.1749745329
"108","154","23276_1458.77558765004",151.997225737
"109","155","29355_2160.75423271064",426.8090372249
"110","155","27820_1941.4224044944",207.4772090086
"111","156","155",675.7164177958
"112","156","20756_1263.08637629",204.8575986
"113","157","154",377.705964876
"114","157","156",129.156380653
"115","158","15821_894.895273774522",234.6646677086
"116","158","157",268.8417909711
"117","159","20116_1215.05605178485",555.6375815705
"118","159","12600_723.388284931016",63.9698147167
"119","160","158",118.7337970631
"120","160","159",117.9216612115
"121","161","8813_528.375619412084",105.1650802318
"122","161","160",118.2862698225
"123","162","161",365.2344818457
"124","162","5287_333.950888868902",275.9748315343
"125","163","27070_1842.83718443358",754.0243413815
"126","163","19060_1129.75751565525",40.9446726031
"127","164","23251_1456.17196008684",287.6904007182
"128","164","21475_1314.74514711891",146.2635877503
"129","165","18255_1071.0777850758",175.2948766512
"130","165","20482_1241.23853234961",345.455623925
"131","166","164",372.0664861008
"132","166","165",99.3678351567
"133","167","163",382.5615975008
"134","167","166",90.1638277166
"135","168","162",-50.8109793616
"136","168","167",597.4642088551
"137","169","153",3.0749612065
"138","169","168",56.0142140313
"139","170","25535_1694.03331443282",1252.2526452095
"140","170","8228_495.577340456868",53.7966712336
"141","171","5059_321.895380225073",186.0933620046
"142","171","4852_308.751609230786",172.9495910104
"143","172","171",121.538742668
"144","172","13525_769.36685286684",755.1035773144
"145","173","30302_2355.32063095628",585.2290185098
"146","173","27322_1870.83022394245",100.738611496
"147","174","26461_1781.85993525556",675.7295007199
"148","174","24480_1578.56913624606",472.4387017104
"149","175","173",706.2970346761
"150","175","174",42.3358567653
"151","176","175",117.4887900297
"152","176","17768_1033.27582728623",86.9700395456
"153","177","7548_456.679080454486",500.3390503229
"154","177","176",989.965757609
"155","178","177",-81.6350747311
"156","178","1303_71.9207443296698",33.9456394669
"157","179","172",46.8783051936
"158","179","178",70.5901345039
"159","180","170",495.0348874711
"160","180","179",20.6391886065
"161","181","169",105.0558704519
"162","181","180",-0.9711704607
"163","182","138",102.2616720572
"164","182","181",51.6743195527
"165","183","28457_2024.3765663226",210.9299731697
"166","183","28814_2071.96626817329",258.5196750204
"167","184","183",1285.9711363943
"168","184","15907_898.996971957832",371.5215151993
"169","185","184",405.7876000208
"170","185","2400_147.454732020085",25.7668752823
"171","186","185",43.1040837095
"172","186","2611_165.127588273972",86.5438152457
"173","187","8546_513.148893310086",368.6132838262
"174","187","2882_182.76027732149",38.2246678376
"175","188","187",29.7707541629
"176","188","25414_1683.11063856638",1568.3457832453
"177","189","186",232.0214237259
"178","189","188",268.2025060186
"179","190","1129_54.924675222472",31.1388970889
"180","190","1817_108.461852791179",84.6760746576
"181","191","190",175.3220622767
"182","191","2754_174.055058723527",325.5913428666
"183","192","189",-20.2086794866
"184","192","191",-18.3073129321
"185","193","3883_249.631464859705",166.0762820116
"186","193","1950_118.69681190501",35.1416290569
"187","194","193",61.0964278489
"188","194","4193_268.942017947112",246.4832629479
"189","195","192",5.5916369466
"190","195","194",161.2793631568
"191","196","182",88.183765263
"192","196","195",53.3205244452
"193","197","124",225.0697091496
"194","197","196",308.8623674039
"195","198","101",1190.4971036222
"196","198","197",23.3653120773
"197","199","18611_1097.2879751297",1677.9026944972
"198","199","198",56.2459072836
