"","AncId","Desc","Branch.Length"
"1","101","12716_1107.62833825638",42.1000212019
"2","101","19967_1613.4812419916",547.9529249371
"3","102","14272_1231.19632272776",50.4010130256
"4","102","14145_1219.55817594289",38.7628662408
"5","103","25547_1932.18814098616",910.3978098264
"6","103","102",159.0049785423
"7","104","103",13.2962831912
"8","104","27004_2010.20869573243",1001.7146477639
"9","105","18090_1490.55024957549",511.0804442479
"10","105","104",29.024242641
"11","106","27050_2012.90672851368",232.506936321
"12","106","25326_1922.13840847285",141.7386162801
"13","107","106",448.3091286738
"14","107","19331_1572.36797981927",240.2773163004
"15","108","16312_1377.98395501179",189.4095895581
"16","108","107",143.5162980652
"17","109","12909_1121.92220743178",11.8810283306
"18","109","108",78.5331863525
"19","110","109",73.9340590291
"20","110","13702_1185.35891707019",149.2517969981
"21","111","105",45.3964350202
"22","111","110",102.0337497647
"23","112","24189_1867.47311959432",1321.4951913783
"24","112","111",388.0954420914
"25","113","31980_2321.19478367065",495.3692446752
"26","113","30513_2220.4354021521",394.6098631567
"27","114","18088_1490.42087040025",58.9432857938
"28","114","17307_1441.32182538847",9.844240782
"29","115","114",10.8590451104
"30","115","21116_1684.80387665137",264.1853371554
"31","116","113",852.2039311227
"32","116","115",446.9969316233
"33","117","112",109.0132097746
"34","117","116",536.6568894313
"35","118","101",806.3147387181
"36","118","117",177.751140105
"37","119","2721_240.339976328667",96.4181547912
"38","119","118",115.291756799
"39","120","12139_1055.46053401397",9.1633702982
"40","120","13832_1194.54654360961",148.2493798938
"41","121","15131_1300.24095484929",262.7751465781
"42","121","120",8.8313554446
"43","122","121",311.9801285555
"44","122","8635_750.872218772859",25.3865390572
"45","123","34637_2527.47454008268",137.3896647959
"46","123","33040_2401.08097906358",10.9961037768
"47","124","123",72.8349504926
"48","124","32646_2370.0654149566",52.8154901624
"49","125","33630_2450.98314470518",278.7237445614
"50","125","31781_2309.73014148577",137.470741342
"51","126","125",248.2811156344
"52","126","31841_2312.49174674343",388.5134622341
"53","127","124",675.163186649
"54","127","126",281.8915463641
"55","128","127",565.1051368709
"56","128","16818_1413.07133283438",336.0897315601
"57","129","30915_2249.03328529614",878.8537585362
"58","129","16842_1413.99616127632",43.8166345163
"59","130","128",64.5385937694
"60","130","129",357.7365192551
"61","131","22228_1757.40788672423",851.0505298422
"62","131","130",106.0856506228
"63","132","11331_989.127500076582",307.4511209592
"64","132","131",224.6809777646
"65","133","122",410.9812798429
"66","133","132",367.1719792446
"67","134","133",127.6065242175
