"","from","to","TimeDiff"
"1","0","83","29.5441797760438"
"2","83","360","1"
"3","360","1531","82.5101509797608"
"4","360","1532","82.5101509797608"
"5","1531","1539","1.70664819758498"
"6","1531","1540","1.70664819758498"
"7","1531","1541","1.70664819758498"
"8","1531","1542","1.70664819758498"
"9","1531","1543","1.70664819758498"
"10","1531","1544","1.70664819758498"
"11","1531","1545","1.70664819758498"
"12","1531","1546","1.70664819758498"
"13","1540","1676","12.4252326388811"
"14","1539","1715","14.3763923829077"
"15","1543","1863","25.7190586428682"
"16","1543","1864","25.7190586428682"
"17","1864","2171","21.9384871539284"
"18","1864","2172","21.9384871539284"
"19","1864","2173","21.9384871539284"
"20","2173","2300","7.16213416316015"
"21","2173","2301","7.16213416316015"
"22","2171","2401","12.0994806639622"
"23","2300","2491","11.3962876677534"
"24","2491","2796","20.8392373025154"
"25","2491","2797","20.8392373025154"
"26","2301","2859","36.3812144771886"
"27","2796","2949","10.90722110815"
"28","2797","3028","15.6710260802009"
"29","2401","3117","46.8292379553683"
"30","3117","3277","11.8671858224443"
"31","3117","3278","11.8671858224443"
"32","3117","3279","11.8671858224443"
"33","3117","3280","11.8671858224443"
"34","2949","3529","34.5315431448655"
"35","2949","3530","34.5315431448655"
"36","3280","3621","19.110850674665"
"37","3280","3622","19.110850674665"
"38","3280","3623","19.110850674665"
"39","3280","3624","19.110850674665"
"40","3280","3625","19.110850674665"
"41","3279","3632","19.2704111081179"
"42","3625","3785","9.46421868088171"
"43","3625","3786","9.46421868088171"
"44","3625","3787","9.46421868088171"
"45","3530","3803","16.3631173505718"
"46","3623","3812","11.8483429873044"
"47","3632","3905","17.2736711930047"
"48","3622","3914","17.8840665494609"
"49","3622","3915","17.8840665494609"
"50","3622","3916","17.8840665494609"
"51","3622","3917","17.8840665494609"
"52","3622","3918","17.8840665494609"
"53","3786","4009","13.466140749718"
"54","3786","4010","13.466140749718"
"55","3786","4011","13.466140749718"
"56","3803","4049","13.4301603943313"
"57","3914","4077","8.23066473231304"
"58","3914","4078","8.23066473231304"
"59","3905","4105","10.4041591525894"
"60","3905","4106","10.4041591525894"
"61","3915","4161","13.0673639721027"
"62","3915","4162","13.0673639721027"
"63","4010","4183","10.5334194817223"
"64","3918","4246","18.2979101036263"
"65","4009","4461","24.787978775175"
"66","4009","4462","24.787978775175"
"67","4049","4487","24.0020941408607"
"68","4078","4527","24.6213142951402"
"69","4078","4528","24.6213142951402"
"70","4461","4691","11.9495338109218"
"71","4461","4692","11.9495338109218"
"72","4461","4693","11.9495338109218"
"73","4692","4769","3.31841982098894"
"74","4692","4770","3.31841982098894"
"75","4693","4864","8.18328932512566"
"76","4693","4865","8.18328932512566"
"77","4693","4866","8.18328932512566"
"78","4105","4965","44.6666928095368"
"79","4105","4966","44.6666928095368"
"80","4691","5085","17.8376231403336"
"81","4866","5103","10.7683252750041"
"82","4528","5109","28.2073377263595"
"83","4865","5198","15.9453560445593"
"84","4865","5199","15.9453560445593"
"85","4865","5200","15.9453560445593"
"86","4966","5210","11.7661650491578"
"87","4966","5211","11.7661650491578"
"88","4966","5212","11.7661650491578"
"89","5109","5219","5.88165920953895"
"90","4487","5271","38.9279302968918"
"91","4487","5272","38.9279302968918"
"92","4487","5273","38.9279302968918"
"93","5210","5404","11.3760322286568"
"94","5103","5470","19.9913527314198"
"95","5199","5477","15.2788429515143"
"96","5199","5478","15.2788429515143"
"97","5199","5479","15.2788429515143"
"98","5199","5480","15.2788429515143"
"99","5199","5481","15.2788429515143"
"100","5273","5554","16.5740582883915"
"101","5273","5555","16.5740582883915"
"102","5200","5556","20.5641803038733"
"103","5555","5585","1.31613040198687"
"104","5555","5586","1.31613040198687"
"105","5555","5587","1.31613040198687"
"106","5404","5623","11.0704601684479"
"107","5404","5624","11.0704601684479"
"108","5404","5625","11.0704601684479"
"109","4769","5634","43.983442662807"
"110","4769","5635","43.983442662807"
"111","5272","5733","23.4998091358466"
"112","5272","5734","23.4998091358466"
"113","5272","5735","23.4998091358466"
"114","5272","5736","23.4998091358466"
"115","5478","5754","12.9367917393606"
"116","5585","5773","7.63798010716329"
"117","5585","5774","7.63798010716329"
"118","5481","5780","14.2673359722959"
"119","5481","5781","14.2673359722959"
"120","5780","5883","4.16610981691792"
"121","5780","5884","4.16610981691792"
"122","5781","5988","8.53576388129079"
"123","5781","5989","8.53576388129079"
"124","5625","6058","17.9203700870846"
"125","5625","6059","17.9203700870846"
"126","5625","6060","17.9203700870846"
"127","5635","6104","18.8331117340514"
"128","5635","6105","18.8331117340514"
"129","5085","6185","51.1747801184405"
"130","6104","6239","6.06495043530975"
"131","6104","6240","6.06495043530975"
"132","6104","6241","6.06495043530975"
"133","6104","6242","6.06495043530975"
"134","5989","6272","11.3080327610454"
"135","6059","6420","15.2089835070838"
"136","5988","6421","17.9971398861778"
"137","6105","6422","14.1735221361345"
"138","6105","6423","14.1735221361345"
"139","6105","6424","14.1735221361345"
"140","4161","6528","113.876930985151"
"141","4161","6529","113.876930985151"
"142","5634","6532","38.0768516181042"
"143","5634","6533","38.0768516181042"
"144","5634","6534","38.0768516181042"
"145","5634","6535","38.0768516181042"
"146","5634","6536","38.0768516181042"
"147","5735","6557","34.598584850852"
"148","5774","6630","35.8989477250948"
"149","5774","6631","35.8989477250948"
"150","6535","6678","6.68136684348985"
"151","6239","6714","20.7468181757408"
"152","6239","6715","20.7468181757408"
"153","6242","6727","21.1874427216003"
"154","6242","6728","21.1874427216003"
"155","6630","6745","4.60309999516596"
"156","5556","6761","50.1769491430869"
"157","5480","6811","57.2815373692451"
"158","6272","6827","24.2798851771615"
"159","6272","6828","24.2798851771615"
"160","6534","6847","12.7114133242345"
"161","6534","6848","12.7114133242345"
"162","6728","7071","13.5099521247894"
"163","6761","7081","12.5233872948059"
"164","7081","7215","5.74909519765401"
"165","7081","7216","5.74909519765401"
"166","6631","7221","23.9639511243254"
"167","6631","7222","23.9639511243254"
"168","6847","7245","17.1778020337214"
"169","6847","7246","17.1778020337214"
"170","6847","7247","17.1778020337214"
"171","6848","7249","17.3172846843757"
"172","6848","7250","17.3172846843757"
"173","6848","7251","17.3172846843757"
"174","6848","7252","17.3172846843757"
"175","6848","7253","17.3172846843757"
"176","6424","7339","38.2697020499352"
"177","6424","7340","38.2697020499352"
"178","7252","7400","6.53708902208962"
"179","7252","7401","6.53708902208962"
"180","7252","7402","6.53708902208962"
"181","7253","7405","6.60490841109589"
"182","7253","7406","6.60490841109589"
"183","7253","7407","6.60490841109589"
"184","5554","7411","77.5246904394365"
"185","5554","7412","77.5246904394365"
"186","6423","7500","46.6829762977217"
"187","6423","7501","46.6829762977217"
"188","7411","7502","5.05338524079917"
"189","7411","7503","5.05338524079917"
"190","7249","7670","20.6376211826047"
"191","7221","7680","23.1781494525144"
"192","7221","7681","23.1781494525144"
"193","7221","7682","23.1781494525144"
"194","7246","7856","30.2126238297399"
"195","7501","7859","18.8076425923539"
"196","7251","7871","31.1034905172245"
"197","7856","7890","2.27741038988756"
"198","7401","7945","29.500226712583"
"199","7401","7946","29.500226712583"
"200","7401","7947","29.500226712583"
"201","7401","7948","29.500226712583"
"202","5211","8035","132.461966091228"
"203","5211","8036","132.461966091228"
"204","5211","8037","132.461966091228"
"205","7946","8064","6.90811358841933"
"206","7946","8065","6.90811358841933"
"207","7406","8071","36.5053208880723"
"208","5754","8111","108.585689396571"
"209","5754","8112","108.585689396571"
"210","5754","8113","108.585689396571"
"211","5754","8114","108.585689396571"
"212","7948","8127","10.7941308561656"
"213","8037","8174","7.84889891719337"
"214","8036","8199","9.72047747086026"
"215","8036","8200","9.72047747086026"
"216","8036","8201","9.72047747086026"
"217","8036","8202","9.72047747086026"
"218","7871","8244","22.5057550669447"
"219","6421","8363","97.5515990766134"
"220","8035","8369","21.059019181718"
"221","8035","8370","21.059019181718"
"222","8244","8374","9.29738122153043"
"223","8071","8392","21.4090567839327"
"224","8071","8393","21.4090567839327"
"225","8071","8394","21.4090567839327"
"226","8071","8395","21.4090567839327"
"227","8374","8553","12.17573639381"
"228","8374","8554","12.17573639381"
"229","8374","8555","12.17573639381"
"230","8374","8556","12.17573639381"
"231","8395","8605","12.9636613941612"
"232","8174","8652","29.567208662122"
"233","8174","8653","29.567208662122"
"234","8370","8676","18.4698342776337"
"235","8370","8677","18.4698342776337"
"236","8370","8678","18.4698342776337"
"237","8370","8679","18.4698342776337"
"238","8369","8698","20.3947259438488"
"239","8363","8706","21.0723497886963"
"240","8556","8713","8.50421774323195"
"241","8556","8714","8.50421774323195"
"242","8393","8721","19.922273591424"
"243","8605","8739","7.78537181231428"
"244","8678","8816","8.90489673137404"
"245","7503","8826","79.4686280642437"
"246","8713","8846","9.40056607405347"
"247","8392","8851","29.157709863102"
"248","8553","8852","18.6806779289456"
"249","8739","8949","15.2582770266824"
"250","8554","9030","30.0050664109873"
"251","8554","9031","30.0050664109873"
"252","8554","9032","30.0050664109873"
"253","8554","9033","30.0050664109873"
"254","8826","9075","15.9299438648438"
"255","8826","9076","15.9299438648438"
"256","8679","9126","29.6827131994748"
"257","8679","9127","29.6827131994748"
"258","9126","9171","3.51559883876314"
"259","9030","9243","12.4275206169459"
"260","9127","9247","6.87403352479191"
"261","9127","9248","6.87403352479191"
"262","8846","9517","41.8344121224302"
"263","8846","9518","41.8344121224302"
"264","8653","9633","62.5788826864598"
"265","8653","9634","62.5788826864598"
"266","9031","9635","36.6814053572913"
"267","7890","9642","110.282971835344"
"268","7890","9643","110.282971835344"
"269","7890","9644","110.282971835344"
"270","9642","9833","9.04115523314135"
"271","9642","9834","9.04115523314135"
"272","9642","9835","9.04115523314135"
"273","9642","9836","9.04115523314135"
"274","9644","9875","11.4759985331469"
"275","9835","9888","3.30121186403562"
"276","9518","9895","20.6433824978959"
"277","9518","9896","20.6433824978959"
"278","9888","10084","10.6889661615239"
"279","9634","10196","30.5224680595733"
"280","9634","10197","30.5224680595733"
"281","10084","10365","16.5385132873229"
"282","10084","10366","16.5385132873229"
"283","9834","10437","33.9651295782792"
"284","10365","10496","6.2933559041245"
"285","10365","10497","6.2933559041245"
"286","9248","10568","73.7655760456173"
"287","9635","10927","70.3037786396839"
"288","9243","10935","95.151982504152"
"289","7400","10978","209.423504351471"
"290","10497","11006","28.9503624821173"
"291","10496","11216","42.8156877182781"
"292","11216","11400","8.99118213816928"
"293","11006","11505","28.9666125362218"
"294","11505","11653","8.55736155905811"
"295","10197","11690","85.5495993125462"
"296","11653","11757","7.10654344468196"
"297","10935","11942","60.4774243166839"
"298","11690","12170","29.8634115685265"
"299","11690","12171","29.8634115685265"
"300","12170","12331","11.7523592434698"
"301","12170","12332","11.7523592434698"
"302","12170","12333","11.7523592434698"
"303","11757","12344","38.1068757260745"
"304","11757","12345","38.1068757260745"
"305","11757","12346","38.1068757260745"
"306","11757","12347","38.1068757260745"
"307","11942","12377","28.0841232646043"
"308","11942","12378","28.0841232646043"
"309","11942","12379","28.0841232646043"
"310","12377","12586","12.762769564077"
"311","12586","12719","8.43660295611051"
"312","12586","12720","8.43660295611051"
"313","12331","12799","27.612722461157"
"314","12331","12800","27.612722461157"
"315","12331","12801","27.612722461157"
"316","12333","12918","35.9697541351919"
"317","12333","12919","35.9697541351919"
"318","12333","12920","35.9697541351919"
"319","12333","12921","35.9697541351919"
"320","12333","12922","35.9697541351919"
"321","12720","12928","13.109102461548"
"322","12800","12940","9.85700559814302"
"323","12800","12941","9.85700559814302"
"324","12941","13184","14.8012448542553"
"325","12941","13185","14.8012448542553"
"326","12928","13218","17.8080007030683"
"327","13184","13320","7.34124390703118"
"328","13184","13321","7.34124390703118"
"329","13184","13322","7.34124390703118"
"330","12920","13327","24.0896342243515"
"331","12920","13328","24.0896342243515"
"332","12920","13329","24.0896342243515"
"333","12940","13379","24.4680234523379"
"334","12940","13380","24.4680234523379"
"335","12940","13381","24.4680234523379"
"336","12799","13398","35.0074951908408"
"337","12799","13399","35.0074951908408"
"338","12799","13400","35.0074951908408"
"339","12799","13401","35.0074951908408"
"340","12799","13402","35.0074951908408"
"341","12799","13403","35.0074951908408"
"342","12799","13404","35.0074951908408"
"343","12799","13405","35.0074951908408"
"344","13185","13421","11.2851065395806"
"345","13185","13422","11.2851065395806"
"346","13380","13518","7.49001561331011"
"347","13380","13519","7.49001561331011"
"348","13422","13654","13.2228440806145"
"349","13421","13705","15.5603934413152"
"350","13403","13753","18.5447132256789"
"351","13403","13754","18.5447132256789"
"352","12171","13769","93.5792465834503"
"353","12171","13770","93.5792465834503"
"354","13402","13805","20.580613588592"
"355","13405","13810","20.882813235343"
"356","13519","13830","14.5902492640001"
"357","13519","13831","14.5902492640001"
"358","13519","13832","14.5902492640001"
"359","13832","13875","3.02634846016292"
"360","13832","13876","3.02634846016292"
"361","13832","13877","3.02634846016292"
"362","12921","13912","52.5399862528349"
"363","12921","13913","52.5399862528349"
"364","13876","14001","7.89015186374888"
"365","13810","14082","16.6687391791379"
"366","13810","14083","16.6687391791379"
"367","13810","14084","16.6687391791379"
"368","13810","14085","16.6687391791379"
"369","13810","14086","16.6687391791379"
"370","13810","14087","16.6687391791379"
"371","13810","14088","16.6687391791379"
"372","13770","14106","18.8876855207976"
"373","13770","14107","18.8876855207976"
"374","13218","14230","51.7235517945891"
"375","13218","14231","51.7235517945891"
"376","13218","14232","51.7235517945891"
"377","13218","14233","51.7235517945891"
"378","13654","14254","30.0732265024699"
"379","13654","14255","30.0732265024699"
"380","13913","14256","18.504696455112"
"381","13875","14369","26.1809488870983"
"382","13875","14370","26.1809488870983"
"383","14232","14426","10.7061235742515"
"384","13912","14539","35.3622525004623"
"385","13769","14542","42.2783276248121"
"386","13769","14543","42.2783276248121"
"387","13320","14549","64.8801876748339"
"388","13320","14550","64.8801876748339"
"389","13320","14551","64.8801876748339"
"390","14543","14631","5.32500249596467"
"391","14551","14653","6.03943507052156"
"392","14551","14654","6.03943507052156"
"393","14231","14699","26.4352282003123"
"394","14231","14700","26.4352282003123"
"395","14550","14703","7.76023415548661"
"396","14542","14721","8.87738264378481"
"397","14542","14722","8.87738264378481"
"398","14542","14723","8.87738264378481"
"399","13398","14726","70.6208003177882"
"400","14370","14728","20.3247492926381"
"401","14654","14740","3.70661027321262"
"402","14654","14741","3.70661027321262"
"403","14654","14742","3.70661027321262"
"404","14654","14743","3.70661027321262"
"405","14654","14744","3.70661027321262"
"406","14654","14745","3.70661027321262"
"407","14728","14903","8.27091248803367"
"408","14369","14920","29.0879913660058"
"409","14369","14921","29.0879913660058"
"410","14653","14937","12.55837065407"
"411","14740","14950","9.95664608487516"
"412","14740","14951","9.95664608487516"
"413","14549","14960","20.0818536011833"
"414","14744","14972","11.1864692495756"
"415","14744","14973","11.1864692495756"
"416","14744","14974","11.1864692495756"
"417","14230","15001","41.3020606372111"
"418","14937","15006","4.243225473949"
"419","14937","15007","4.243225473949"
"420","14973","15107","5.9086889864011"
"421","14973","15108","5.9086889864011"
"422","14973","15109","5.9086889864011"
"423","15001","15147","6.56536227150821"
"424","15001","15148","6.56536227150821"
"425","15001","15149","6.56536227150821"
"426","15149","15237","4.00990273773664"
"427","15149","15238","4.00990273773664"
"428","14921","15276","17.9742184172512"
"429","14921","15277","17.9742184172512"
"430","14921","15278","17.9742184172512"
"431","14087","15327","62.2388806333806"
"432","14087","15328","62.2388806333806"
"433","14972","15388","19.480201339106"
"434","14972","15389","19.480201339106"
"435","14972","15390","19.480201339106"
"436","14972","15391","19.480201339106"
"437","14972","15392","19.480201339106"
"438","14972","15393","19.480201339106"
"439","15148","15409","12.209108464382"
"440","14920","15481","27.4299703722777"
"441","15147","15500","17.1379077558457"
"442","14950","15508","27.1899779362096"
"443","15389","15591","10.4002327673766"
"444","15500","15707","9.67288641862046"
"445","14974","15806","41.1682909961725"
"446","14974","15807","41.1682909961725"
"447","15328","15859","26.3811578586566"
"448","15391","15886","25.6713703781942"
"449","15707","15906","11.6748393324708"
"450","15409","15922","27.3380062011618"
"451","15906","16106","12.8894898864389"
"452","15906","16107","12.8894898864389"
"453","15807","16125","19.7042689196527"
"454","15807","16126","19.7042689196527"
"455","15807","16127","19.7042689196527"
"456","15807","16128","19.7042689196527"
"457","15107","16287","66.0350505389575"
"458","15107","16288","66.0350505389575"
"459","14256","16473","124.952960106691"
"460","14256","16474","124.952960106691"
"461","14256","16475","124.952960106691"
"462","14256","16476","124.952960106691"
"463","16287","16517","16.9223845489041"
"464","16106","16530","30.7683234954268"
