AncId, Desc1, Desc2, Branch Length 1, Branch Length 2
101, 12716_1107.62833825638, 19967_1613.4812419916, 42.1000212019, 547.9529249371
102, 14272_1231.19632272776, 14145_1219.55817594289, 50.4010130256, 38.7628662408
103, 25547_1932.18814098616,   102, 910.3978098264, 159.0049785423
104,   103, 27004_2010.20869573243, 13.2962831912, 1001.7146477639
105, 18090_1490.55024957549,   104, 511.0804442479, 29.0242426410
106, 27050_2012.90672851368, 25326_1922.13840847285, 232.5069363210, 141.7386162801
107,   106, 19331_1572.36797981927, 448.3091286738, 240.2773163004
108, 16312_1377.98395501179,   107, 189.4095895581, 143.5162980652
109, 12909_1121.92220743178,   108, 11.8810283306, 78.5331863525
110,   109, 13702_1185.35891707019, 73.9340590291, 149.2517969981
111,   105,   110, 45.3964350202, 102.0337497647
112, 24189_1867.47311959432,   111, 1321.4951913783, 388.0954420914
113, 31980_2321.19478367065, 30513_2220.4354021521, 495.3692446752, 394.6098631567
114, 18088_1490.42087040025, 17307_1441.32182538847, 58.9432857938, 9.8442407820
115,   114, 21116_1684.80387665137, 10.8590451104, 264.1853371554
116,   113,   115, 852.2039311227, 446.9969316233
117,   112,   116, 109.0132097746, 536.6568894313
118,   101,   117, 806.3147387181, 177.7511401050
119, 2721_240.339976328667,   118, 96.4181547912, 115.2917567990
120, 12139_1055.46053401397, 13832_1194.54654360961, 9.1633702982, 148.2493798938
121, 15131_1300.24095484929,   120, 262.7751465781, 8.8313554446
122,   121, 8635_750.872218772859, 311.9801285555, 25.3865390572
123, 34637_2527.47454008268, 33040_2401.08097906358, 137.3896647959, 10.9961037768
124,   123, 32646_2370.0654149566, 72.8349504926, 52.8154901624
125, 33630_2450.98314470518, 31781_2309.73014148577, 278.7237445614, 137.4707413420
126,   125, 31841_2312.49174674343, 248.2811156344, 388.5134622341
127,   124,   126, 675.1631866490, 281.8915463641
128,   127, 16818_1413.07133283438, 565.1051368709, 336.0897315601
129, 30915_2249.03328529614, 16842_1413.99616127632, 878.8537585362, 43.8166345163
130,   128,   129, 64.5385937694, 357.7365192551
131, 22228_1757.40788672423,   130, 851.0505298422, 106.0856506228
132, 11331_989.127500076582,   131, 307.4511209592, 224.6809777646
133,   122,   132, 410.9812798429, 367.1719792446
134,   133, 11906_1039.15168855769, 127.6065242175, 852.2538129024
135,   134, 11403_996.906845015928, 108.9538033561, 918.9627727167
136,   119,   135, 173.9012188092, 107.9234695709
137, 21225_1690.24588930194, 19452_1580.84931779675, 197.7963735666, 88.3998020614
138,   137, 17643_1461.53040826473, 99.3893646776, 68.4702572071
139, 16118_1364.87062873179,   138, 305.7548290352, 333.9443513611
140, 22723_1789.87271702041, 31133_2263.8044225576, 96.0319013276, 569.9636068648
141,   139,   140, 152.3649395952, 787.0899555914
142, 15316_1311.7259288522, 10421_912.748878254518, 511.3556555061, 112.3786049084
143,   141,   142, 140.5990499460, 34.2184631907
144,   143, 9036_782.341497353996, 254.1830452282, 270.3727324269
145, 1493_95.9831256620673, 5860_506.542532908302, 9.9828991990, 420.5423064452
146,   144,   145, 434.0760090086, 8.1074705445
147,   136,   146, 24.6267367267, 132.4988899170
148, 8290_721.565113297847, 8414_732.986411396112, 76.1435517047, 87.5648498029
149, 7306_634.679584249462,   148, 21.2291331496, 31.9711104933
150, 7034_608.518847727771,   149, 22.8732192841, 27.8048226563
151, 27228_2023.85355221273, 31915_2317.17901960129, 60.8247794645, 354.1502468531
152,   151, 20924_1674.26423930318, 322.3851442138, 33.6206107687
153, 23014_1806.46832214685,   152, 283.4476261124, 117.6229325000
154,   153, 20587_1650.25254164641, 354.3193725579, 481.5512181699
155,   154, 12639_1101.37943128939, 86.7008251703, 19.3789329831
156,   155, 8842_766.207488673667, 459.1446070179, 143.3515973854
157, 11922_1041.28112889448,   156, 478.5132460136, 60.0880084075
158, 24153_1866.38073160115, 20946_1675.30266092239, 203.7526097928, 12.6745391140
159, 31987_2321.20548286805, 34193_2499.65143244931, 282.8004907297, 461.2464403110
160,   159, 23618_1839.23884233673, 797.7198388266, 598.5536890250
161, 32901_2388.34515577417, 32307_2343.84113757757, 863.9315498622, 819.4275316656
162,   160,   161, 136.1921163738, 419.9205689740
163,   158,   162, 634.5218431593, 76.3867582889
164,   163, 16231_1371.83575878638, 49.8221956751, 393.5516758124
165,   164, 9736_845.489166545383, 307.5756958069, 174.7807793784
166, 23777_1848.37751213255, 33531_2440.36748360703, 15.1085162281, 607.0984877026
167, 14518_1254.37529659064,   166, 10.5868395147, 589.4805388284
168, 12276_1068.48938601592,   167, 147.4454381206, 322.7445091807
169,   168, 9363_813.164302544981, 419.8018990562, 311.9222537059
170,   165,   169, 520.1821666264, 350.7158282985
171, 7347_637.850322162887,   170, 498.1268340475, 10.8027324253
172,   157,   171, 441.5754034425, 18.5310086771
173,   150,   172, 487.1063043739, 22.6531553686
174, 2460_211.406453538171, 2186_176.170386773625, 113.3394050971, 78.1033383325
175,   173,   174, 45.1013095501, 44.6290339215
176, 3606_318.741699214352,   175, 297.1911168725, 31.8874321777
177, 9516_826.487806992412, 5102_445.274061713301, 624.4928263831, 243.2790811040
178,   177, 2433_206.824532961324, 150.6264491130, 155.4560014650
179,   176,   178, 39.7224861673, 69.5404353217
180, 1531_100.214700106448,   179, 153.1043104610, 34.7177065291
181, 31449_2284.72425387655, 30698_2233.2482732145, 103.3403921007, 51.8644114387
182, 26942_2006.62146913502,   181, 156.0341585155, 330.7965511563
183, 25309_1921.72990600442,   182, 356.8903365986, 285.7477412137
184, 15814_1347.68074782852,   183, 488.4091279287, 705.5679495060
185, 17047_1426.51631085648,   184, 600.8094030101, 33.5647120534
186,   185, 6253_535.599525873702, 470.9682059902, 180.8608240176
187,   180,   186, 12.3936041958, 420.0219164065
188, 923_37.4220340471447, 3152_278.762287677979, 9.7881069958, 251.1283606267
189,   188, 5019_439.423953560863, 55.0392758929, 466.8293024025
190,   187,   189, 36.3067264239, 74.1845921327
191,   147,   190, 74.7581217106, 27.7743147347
192, 20626_1651.93376436156, 10431_914.154977686833, 1108.0947696183, 370.3159829435
193,   192, 2608_227.367706454751, 507.6607089601, 191.1894206715
194, 8667_753.360835296569, 8689_754.400304747018, 100.3148446768, 101.3543141273
195, 4995_437.306525462771,   194, 95.3909385819, 311.1304037389
196,   195, 3912_347.848827701183, 31.8589691515, 37.7922099718
197,   193,   196, 118.8729892165, 392.7513211627
198,   191,   197, 23.4135512635, 70.0831035392
199, 3649_322.791564616462,   198, 545.2785421803, 69.7091705914
