"","AncId","Desc","Branch.Length"
"1","101","33104_2407.4355929814",823.4554536214
"2","101","20534_1646.47659813978",62.4964587798
"3","102","28697_2103.63285977598",275.7332841343
"4","102","32817_2383.00051012088",555.1009344792
"5","103","101",54.5210776411
"6","103","102",298.4405139227
"7","104","19241_1566.339825724",144.3750472122
"8","104","103",107.4942832071
"9","105","10360_906.805124688058",89.9624420691
"10","105","104",605.1220958929
"11","106","6229_533.46155162237",94.6370487313
"12","106","7161_620.423077209309",181.5985743182
"13","107","105",610.1655356116
"14","107","106",232.1473558837
"15","108","107",39.3599825733
"16","108","5015_439.376204320027",272.0590398859
"17","109","2256_184.021869723747",71.3680144239
"18","109","108",54.6633091343
"19","110","19911_1610.04284051401",281.1694818656
"20","110","23638_1840.19068547686",511.3173268284
"21","111","110",390.752110244
"22","111","34084_2491.42016040539",1553.298912001
"23","112","8361_727.270890447902",89.4425843086
"24","112","111",300.2929422651
"25","113","2145_170.98760524103",99.3323276685
"26","113","6661_572.801917464061",501.1466398915
"27","114","112",629.8995204082
"28","114","113",63.7264918415
"29","115","20158_1624.7496559996",142.6012846071
"30","115","18031_1486.32459255459",4.1762211621
"31","116","26451_1981.9042529304",354.5569443551
"32","116","27518_2039.80702682013",412.4597182449
"33","117","115",132.1231375299
"34","117","116",277.3220747127
"35","118","117",40.3128800944
"36","118","16801_1412.255983478",102.5436297098
"37","119","33958_2480.22510574544",488.6883631132
"38","119","33221_2415.67901512368",424.1422724914
"39","120","31155_2265.64325450815",37.8113267522
"40","120","31345_2278.70682767157",50.8748999157
"41","121","120",184.314030956
"42","121","27711_2050.06056827813",6.5426714782
"43","122","121",410.316868394
"44","122","31196_2268.13068086102",634.9296524551
"45","123","119",381.0024206772
"46","123","122",22.6667064509
"47","124","19805_1603.32565913096",102.4921841453
"48","124","123",109.7008469693
"49","125","118",319.5916966358
"50","125","124",510.7128178534
"51","126","125",341.2644511406
"52","126","8679_753.941024965228",105.0848189735
"53","127","126",21.3844493995
"54","127","11931_1041.53460279349",414.0628462012
"55","128","32721_2376.16892406597",172.1297050325
"56","128","34101_2493.30463037098",289.2654113375
"57","129","21843_1727.76234110694",153.4802268709
"58","129","22432_1770.24372850308",195.9616142671
"59","130","128",814.5460790364
"60","130","129",184.7889742389
"61","131","130",459.1929025035
"62","131","12508_1087.31684888964",157.016611396
"63","132","131",65.8694503459
"64","132","11867_1036.38578734911",171.9550002013
"65","133","132",831.0206185149
"66","133","2752_243.869563820133",210.4593951872
"67","134","127",617.262263133
"68","134","133",23.2006751736
"69","135","9481_822.454515530346",815.2902218595
"70","135","134",3.0451997885
"71","136","114",10.8988531335
"72","136","135",10.1343610732
"73","137","3001",26.3239628476
"74","137","136",22.3538954452
"75","138","15860_1350.68872157301",772.8543071116
"76","138","9006_778.726982568006",200.8925681066
"77","139","5701_492.878810529034",13.6123336394
"78","139","138",98.5679375718
"79","140","139",476.3239733846
"80","140","2845_252.25842132538",249.3159178204
"81","141","140",10.8314585112
"82","141","9716_843.409383596133",851.2983386023
"83","142","137",13.3151451719
"84","142","141",30.7501530133
"85","143","142",14.1520680268
"86","143","670_16.9731928702814",69.7643689166
"87","144","4591",73.2548867826
"88","144","143",19.4637107363
"89","145","144",6.5917075393
"90","145","8944_774.388405352813",853.2349996748
"91","146","30145_2194.52044209215",1149.8741244268
"92","146","16597_1398.32097392705",353.6746562617
"93","147","146",436.6106492017
"94","147","7405_644.716887382577",36.6812189189
"95","148","30569_2223.85933351068",60.5964919503
"96","148","30898_2247.09990750259",83.8370659422
"97","149","25628_1937.44579904045",269.5405204139
"98","149","25433_1928.4550427454",260.5497641189
"99","150","148",515.9680910215
"100","150","149",20.6105280876
"101","151","150",488.2106841403
"102","151","13886_1200.20367360307",41.1196072045
"103","152","29468_2149.1014133204",236.6915362794
"104","152","25371_1924.17816394575",11.7682869048
"105","153","151",152.3004820534
"106","153","152",905.6262926958
"107","154","26003_1956.59898754643",372.2396707113
"108","154","22327_1764.21177092275",179.8524540876
"109","155","15540_1328.98312107988",160.1068085584
"110","155","154",415.4830043136
"111","156","14227_1226.83945358608",74.0167780503
"112","156","155",16.0536369858
"113","157","156",134.1212239477
"114","157","13578_1177.62482600199",158.9233744139
"115","158","153",22.9345236187
"116","158","157",34.8523908615
"117","159","18289_1502.47568484071",300.4868594542
"118","159","18382_1508.65094805677",306.6621226703
"119","160","158",10.7907131317
"120","160","159",228.9304777917
"121","161","25940_1954.14499892979",573.2107397602
"122","161","16579_1397.03492156382",16.1006623942
"123","162","161",27.4827691423
"124","162","21692_1717.64018658132",364.188696554
"125","163","13711_1185.79346061328",26.9718795808
"126","163","162",194.6299089948
"127","164","163",274.0754754244
"128","164","10582_928.362440334844",43.6163347267
"129","165","13862_1196.8941784411",419.9484504505
