"","AncId","Desc","Branch.Length"
"1","101","10577_1366.18637472218",321.509251583
"2","101","9191_1231.99945611729",187.3223329781
"3","102","101",49.0514557634
"4","102","7902_1086.59496622413",90.9692988483
"5","103","17060_1898.93507388417",77.7273192971
"6","103","19755_2061.38981173157",240.1820571445
"7","104","103",747.8857465821
"8","104","9795_1285.92578369411",212.6037756892
"9","105","102",334.2728630381
"10","105","104",411.9692036673
"11","106","5412_709.047252000378",267.5016000725
"12","106","105",219.8071524097
"13","107","2466_260.926124023076",137.1597619596
"14","107","3809_444.038543590545",320.2721815271
"15","108","3645_422.90309133449",350.9833518619
"16","108","1748_161.1017129212",89.1819734486
"17","109","107",68.1267727117
"18","109","108",16.2801501208
"19","110","24844_2369.82100987435",129.2504111735
"20","110","24326_2344.42254203953",103.8519433387
"21","111","23048_2270.57682332792",300.0382841634
"22","111","110",270.0320595364
"23","112","13906_1673.17971399446",35.3289835284
"24","112","111",332.6878086984
"25","113","24739_2365.89228066163",522.2254920986
"26","113","17912_1952.79599678197",109.1292082189
"27","114","112",238.8702363088
"28","114","113",444.6862944058
"29","115","114",90.9981267024
"30","115","12351_1550.14820452903",242.1658370742
"31","116","13400_1637.78657797569",426.1174067929
"32","116","14901_1746.50080486583",534.831633683
"33","117","11963_1512.56736394311",179.8598670884
"34","117","10966_1402.7568469831",70.0493501284
"35","118","116",80.0848126494
"36","118","117",201.1231383212
"37","119","115",230.9946770004
"38","119","118",54.5966680791
"39","120","22668_2248.77740655991",1004.5293220944
"40","120","10767_1383.42043763435",139.1723531688
"41","121","120",57.2891460407
"42","121","9453_1255.59676607004",68.6378276452
"43","122","119",298.6651105867
"44","122","121",408.6363585571
"45","123","23708_2310.04503746024",241.6661531305
"46","123","21450_2162.67181090983",94.2929265801
"47","124","26158_2436.76391589478",438.8118993492
"48","124","123",70.4268677842
"49","125","26089_2432.76100899348",547.9100913525
"50","125","124",113.1010989046
"51","126","17859_1949.17227981033",232.9619593802
"52","126","125",168.6405972108
"53","127","126",198.9796190236
"54","127","18949_2016.49647185702",499.2657704505
"55","128","10843_1391.93370944735",109.4955846849
"56","128","127",234.792576644
"57","129","122",69.84668069
"58","129","128",573.9622255847
"59","130","4347_522.970920336949",179.6728755159
"60","130","129",365.1778543567
"61","131","130",76.6297944178
"62","131","6190_809.152411788187",542.4841613849
"63","132","24622_2359.4453772629",147.4707791398
"64","132","25985_2428.03910672973",216.0645086066
"65","133","20287_2090.18302733375",49.695864296
"66","133","25608_2408.457776536",367.9706134982
"67","134","133",44.0481912361
"68","134","20783_2121.74453324652",125.3055614448
"69","135","132",293.2983556585
"70","135","134",77.7627293371
"71","136","135",180.7274960567
"72","136","19117_2024.86034888355",286.9116024757
"73","137","19070_2022.91634457608",207.5094445782
"74","137","16553_1864.31071318796",48.90381319
"75","138","136",204.0888164144
"76","138","137",281.5469700044
"77","139","28219_2530.03633082659",167.7259638782
"78","139","26830_2467.16879095911",104.8584240107
"79","140","139",313.1895788837
"80","140","20462_2101.05511793732",51.9343298726
"81","141","24462_2351.59014740291",128.5523629455
"82","141","27088_2482.56877795165",259.5309934942
"83","142","140",97.404183878
"84","142","141",271.3211802706
"85","143","142",746.1000109287
"86","143","10535_1360.78589181841",155.1692985603
"87","144","138",559.167804129
"88","144","143",230.9244673936
"89","145","144",79.315805086
"90","145","7157_979.109009175718",83.7326883973
"91","146","5135_664.228050994502",337.5012417453
"92","146","145",568.6495115292
"93","147","146",112.5470210716
"94","147","2969_335.289719040719",121.1099308631
"95","148","147",49.5164040271
"96","148","4822_610.023254652947",445.3598705024
"97","149","148",198.6161759819
"98","149","4761",34.9527918313
"99","150","131",320.7140236262
"100","150","149",20.0929813916
"101","151","109",111.8791874257
"102","151","150",2.193824851
"103","152","1092_78.2079906287078",92.8259334763
"104","152","2484_264.622156007521",279.2400988552
"105","153","1920_183.12691170507",157.8235513929
"106","153","993_66.7718369374798",41.4684766253
"107","154","153",55.9883780459
"108","154","885_52.4107598928446",83.0957776266
"109","155","152",67.824413974
"110","155","154",51.7573390878
"111","156","151",53.7456070464
"112","156","155",27.5428482987
"113","157","7966_1095.50493430393",250.2337465609
"114","157","6684_893.810724535166",48.5395367922
"115","158","19334_2037.86859423193",37.6950757362
"116","158","26219_2439.69331229316",439.5197937974
"117","159","12788_1585.41317068834",56.5086742208
"118","159","13265_1625.28792679847",96.383430331
"119","160","159",209.4581105818
"120","160","11188_1422.53604105925",103.0896551736
"121","161","158",866.9858886115
"122","161","160",186.2587560014
"123","162","13449_1641.9966504375",207.4936192039
"124","162","14939_1749.19658420412",314.6935529705
"125","163","14966_1750.20034153749",50.6321544081
"126","163","14963_1750.20034153749",50.6321544081
"127","164","162",45.4536975863
"128","164","163",310.518853482
"129","165","7973_1096.04909936221",34.2853884741
"130","165","164",327.2856227593
"131","166","161",109.3007628307
"132","166","165",37.8768438345
"133","167","13421_1639.45401589732",90.9146276295
"134","167","19732_2060.2815065688",511.742118301
"135","168","17011_1897.30725107186",190.2632184626
"136","168","15275_1775.40946783867",68.3654352294
"137","169","168",299.7662681188
"138","169","11302_1436.15278498898",28.8750204985
"139","170","167",398.6960273893
"140","170","169",257.434403612
"141","171","21481_2164.90435523291",161.1171168029
"142","171","22859_2259.87047804333",256.0832396133
"143","172","26929_2473.48554181871",393.4830547083
"144","172","22512_2238.07076563828",158.0682785279
"145","173","171",121.5692730716
"146","173","172",197.784521752
"147","174","17254_1912.38137547333",26.5040859068
"148","174","20054_2078.28828956747",192.411000001
"149","175","174",225.5468632302
"150","175","16173_1836.52608433854",176.1956580023
"151","176","175",46.5110810012
"152","176","28231_2530.36771825168",916.5483729166
"153","177","173",365.4267353341
"154","177","176",97.0281153107
"155","178","18089_1964.26031214378",485.2898674839
"156","178","177",37.8207853645
"157","179","17233_1911.29540875691",60.8584156846
"158","179","19805_2063.76077410935",213.323781037
"159","180","18493_1987.76173730556",214.3629038807
"160","180","179",77.0381596475
"161","181","180",154.1965612472
"162","181","26752_2463.74525189324",844.5429797156
"163","182","14642_1728.4618152907",394.3808373873
"164","182","181",285.1212942742
"165","183","178",277.7861790127
"166","183","182",132.8967122562
"167","184","170",300.9671423936
"168","184","183",352.3080471624
"169","185","166",257.8576171663
"170","185","184",82.8469685976
"171","186","6561_872.349490012291",160.4033252385
"172","186","185",54.0830851134
"173","187","157",258.5991596327
"174","187","186",125.2741366635
"175","188","187",298.290780724
"176","188","5936_771.269641835752",482.8883944495
"177","189","3858_449.780159972445",129.579838433
"178","189","4697_589.828849385514",269.628527846
"179","190","189",243.3132137851
"180","190","1672_151.481607227614",74.5944994733
"181","191","188",312.0347145863
"182","191","190",100.5405749544
"183","192","156",10.5393348354
"184","192","191",96.8710727557
"185","193","1771_165.199041986037",231.0141130414
"186","193","1611_144.090377196421",209.9054482518
"187","194","193",17.554083726
"188","194","2832_314.121522595543",397.4906773769
"189","195","192",49.1129145636
"190","195","194",86.2682997379
"191","196","106",628.9825377281
"192","196","195",17.799431281
