"","AncId","Desc","Branch.Length"
"1","101","730_27.2838455372264",51.2724741415
"2","101","697_24.7669602119217",48.7555888162
"3","102","101",12.3714629522
"4","102","1086_77.8563945801944",114.2164861367
"5","103","14460_1715.01034008116",39.0760441751
"6","103","17907_1952.55240276051",276.6181068544
"7","104","7262_996.861846058815",225.9452337018
"8","104","103",905.0176835491
"9","105","26566_2455.66739345172",547.9074165836
"10","105","22555_2241.17926204165",333.4192851736
"11","106","105",30.8820641797
"12","106","19608_2052.33167645982",175.4537637714
"13","107","22832_2257.81051736588",481.9906488507
"14","107","106",101.0580441733
"15","108","107",279.7205231339
"16","108","14972_1750.25640365929",254.157058278
"17","109","14898_1746.48358238443",321.9136037067
"18","109","13450_1642.21201419063",217.6420355129
"19","110","108",135.5548473975
"20","110","109",64.025480694
"21","111","110",69.1917823316
"22","111","13404_1637.97505638876",346.6223407365
"23","112","7268_997.753013015045",306.7539896876
"24","112","5452_713.143462794019",22.1444394665
"25","113","5904_767.110906739504",83.2870353969
"26","113","112",7.1751519849
"27","114","16438_1856.07414443681",61.7154831351
"28","114","22841_2258.22249866857",463.8638373669
"29","115","18527_1989.54658995868",14.0982045543
"30","115","18526_1989.54658995868",14.0982045543
"31","116","115",236.2432908631
"32","116","19191_2028.50570125715",289.3006067159
"33","117","116",122.3569831752
"34","117","13471_1643.4824276143",26.6343162483
"35","118","14300_1702.93195445983",438.0989165992
"36","118","117",352.0150735054
"37","119","11116_1416.43946797352",175.5369128249
"38","119","118",23.930482712
"39","120","12654_1574.67055313278",88.6485015157
"40","120","12185_1535.38547149081",49.3634198738
"41","121","14327_1704.84889998593",297.1929851275
"42","121","120",78.3661367587
"43","122","119",13.6913941772
"44","122","121",180.444753887
"45","123","114",1141.9752860106
"46","123","122",574.8277856803
"47","124","113",110.4674210191
"48","124","123",79.0269249677
"49","125","111",732.8642757356
"50","125","124",14.8680104069
"51","126","7382_1019.51809954264",86.0683183515
"52","126","7364_1017.29963580864",83.8498546175
"53","127","126",265.5255433678
"54","127","6515_865.263407776147",197.3391699528
"55","128","2849_315.973672332762",27.4445303437
"56","128","127",379.3950958343
"57","129","125",359.440716518
"58","129","128",89.4814185904
"59","130","3568_413.183793016081",302.426934001
"60","130","129",88.2908643835
"61","131","104",814.376422481
"62","131","130",154.2166691392
"63","132","102",13.7979737459
"64","132","131",6.6982551783
"65","133","12435_1556.87953120964",94.7259281928
"66","133","14197_1695.53817457989",233.3845715631
"67","134","133",196.0024008302
"68","134","10190_1325.63170816668",59.4805059801
"69","135","23210_2279.5890487837",171.5730294028
"70","135","22188_2215.10665451242",107.0906351316
"71","136","135",11.4814615695
"72","136","25438_2401.44428944472",304.9097316334
"73","137","136",690.940556664
"74","137","11384_1445.14602647505",39.5520253277
"75","138","134",111.9570909101
"76","138","137",251.3998898709
"77","139","11597_1469.19393191276",28.7300212039
"78","139","13621_1652.0212207694",211.5573100605
"79","140","139",146.0461938374
"80","140","13081_1607.39818503277",312.9804681613
"81","141","138",154.5966445211
"82","141","140",294.8202501161
"83","142","17333_1917.08588944412",915.9136470718
"84","142","7479_1033.46288646067",32.2906440883
"85","143","142",44.5628182656
"86","143","7302_1002.44208038833",45.8326562816
"87","144","23108_2273.11074621507",736.1505847222
"88","144","12325_1548.39867996068",11.4385184678
"89","145","13483_1644.81935833714",143.8296150592
"90","145","144",35.970418215
"91","146","24762_2366.91281573073",423.4331783327
"92","146","27319_2492.90147240373",549.4218350057
"93","147","145",41.1959095158
"94","147","146",483.685803636
"95","148","17956_1954.49241620792",99.6149189694
"96","148","16716_1876.77746463371",21.8999673952
"97","149","15124_1762.75870336322",82.6445305164
"98","149","148",174.7633243917
"99","150","19382_2040.34299193066",236.1435552753
"100","150","20349_2093.90713813923",289.7077014839
"101","151","150",11.5754820245
"102","151","20973_2132.47729837224",339.8533437414
"103","152","25731_2415.58003198692",783.8825821147
"104","152","151",160.9265047586
"105","153","149",134.5604425074
"106","153","152",86.1437195329
"107","154","147",12.4060137039
"108","154","153",98.1659102811
"109","155","21866_2192.64999418555",103.7785236335
"110","155","25659_2411.13945831844",322.2679877664
"111","156","155",333.3312703879
"112","156","16006_1824.77197750854",69.2317773444
"113","157","18536_1990.25497520566",27.9711854291
"114","157","18537_1990.25497520566",27.9711854291
"115","158","157",177.8075566347
"116","158","17839_1946.28976635119",161.8135332094
"117","159","158",47.1168729453
"118","159","17830_1945.85091167378",208.4915514773
"119","160","156",43.3734584816
"120","160","159",25.1926185139
"121","161","160",323.8449096409
"122","161","16420_1854.20851906934",465.8866870277
"123","162","154",250.8079344904
"124","162","161",191.7419464738
"125","163","162",169.1245898924
"126","163","8356_1141.0533162624",113.598020587
"127","164","143",14.0231935396
"128","164","163",84.8690651082
"129","165","164",88.6611083727
"130","165","6595_879.494607158853",25.5694849644
"131","166","141",224.4202650326
"132","166","165",78.7479204716
"133","167","8103_1110.92491592518",219.852902001
"134","167","7183_983.917682322773",92.8456683986
"135","168","166",136.7752713068
"136","168","167",252.6700835081
"137","169","168",225.2639593787
"138","169","4129_486.694241869226",73.5562708318
"139","170","4208_498.522800690455",146.6040618789
"140","170","169",61.2192322258
"141","171","170",95.1979135172
"142","171","2664_289.533688697159",32.8128634028
"143","172","171",52.1672426782
"144","172","2943_329.659283004335",125.1057003882
"145","173","172",121.6606957042
"146","173","1572_138.457076275351",55.5641893634
"147","174","173",126.5798816343
"148","174","4495_551.520414215587",595.2074089379
"149","175","132",15.8970331114
"150","175","174",22.3681036914
"151","176","175",7.1464401992
"152","176","1536_134.957417783022",208.1589563959
"153","177","3877_451.911848200682",8.2274203351
"154","177","24728_2365.00880383974",1921.3243759742
"155","178","25539_2406.01244445921",36.3748260307
"156","178","27570_2505.33395559618",135.6963371677
"157","179","21732_2182.6927153894",51.1172318805
"158","179","178",238.0621349196
"159","180","28206_2529.50761619702",630.1645918574
"160","180","179",232.2324591693
"161","181","180",878.8159336876
"162","181","9228_1236.1868222859",215.6597316339
"163","182","24156_2334.10539078354",70.7022272471
"164","182","25132_2387.11083328644",123.70766975
"165","183","26057_2431.0173075721",426.8944659758
"166","183","22941_2264.52094398459",260.3981023882
"167","184","183",114.6134219176
"168","184","21312_2154.78346738514",265.2740477064
"169","185","182",394.3591917101
"170","185","184",20.4654478524
"171","186","15786_1809.71724254605",145.3997996715
"172","186","185",204.7265289518
"173","187","18215_1971.66762110836",47.6309600995
"174","187","19948_2073.47434770807",149.4376866993
"175","188","17135_1904.4074498067",229.8127290321
"176","188","187",249.4419402342
"177","189","186",36.8064662136
"178","189","188",47.0837441137
"179","190","8588_1167.55039620155",55.2910518229
"180","190","189",515.2516322823
"181","191","6982_942.977183813756",24.2262658103
"182","191","190",193.5084263752
"183","192","181",185.7117346196
"184","192","191",83.9355619711
"185","193","192",135.0940585103
"186","193","6528_867.495471226137",167.7741737041
"187","194","177",86.6645588039
"188","194","193",342.7014284604
"189","195","194",164.0410257278
"190","195","4884_621.540257648177",428.5614143143
"191","196","195",250.1930144529
"192","196","4801",58.214171119
"193","197","176",15.8683374367
"194","197","196",31.8557049306
"195","198","197",13.3735191065
"196","198","597_14.111048000577",116.5544431567
"197","199","5335_699.161078441557",875.3079156202
"198","199","198",73.7034420225
