"","690_22.1493625458457","718_24.2824090267922","1986_121.406986149743","2110_129.876407423898","2326_143.647064811962","2476_153.015015483593","2558_159.796893567721","2612_165.228517817195","2618_165.839981027593","2854_180.666595262736","3059_194.431487665754","3116_198.744578650568","3501_223.746229192156","3601_229.956568350508","4308_276.74592545175","4397_281.313270287106","4488_287.296617553461","4720_301.400230838465","5322_335.586259924415","5401_340.650959395711","6378_393.195763333102","6577_402.423749417708","6871_417.628996428355","7005_424.380175688225","7108_430.285854424049","7466_450.755006128965","7502_454.22225841637","7642_463.106143530435","7920_476.792033626436","8801_528.164644764447","9300_556.583082934394","9399_561.93473477523","10547_622.169734143423","10743_633.004580188408","11419_667.334093694389","11478_669.367644484264","11738_681.050816110644","11936_690.128001560588","12197_701.142844474895","12833_736.016279369005","13520_768.964611459212","13755_782.459410777913","13998_795.05629450784","14407_816.597671170444","14501_821.67855238516","14800_838.179771682382","14923_844.143095228863","15196_860.813661951211","15269_865.465728424813","15301_866.969988812546","15901_898.884620463433","15940_900.958487495076","15970_902.631002262342","16082_909.056464837912","16324_925.076748861118","16468_934.152334961886","16533_937.041086245984","16733_950.001541915702","17068_975.859923718357","17516_1008.10144190409","17686_1025.00964270251","18471_1086.32485917868","18545_1091.74229225827","18950_1120.95142371283","19168_1139.40899138129","19238_1143.69452213286","19281_1146.38644790005","19389_1154.9553771959","19880_1196.130436998","20262_1225.45155866283","20266_1225.5732741961","20639_1253.74751057221","21063_1284.86063633343","21428_1311.87023865154","21586_1322.56366866353","21915_1346.62516528232","21998_1351.78642591407","22020_1353.57533776005","22182_1362.11345479413","22362_1376.36544913375","23379_1465.84915437205","23680_1498.2674002777","23715_1502.35928295334","24449_1575.84342073799","25291_1668.79741213776","25591_1700.64905067995","25786_1720.71020562748","26480_1782.74890647226","26750_1807.7025687124","27653_1917.05466334498","27776_1934.80096249993","28334_2009.23997419717","29057_2109.81918065911","29803_2250.5518132707","29847_2257.54391109493","29863_2261.44646050082","30077_2301.51528531247","30128_2309.11970016211","30151_2316.88059652244","30632_2444.34050542282"
"690_22.1493625458457",0,0.00216666666666667,0.00433333333333333,0.00291666666666667,0.0035,0.00466666666666667,0.00491666666666667,0.00475,0.006,0.004,0.00533333333333333,0.0045,0.00775,0.00475,0.00916666666666667,0.00641666666666667,0.00608333333333333,0.00766666666666667,0.00858333333333333,0.00941666666666667,0.0121666666666667,0.00558333333333333,0.00791666666666667,0.00666666666666667,0.00658333333333333,0.0126666666666667,0.0115833333333333,0.00683333333333333,0.00858333333333333,0.0101666666666667,0.0120833333333333,0.014,0.0106666666666667,0.0103333333333333,0.0104166666666667,0.01025,0.01225,0.0100833333333333,0.0105,0.013,0.01325,0.00883333333333333,0.0101666666666667,0.0116666666666667,0.0134166666666667,0.0185,0.01125,0.01475,0.0148333333333333,0.0200833333333333,0.0141666666666667,0.01775,0.0196666666666667,0.0156666666666667,0.0184166666666667,0.0141666666666667,0.01375,0.01975,0.0190833333333333,0.0121666666666667,0.01775,0.0135833333333333,0.0138333333333333,0.0151666666666667,0.0205,0.0153333333333333,0.0223333333333333,0.02475,0.01825,0.01525,0.0170833333333333,0.0229166666666667,0.0154166666666667,0.0173333333333333,0.0226666666666667,0.019,0.0165,0.0185,0.01825,0.02625,0.0239166666666667,0.02025,0.0184166666666667,0.02325,0.0214166666666667,0.0311666666666667,0.0225833333333333,0.0278333333333333,0.03025,0.0218333333333333,0.02325,0.0346666666666667,0.0308333333333333,0.0306666666666667,0.034,0.0308333333333333,0.0379166666666667,0.0305,0.03025,0.0390833333333333
"718_24.2824090267922",0.00216666666666667,0,0.00433333333333333,0.00291666666666667,0.0035,0.00483333333333333,0.00491666666666667,0.00475,0.006,0.004,0.00533333333333333,0.0045,0.00775,0.00475,0.00916666666666667,0.00641666666666667,0.00608333333333333,0.00766666666666667,0.00858333333333333,0.00941666666666667,0.0121666666666667,0.0055,0.00791666666666667,0.00666666666666667,0.00791666666666667,0.0126666666666667,0.0115833333333333,0.00675,0.00875,0.01,0.0120833333333333,0.014,0.0106666666666667,0.0103333333333333,0.0104166666666667,0.01025,0.01225,0.0100833333333333,0.0105,0.013,0.01325,0.00883333333333333,0.0101666666666667,0.0116666666666667,0.0134166666666667,0.0186666666666667,0.0110833333333333,0.01475,0.0148333333333333,0.0200833333333333,0.0141666666666667,0.0179166666666667,0.0196666666666667,0.0156666666666667,0.0184166666666667,0.0141666666666667,0.01375,0.0199166666666667,0.0190833333333333,0.0121666666666667,0.0179166666666667,0.0135833333333333,0.0138333333333333,0.0151666666666667,0.0205,0.0153333333333333,0.02225,0.0246666666666667,0.0183333333333333,0.0150833333333333,0.0170833333333333,0.0229166666666667,0.0154166666666667,0.0173333333333333,0.0228333333333333,0.019,0.0165,0.0185,0.01825,0.02625,0.024,0.02025,0.0184166666666667,0.0234166666666667,0.0215,0.0310833333333333,0.0225833333333333,0.02775,0.0303333333333333,0.0218333333333333,0.0231666666666667,0.03475,0.0308333333333333,0.0306666666666667,0.034,0.03075,0.03775,0.0305,0.03025,0.0389166666666667
"1986_121.406986149743",0.00433333333333333,0.00433333333333333,0,0.00508333333333333,0.00566666666666667,0.007,0.00708333333333333,0.00691666666666667,0.00816666666666667,0.00616666666666667,0.00741666666666667,0.00666666666666667,0.00991666666666667,0.00691666666666667,0.0113333333333333,0.00858333333333333,0.00825,0.00983333333333333,0.0106666666666667,0.0115,0.0143333333333333,0.00775,0.0100833333333333,0.00875,0.0100833333333333,0.0148333333333333,0.01375,0.009,0.0109166666666667,0.0123333333333333,0.01425,0.016,0.0126666666666667,0.0125,0.0125833333333333,0.0124166666666667,0.0144166666666667,0.01225,0.0126666666666667,0.0151666666666667,0.0154166666666667,0.011,0.0123333333333333,0.0138333333333333,0.0155833333333333,0.0206666666666667,0.0134166666666667,0.0169166666666667,0.017,0.02225,0.0161666666666667,0.0198333333333333,0.0218333333333333,0.0178333333333333,0.0205,0.0163333333333333,0.0159166666666667,0.0219166666666667,0.0211666666666667,0.0143333333333333,0.01975,0.01575,0.016,0.0173333333333333,0.0226666666666667,0.0175,0.0245,0.0269166666666667,0.0205,0.01725,0.01925,0.025,0.0175833333333333,0.0195,0.0245833333333333,0.0211666666666667,0.0186666666666667,0.0205833333333333,0.0204166666666667,0.0284166666666667,0.0260833333333333,0.0224166666666667,0.0205833333333333,0.0253333333333333,0.0235833333333333,0.0333333333333333,0.02475,0.03,0.0325,0.0238333333333333,0.0253333333333333,0.0369166666666667,0.033,0.03275,0.0361666666666667,0.0329166666666667,0.0400833333333333,0.0325833333333333,0.03225,0.04125
"2110_129.876407423898",0.00291666666666667,0.00291666666666667,0.00508333333333333,0,0.00425,0.00558333333333333,0.00566666666666667,0.0055,0.00675,0.00475,0.00608333333333333,0.00525,0.0085,0.0055,0.00991666666666667,0.00716666666666667,0.00683333333333333,0.00841666666666667,0.0085,0.0101666666666667,0.0129166666666667,0.00633333333333333,0.00866666666666667,0.00741666666666667,0.00866666666666667,0.0134166666666667,0.01225,0.00758333333333333,0.0095,0.0109166666666667,0.0128333333333333,0.01475,0.0114166666666667,0.0110833333333333,0.0111666666666667,0.011,0.013,0.01075,0.01125,0.01375,0.014,0.0095,0.01075,0.0123333333333333,0.0141666666666667,0.0194166666666667,0.012,0.01525,0.0154166666666667,0.02075,0.0149166666666667,0.0186666666666667,0.0204166666666667,0.0163333333333333,0.0191666666666667,0.0148333333333333,0.0145,0.0206666666666667,0.0198333333333333,0.0129166666666667,0.0186666666666667,0.0143333333333333,0.0145833333333333,0.0158333333333333,0.02125,0.0160833333333333,0.0230833333333333,0.0255,0.0190833333333333,0.0158333333333333,0.0176666666666667,0.0236666666666667,0.016,0.0180833333333333,0.0235833333333333,0.01975,0.0170833333333333,0.01925,0.0188333333333333,0.027,0.0245833333333333,0.021,0.019,0.0241666666666667,0.02125,0.0319166666666667,0.0229166666666667,0.0285833333333333,0.0310833333333333,0.0225833333333333,0.0239166666666667,0.0355,0.0315833333333333,0.0314166666666667,0.03475,0.031,0.0383333333333333,0.0308333333333333,0.0306666666666667,0.0396666666666667
"2326_143.647064811962",0.0035,0.0035,0.00566666666666667,0.00425,0,0.00616666666666667,0.00625,0.00608333333333333,0.00733333333333333,0.00533333333333333,0.00666666666666667,0.00566666666666667,0.00908333333333333,0.00608333333333333,0.0105,0.00425,0.00741666666666667,0.009,0.00991666666666667,0.01075,0.0135,0.00691666666666667,0.00925,0.008,0.00925,0.014,0.0129166666666667,0.00816666666666667,0.0100833333333333,0.0115,0.0134166666666667,0.0118333333333333,0.012,0.0115,0.01175,0.0115833333333333,0.0134166666666667,0.0113333333333333,0.0116666666666667,0.0143333333333333,0.0145833333333333,0.0100833333333333,0.0113333333333333,0.013,0.01475,0.02,0.0125833333333333,0.0159166666666667,0.016,0.0213333333333333,0.0155,0.01925,0.021,0.0168333333333333,0.0195833333333333,0.0154166666666667,0.0150833333333333,0.02125,0.02025,0.0135,0.01925,0.0149166666666667,0.0151666666666667,0.01625,0.0216666666666667,0.0166666666666667,0.0235833333333333,0.026,0.0193333333333333,0.0165833333333333,0.0184166666666667,0.0240833333333333,0.01675,0.0186666666666667,0.0241666666666667,0.0203333333333333,0.0178333333333333,0.0163333333333333,0.0195833333333333,0.0274166666666667,0.02525,0.0215833333333333,0.01975,0.02475,0.02275,0.0324166666666667,0.0239166666666667,0.0291666666666667,0.0314166666666667,0.0231666666666667,0.0245,0.0356666666666667,0.0321666666666667,0.0285833333333333,0.0353333333333333,0.0321666666666667,0.0390833333333333,0.0318333333333333,0.0315833333333333,0.04025
"2476_153.015015483593",0.00466666666666667,0.00483333333333333,0.007,0.00558333333333333,0.00616666666666667,0,0.00758333333333333,0.00741666666666667,0.00866666666666667,0.00666666666666667,0.008,0.00716666666666667,0.0104166666666667,0.00741666666666667,0.0118333333333333,0.00908333333333333,0.00875,0.0103333333333333,0.01125,0.0120833333333333,0.0148333333333333,0.00825,0.0105833333333333,0.00916666666666667,0.0104166666666667,0.0153333333333333,0.01425,0.0095,0.00483333333333333,0.00816666666666667,0.01475,0.0166666666666667,0.0133333333333333,0.013,0.013,0.0129166666666667,0.0149166666666667,0.00891666666666667,0.0131666666666667,0.0156666666666667,0.0156666666666667,0.0115,0.0128333333333333,0.0143333333333333,0.016,0.0213333333333333,0.0100833333333333,0.0174166666666667,0.0175,0.0226666666666667,0.0168333333333333,0.0205833333333333,0.0223333333333333,0.0183333333333333,0.0210833333333333,0.0129166666666667,0.0164166666666667,0.0225833333333333,0.02175,0.01475,0.0205833333333333,0.0124166666666667,0.0164166666666667,0.0178333333333333,0.0230833333333333,0.0179166666666667,0.025,0.0274166666666667,0.021,0.0178333333333333,0.0196666666666667,0.0255833333333333,0.018,0.0199166666666667,0.0255,0.0216666666666667,0.0190833333333333,0.0211666666666667,0.0208333333333333,0.0288333333333333,0.0219166666666667,0.0228333333333333,0.021,0.0260833333333333,0.024,0.03375,0.0251666666666667,0.0304166666666667,0.03275,0.0243333333333333,0.0259166666666667,0.0371666666666667,0.0335,0.0333333333333333,0.0366666666666667,0.0334166666666667,0.0405,0.0330833333333333,0.0326666666666667,0.0416666666666667
"2558_159.796893567721",0.00491666666666667,0.00491666666666667,0.00708333333333333,0.00566666666666667,0.00625,0.00758333333333333,0,0.0075,0.00875,0.00675,0.00808333333333333,0.00725,0.0105,0.0075,0.0119166666666667,0.00916666666666667,0.00883333333333333,0.0104166666666667,0.0111666666666667,0.0121666666666667,0.0146666666666667,0.00833333333333333,0.0106666666666667,0.00941666666666667,0.0106666666666667,0.0150833333333333,0.0143333333333333,0.00958333333333333,0.0114166666666667,0.01275,0.0148333333333333,0.01675,0.0134166666666667,0.0130833333333333,0.0131666666666667,0.013,0.0149166666666667,0.0128333333333333,0.0131666666666667,0.0156666666666667,0.016,0.0115833333333333,0.0128333333333333,0.0144166666666667,0.0161666666666667,0.0214166666666667,0.014,0.0174166666666667,0.0175,0.0225833333333333,0.0169166666666667,0.0205833333333333,0.0223333333333333,0.0183333333333333,0.0211666666666667,0.0169166666666667,0.0164166666666667,0.0226666666666667,0.0218333333333333,0.0149166666666667,0.0203333333333333,0.0163333333333333,0.0165833333333333,0.0176666666666667,0.02325,0.0180833333333333,0.025,0.0274166666666667,0.0210833333333333,0.018,0.0198333333333333,0.0256666666666667,0.0181666666666667,0.0200833333333333,0.0255,0.02175,0.01925,0.02125,0.021,0.029,0.0265833333333333,0.023,0.0211666666666667,0.026,0.02425,0.03375,0.0253333333333333,0.0303333333333333,0.0328333333333333,0.0245833333333333,0.0259166666666667,0.03725,0.0335833333333333,0.03325,0.03675,0.0335833333333333,0.0405833333333333,0.0331666666666667,0.033,0.04175
"2612_165.228517817195",0.00475,0.00475,0.00691666666666667,0.0055,0.00608333333333333,0.00741666666666667,0.0075,0,0.00858333333333333,0.00658333333333333,0.00791666666666667,0.00708333333333333,0.0103333333333333,0.00733333333333333,0.01175,0.00883333333333333,0.00866666666666667,0.01025,0.0111666666666667,0.012,0.0146666666666667,0.00816666666666667,0.0105,0.00925,0.0105,0.0151666666666667,0.0141666666666667,0.00941666666666667,0.0113333333333333,0.01275,0.0145,0.0164166666666667,0.0131666666666667,0.0129166666666667,0.013,0.0128333333333333,0.0148333333333333,0.0125833333333333,0.0130833333333333,0.0155,0.0158333333333333,0.0114166666666667,0.01275,0.01425,0.01575,0.02125,0.01375,0.0173333333333333,0.0174166666666667,0.0225,0.0166666666666667,0.0205,0.02225,0.01825,0.021,0.01675,0.0161666666666667,0.0225,0.0216666666666667,0.01475,0.0205,0.0160833333333333,0.0164166666666667,0.01775,0.0230833333333333,0.0179166666666667,0.02475,0.0270833333333333,0.0209166666666667,0.0178333333333333,0.0195,0.0255,0.0178333333333333,0.0199166666666667,0.0254166666666667,0.0215,0.0189166666666667,0.0209166666666667,0.0206666666666667,0.02875,0.0265,0.0228333333333333,0.0208333333333333,0.0259166666666667,0.0240833333333333,0.0335,0.0249166666666667,0.0304166666666667,0.03275,0.0244166666666667,0.0256666666666667,0.0371666666666667,0.0333333333333333,0.0330833333333333,0.0365,0.0331666666666667,0.04025,0.0326666666666667,0.0328333333333333,0.0414166666666667
"2618_165.839981027593",0.006,0.006,0.00816666666666667,0.00675,0.00733333333333333,0.00866666666666667,0.00875,0.00858333333333333,0,0.00766666666666667,0.00916666666666667,0.00833333333333333,0.00241666666666667,0.00858333333333333,0.00383333333333333,0.01025,0.00983333333333333,0.0115,0.0124166666666667,0.01325,0.0140833333333333,0.00941666666666667,0.0116666666666667,0.0105,0.01175,0.0145833333333333,0.0153333333333333,0.0106666666666667,0.0125833333333333,0.014,0.0159166666666667,0.0178333333333333,0.0143333333333333,0.014,0.0140833333333333,0.01375,0.0160833333333333,0.0138333333333333,0.0143333333333333,0.0166666666666667,0.0169166666666667,0.0125,0.0138333333333333,0.01525,0.0170833333333333,0.0133333333333333,0.015,0.0184166666666667,0.0185,0.022,0.0178333333333333,0.0216666666666667,0.0234166666666667,0.0191666666666667,0.02225,0.0179166666666667,0.0175833333333333,0.0145833333333333,0.0229166666666667,0.0156666666666667,0.0215,0.0173333333333333,0.0173333333333333,0.0189166666666667,0.0240833333333333,0.0188333333333333,0.026,0.0284166666666667,0.0219166666666667,0.01875,0.0208333333333333,0.02675,0.0191666666666667,0.0208333333333333,0.0264166666666667,0.0226666666666667,0.0200833333333333,0.02225,0.022,0.02975,0.0276666666666667,0.02375,0.0221666666666667,0.0265833333333333,0.02525,0.0349166666666667,0.02625,0.03125,0.0341666666666667,0.025,0.0268333333333333,0.0385833333333333,0.0343333333333333,0.0344166666666667,0.0375,0.0345,0.0415,0.0341666666666667,0.03375,0.0425833333333333
"2854_180.666595262736",0.004,0.004,0.00616666666666667,0.00475,0.00533333333333333,0.00666666666666667,0.00675,0.00658333333333333,0.00766666666666667,0,0.00708333333333333,0.00633333333333333,0.00941666666666667,0.0065,0.0108333333333333,0.00825,0.00791666666666667,0.00933333333333333,0.0104166666666667,0.01125,0.014,0.00741666666666667,0.00958333333333333,0.0085,0.00975,0.0145,0.0134166666666667,0.00866666666666667,0.0105833333333333,0.012,0.0138333333333333,0.0158333333333333,0.0125,0.00866666666666667,0.01225,0.0120833333333333,0.0140833333333333,0.0119166666666667,0.0121666666666667,0.0148333333333333,0.0150833333333333,0.0105,0.00866666666666667,0.0135,0.0151666666666667,0.0203333333333333,0.0130833333333333,0.01325,0.0133333333333333,0.02175,0.0158333333333333,0.0194166666666667,0.0214166666666667,0.0175,0.02025,0.016,0.0155833333333333,0.0215833333333333,0.0209166666666667,0.014,0.0195833333333333,0.0153333333333333,0.0156666666666667,0.017,0.0188333333333333,0.0171666666666667,0.02375,0.0261666666666667,0.0166666666666667,0.0170833333333333,0.0189166666666667,0.02475,0.01725,0.0191666666666667,0.0243333333333333,0.0206666666666667,0.0183333333333333,0.0203333333333333,0.0200833333333333,0.0245833333333333,0.02575,0.0220833333333333,0.0200833333333333,0.025,0.0233333333333333,0.0325833333333333,0.0243333333333333,0.0296666666666667,0.032,0.0236666666666667,0.02475,0.0364166666666667,0.0325,0.0325,0.0356666666666667,0.0325833333333333,0.03625,0.0320833333333333,0.0320833333333333,0.03725
