"","from","to","TimeDiff"
"1","0","166","5.76065597828657"
"2","166","437","1"
"3","166","438","1"
"4","166","439","1"
"5","439","610","10.3685197002958"
"6","439","611","10.3685197002958"
"7","437","641","15.158940174041"
"8","437","642","15.158940174041"
"9","437","643","15.158940174041"
"10","437","644","15.158940174041"
"11","437","645","15.158940174041"
"12","642","738","6.91463207401227"
"13","642","739","6.91463207401227"
"14","438","756","24.2403061042885"
"15","438","757","24.2403061042885"
"16","438","758","24.2403061042885"
"17","438","759","24.2403061042885"
"18","438","760","24.2403061042885"
"19","438","761","24.2403061042885"
"20","438","762","24.2403061042885"
"21","610","766","14.6973559127865"
"22","610","767","14.6973559127865"
"23","610","768","14.6973559127865"
"24","645","795","10.7880832278188"
"25","766","915","11.6140491212262"
"26","766","916","11.6140491212262"
"27","766","917","11.6140491212262"
"28","766","918","11.6140491212262"
"29","762","947","14.5749532350477"
"30","739","953","17.744715371182"
"31","739","954","17.744715371182"
"32","643","976","25.8227337141153"
"33","758","978","17.4683925361725"
"34","757","1025","22.6645459703423"
"35","757","1026","22.6645459703423"
"36","757","1027","22.6645459703423"
"37","757","1028","22.6645459703423"
"38","795","1067","22.8649990040823"
"39","795","1068","22.8649990040823"
"40","795","1069","22.8649990040823"
"41","1025","1072","2.41248556120301"
"42","1025","1073","2.41248556120301"
"43","768","1078","24.4449487792226"
"44","947","1082","11.5967492536782"
"45","947","1083","11.5967492536782"
"46","641","1108","37.2904924336382"
"47","1073","1127","4.48628100989125"
"48","1073","1128","4.48628100989125"
"49","1067","1130","5.14098940947363"
"50","1067","1131","5.14098940947363"
"51","918","1147","18.7274711315856"
"52","954","1171","17.5676016544738"
"53","954","1172","17.5676016544738"
"54","954","1173","17.5676016544738"
"55","976","1185","17.1979178440394"
"56","976","1186","17.1979178440394"
"57","1128","1198","5.75639484935001"
"58","1128","1199","5.75639484935001"
"59","1027","1214","13.9438653276513"
"60","953","1218","21.4016998625524"
"61","1130","1233","8.00659014193441"
"62","1130","1234","8.00659014193441"
"63","1069","1261","14.6082161662033"
"64","1069","1262","14.6082161662033"
"65","1082","1289","15.2228249683121"
"66","1108","1290","13.301986753868"
"67","1131","1297","12.2708253401829"
"68","611","1315","57.0822943865724"
"69","1185","1332","10.1416913047802"
"70","1214","1381","12.5286840214391"
"71","1214","1382","12.5286840214391"
"72","1214","1383","12.5286840214391"
"73","1214","1384","12.5286840214391"
"74","1214","1385","12.5286840214391"
"75","1383","1407","2.77697699048849"
"76","1383","1408","2.77697699048849"
"77","1383","1409","2.77697699048849"
"78","1383","1410","2.77697699048849"
"79","1383","1411","2.77697699048849"
"80","1383","1412","2.77697699048849"
"81","1290","1452","12.624044952094"
"82","1083","1475","29.0405230169658"
"83","1083","1476","29.0405230169658"
"84","1199","1484","21.3290508204495"
"85","1199","1485","21.3290508204495"
"86","1199","1486","21.3290508204495"
"87","1199","1487","21.3290508204495"
"88","1199","1488","21.3290508204495"
"89","1199","1489","21.3290508204495"
"90","1199","1490","21.3290508204495"
"91","1186","1512","23.8879972930492"
"92","1173","1530","25.0772885905428"
"93","1408","1573","10.4210445902823"
"94","1408","1574","10.4210445902823"
"95","1408","1575","10.4210445902823"
"96","1384","1578","13.3424308265486"
"97","1233","1579","24.8991910894585"
"98","1489","1589","6.93295443935838"
"99","1147","1615","35.6590853402411"
"100","1072","1632","43.3567675065639"
"101","1072","1633","43.3567675065639"
"102","1579","1646","6.86331112005831"
"103","1579","1647","6.86331112005831"
