AncId, Desc1, Desc2, Branch Length 1, Branch Length 2
101, 3792_319.028086846428, 4457_384.281962548879, 6.1072565362, 71.3611322387
102,   101, 8184_872.922833162375, 192.4070048990, 752.4090077511
103, 13615_1873.57629506158, 11806_1499.80080091377, 402.6841851647, 28.9086910169
104, 14020_1931.48535300393, 12768_1715.67756907889, 503.5666995387, 287.7589156136
105,   103,   104, 127.3848205414, 84.4113641099
106,   105, 9021_990.08984852105, 377.4919155937, 24.0744747594
107, 7681_780.416947148508,   106, 196.2281755157, 381.8266021288
108, 7036_685.689853913889,   107, 272.7874603174, 171.2863780363
109, 15372_2149.85608058765, 15398_2151.25880290377, 19.2124996331, 20.6152219492
110, 16500_2331.54811306949,   109, 299.9040055239, 98.9994734090
111,   110, 15710_2205.04570294785, 127.3501084866, 300.7517038889
112,   111, 14854_2061.66820676243, 104.2427137810, 261.6169214845
113, 12351_1633.07243959378,   112, 150.0898182031, 317.0686638873
114,   113, 11759_1486.79801364978, 30.6329434034, 34.4483356625
115, 17047_2425.07807606449, 16877_2393.36266785304, 113.0529401922, 81.3375319807
116,   115, 16466_2325.79054924988, 34.0905831273, 47.8559965049
117, 15311_2137.13660472242,   116, 124.6326396990, 265.4305877215
118, 15266_2131.10997262554, 15419_2155.14825258509, 7.9023329262, 31.9406128857
119, 15251_2125.4440243453,   118, 58.1823214867, 55.9459368408
120,   117,   119, 258.6252031450, 313.3829409801
121, 17404_2484.97336937578,   120, 875.3698066242, 144.2751991269
122,   114,   121, 250.4224262427, 407.6763110070
123,   122, 10428_1213.97622589861, 32.6404905666, 44.6894647206
124,   123, 6824_654.399016082399, 556.4287676804, 41.5410225847
125, 10571_1243.34117956475, 10965_1324.32867101122, 42.0229768202, 123.0104682667
126, 10115_1167.48748770813,   125, 66.0427481443, 99.8734631806
127, 12871_1736.38892905501, 11345_1383.772698608, 482.9218532954, 130.3056228484
128,   127, 10233_1184.23572040634, 78.2518845872, 9.0205292339
129,   128, 10808_1300.24107826867, 127.8068319730, 252.8327190693
130,   126,   129, 78.2266983584, 24.1903179939
131, 7854_807.69603659392,   130, 187.0747862272, 402.5967908387
132,   124,   131, 456.7891647227, 464.5524215917
133,   108,   132, 313.3703396614, 56.5367748399
134, 4262_364.159160611491, 6229_583.208919685138, 130.8539903275, 349.9037494012
135,   133,   134, 63.3771007686, 197.1502171174
136, 2929_248.339827626292, 2088_171.940615466271, 345.9155248017, 269.5163126417
137, 718_25.2606068418622, 764_29.1835536394868, 90.9385877510, 94.8615345486
138, 2885_242.842937876854,   137, 320.4078882637, 11.8869694777
139, 1056_67.5183769541137, 6681_635.077560694661, 69.6114928128, 637.1706765533
140, 1279_89.779642492043, 3292_276.788769524836, 50.7003199028, 237.7094469356
141, 12255_1606.80433485388, 10445_1218.18656380479, 816.5838903751, 427.9661193260
142, 8932_978.558092271193,   141, 419.4507118168, 231.1130640244
143, 9977_1145.2254960044, 10494_1227.99723018557, 42.4119309792, 125.1836651604
144, 8723_950.717949598102,   143, 13.2471975509, 165.3428129779
145, 11280_1371.28778211845, 10769_1293.983032204, 91.5465037805, 14.2417538660
146,   145, 10771_1293.983032204, 19.8688765005, 34.1106303665
147, 9323_1041.79708321945,   146, 25.7040134120, 243.7793320300
148, 8813_961.291599717135,   147, 74.6463754429, 129.4478455332
149,   144,   148, 95.3067846721, 44.4812568992
150,   149, 9394_1052.81523303337, 14.5779267547, 225.2291924130
151, 6207_580.773984479078, 5245_469.835815370045, 144.7556909799, 33.8175218708
152,   150,   151, 404.4105126665, 12.8427655454
153, 6682_635.218337549659,   152, 272.6659890863, 60.6231794905
154,   142,   153, 263.5885928569, 67.0335608659
155,   154, 6026_555.546164116845, 253.6324402686, 513.6598167879
156,   140,   155, 20.1839872451, 22.9910119848
157,   139,   156, 4.2638565597, 25.2523077624
158, 6665_633.339638990851, 6196_579.238684109722, 316.8804060193, 262.7794511382
159,   158, 4073_345.313146166137, 32.0312912098, 60.8852044044
160, 1045_66.5927604660866,   159, 58.8534690519, 276.6886503475
161, 2276_188.152706990686,   160, 194.7536830002, 14.3402674238
162,   161, 4031_342.137272213896, 1.3619025655, 350.1001507889
163, 7399_745.407597629544, 6540_619.066075389279, 177.1102937165, 50.7687714763
164, 6338_596.256434200581,   163, 59.4631194068, 31.5039891193
165, 15386_2150.7129203902, 16130_2274.05611984333, 128.5444744037, 251.8876738568
166,   165, 16176_2280.82331545386, 15.6204300828, 274.2752995501
167, 11013_1331.99448270898,   166, 11.7661523576, 686.3196855523
168,   167, 11302_1375.73709130352, 49.3122148716, 104.8209758237
169,   168, 11258_1370.11544358293, 66.7720509934, 165.9713790965
170, 9020_990.068777663244,   169, 166.7053332042, 380.7806200273
171, 1051_67.4742627920621,   170, 57.4204819301, 813.3096635972
172,   164,   171, 535.6624899934, 8.9229560616
173, 8747_954.141700393858, 8604_933.498347938497, 82.4356898326, 61.7923373773
174, 5145_458.877493587678,   173, 303.8536996260, 716.6822165995
175, 15316_2138.10692523521, 13414_1839.24674656513, 311.7611745784, 12.9009959084
176, 14685_2024.29446790818,   175, 249.8872068248, 51.9384895734
177, 13467_1848.49934558055,   176, 101.5476344758, 27.4555499786
178, 14363_1975.64931845264, 17574_2512.5262848482, 168.1463932678, 705.0233596633
179,   178, 12815_1725.1783336596, 97.0144124221, 14.6898208968
180, 16172_2280.08145652412,   179, 632.0852575731, 62.4923138118
181,   177,   180, 172.2340692922, 73.2785571384
182,   181, 12264_1607.09774844034, 104.5928484321, 136.9729550598
