"","Tip1","Tip2","TimeDiff","gens","snpsPerGen","snpDist"
"1928","41498_2280.04160380687","48081_2504.7305655308",3140.8705120614,125,0.12,15
"1929","41498_2280.04160380687","49002_2537.32417839124",3173.4641249219,123,0.121951219512195,15
"1930","41498_2280.04160380687","47615_2488.20977070541",3124.349717236,123,0.113821138211382,14
"1931","41498_2280.04160380687","45336_2417.03284824881",3053.1727947795,104,0.134615384615385,14
"1932","41498_2280.04160380687","47994_2501.7550794017",3137.8950259323,107,0.149532710280374,16
"1933","41498_2280.04160380687","41900_2295.34183670173",2931.4817832323,100,0.14,14
"1934","41498_2280.04160380687","40797_2254.99157512844",2891.1315216591,118,0.11864406779661,14
"1935","41498_2280.04160380687","41765_2289.53335444437",2925.673300975,105,0.133333333333333,14
"1936","41498_2280.04160380687","38690_2177.19693200358",2813.3368785342,108,0.12962962962963,14
"1937","41498_2280.04160380687","38303_2162.21955182523",2798.3594983559,110,0.127272727272727,14
"1938","41498_2280.04160380687","38131_2155.7688515802",2791.9087981108,115,0.121739130434783,14
"1939","41498_2280.04160380687","38130_2155.7688515802",2791.9087981108,84,0.166666666666667,14
"1940","41498_2280.04160380687","35874_2068.95948013409",2705.0994266647,81,0.17283950617284,14
"1941","41498_2280.04160380687","36749_2103.18549432921",2739.3254408598,101,0.148514851485149,15
"1942","41498_2280.04160380687","36280_2086.1095824782",2722.2495290088,88,0.181818181818182,16
"1943","41498_2280.04160380687","35758_2065.00399875399",2701.1439452847,91,0.153846153846154,14
"1944","41498_2280.04160380687","35893_2069.70677146791",2705.8467179985,98,0.142857142857143,14
"1945","41498_2280.04160380687","35461_2053.74385095814",2689.8837974887,110,0.127272727272727,14
"1946","41498_2280.04160380687","35590_2059.03964677196",2695.1795933026,88,0.170454545454545,15
"1947","41498_2280.04160380687","37157_2117.43061600396",2753.5705625345,112,0.151785714285714,17
"1948","41498_2280.04160380687","37159_2117.43061600396",2753.5705625345,89,0.191011235955056,17
"1949","41498_2280.04160380687","39044_2190.17771623257",2826.3176627631,100,0.17,17
"1950","41498_2280.04160380687","39967_2224.3500206104",2860.489967141,102,0.166666666666667,17
"1951","41498_2280.04160380687","40138_2229.8863385747",2866.0262851053,126,0.150793650793651,19
"1952","41498_2280.04160380687","39968_2224.3500206104",2860.489967141,95,0.189473684210526,18
"1953","41498_2280.04160380687","39535_2206.78744898039",2842.927395511,94,0.202127659574468,19
"1954","41498_2280.04160380687","39513_2205.91040032987",2842.0503468604,106,0.132075471698113,14
"1955","41498_2280.04160380687","39741_2215.29025485837",2851.4302013889,93,0.150537634408602,14
"1956","41498_2280.04160380687","39517_2205.91040032987",2842.0503468605,109,0.128440366972477,14
"1957","41498_2280.04160380687","43029_2337.69880949543",2973.8387560261,109,0.128440366972477,14
"1958","41498_2280.04160380687","46051_2439.02598262757",3075.1659291582,108,0.148148148148148,16
"1959","41498_2280.04160380687","43291_2346.78846027731",2982.928406808,125,0.112,14
"1960","41498_2280.04160380687","39518_2205.91040032987",2842.0503468605,115,0.121739130434783,14
"1961","41498_2280.04160380687","39148_2193.57472782498",2829.7146743557,107,0.14018691588785,15
"1962","41498_2280.04160380687","37393_2126.20321831696",2762.3431648477,103,0.12621359223301,13
"1963","41498_2280.04160380687","47664_2490.38934106348",3126.529287594,107,0.149532710280374,16
"1964","41498_2280.04160380687","47273_2476.49086427515",3112.6308108057,117,0.136752136752137,16
"1965","41498_2280.04160380687","48184_2508.85516292338",3144.995109454,114,0.157894736842105,18
"1966","41498_2280.04160380687","45822_2431.67059678621",3067.8105433168,107,0.149532710280374,16
"1967","41498_2280.04160380687","45288_2415.17104493238",3051.310991463,121,0.132231404958678,16
"1968","41498_2280.04160380687","43280_2346.1634623787",2982.3034089093,111,0.144144144144144,16
"1969","41498_2280.04160380687","43281_2346.1634623787",2982.3034089093,115,0.139130434782609,16
"1970","41498_2280.04160380687","43279_2346.1634623787",2982.3034089093,113,0.141592920353982,16
"1971","41498_2280.04160380687","42162_2305.79891868687",2941.9388652174,121,0.132231404958678,16
"1972","41498_2280.04160380687","42294_2311.41576793953",2947.5557144701,125,0.12,15
"1973","41498_2280.04160380687","41771_2289.80081328725",2925.9407598178,110,0.136363636363636,15
"1974","41498_2280.04160380687","42144_2304.9903829258",2941.1303294564,102,0.137254901960784,14
"1975","41498_2280.04160380687","39852_2219.62724842252",2855.7671949531,110,0.127272727272727,14
"1976","41498_2280.04160380687","40260_2234.41969848214",2870.5596450128,111,0.117117117117117,13
"1977","41498_2280.04160380687","41477_2279.10998056597",2915.2499270966,112,0.125,14
"1978","41498_2280.04160380687","44544_2390.48370015721",3026.6236466879,115,0.121739130434783,14
"1979","41498_2280.04160380687","44335_2383.47766728074",3019.6176138114,117,0.11965811965812,14
"1980","41498_2280.04160380687","48377_2515.79570076425",3151.935647295,117,0.136752136752137,16
"1981","41498_2280.04160380687","47109_2471.63675522313",3107.7767017539,123,0.113821138211382,14
"1982","41498_2280.04160380687","48099_2505.49528062508",3141.6352271558,113,0.123893805309735,14
"1983","41498_2280.04160380687","46365_2448.42950579759",3084.5694523283,116,0.120689655172414,14
"1984","41498_2280.04160380687","47644_2489.20119467866",3125.3411412093,108,0.12962962962963,14
"1985","41498_2280.04160380687","45857_2432.81618439547",3068.9561309262,127,0.125984251968504,16
"1986","41498_2280.04160380687","42565_2320.13789012732",2956.277836658,104,0.134615384615385,14
"1987","41498_2280.04160380687","42456_2316.97176740124",2953.1117139319,99,0.131313131313131,13
"1988","41498_2280.04160380687","40425_2240.17482360508",2876.3147701358,131,0.099236641221374,13
"1989","41498_2280.04160380687","39340_2199.24244598974",2835.3823925205,120,0.108333333333333,13
"1990","41498_2280.04160380687","39343_2199.24244598974",2835.3823925204,126,0.103174603174603,13
"1991","41498_2280.04160380687","38584_2173.277411568",2809.4173580986,104,0.125,13
"1992","41498_2280.04160380687","39688_2212.81812190804",2848.9580684387,101,0.128712871287129,13
"1993","41498_2280.04160380687","36310_2087.60628649605",2723.7462330266,97,0.134020618556701,13
"1994","41498_2280.04160380687","35998_2075.20569883268",2711.3456453633,87,0.149425287356322,13
"1995","41498_2280.04160380687","35530_2056.7632807308",2692.9032272614,99,0.131313131313131,13
"1996","41499_2280.04160380687","43555_2354.88403658012",124.6821702524,5,0,0
"1997","41499_2280.04160380687","42103_2303.7112410955",111.652198193,6,0.333333333333333,2
"1998","41499_2280.04160380687","39331_2199.12423393058",139.3932586185,6,0,0
"1999","41499_2280.04160380687","40962_2261.43180145797",201.7008261459,9,0,0
"2000","41499_2280.04160380687","37708_2138.40093182218",188.7439597973,8,0,0
"2001","41499_2280.04160380687","36025_2075.94899467376",236.0777935153,6,0,0
"2002","41499_2280.04160380687","38621_2174.61463936514",751.3324185298,31,0.0967741935483871,3
"2003","41499_2280.04160380687","37892_2145.96208038664",722.6798595513,36,0.0833333333333333,3
"2004","41499_2280.04160380687","43196_2343.14976996448",919.8675491293,34,0.147058823529412,5
"2005","41499_2280.04160380687","44154_2376.33784496519",953.05562413,40,0.15,6
"2006","41499_2280.04160380687","43192_2343.14976996448",919.8675491292,43,0.116279069767442,5
"2007","41499_2280.04160380687","42570_2320.24375654438",896.9615357091,44,0.113636363636364,5
"2008","41499_2280.04160380687","43950_2368.66198259052",945.3797617553,34,0.147058823529412,5
"2009","41499_2280.04160380687","43193_2343.14976996448",919.8675491293,32,0.15625,5
"2010","41499_2280.04160380687","42991_2336.10560945246",912.8233886172,30,0.166666666666667,5
"2011","41499_2280.04160380687","43116_2340.08602604707",916.8038052118,29,0.172413793103448,5
"2012","41499_2280.04160380687","42217_2308.08919594823",884.8069751129,33,0.151515151515152,5
"2013","41499_2280.04160380687","41641_2285.04920865465",861.7669878194,43,0.116279069767442,5
"2014","41499_2280.04160380687","38620_2174.61463936514",751.3324185299,30,0.1,3
"2015","41499_2280.04160380687","43445_2351.74306647746",928.4608456422,34,0.176470588235294,6
"2016","41499_2280.04160380687","39859_2220.04467900904",796.7624581738,26,0.230769230769231,6
"2017","41499_2280.04160380687","38122_2155.61645603416",732.3342351988,26,0.115384615384615,3
"2018","41499_2280.04160380687","38277_2161.25976153545",737.9775407002,32,0.03125,1
"2019","41499_2280.04160380687","38352_2163.6902682223",740.408047387,28,0.107142857142857,3
"2020","41499_2280.04160380687","36101_2078.84475912493",655.5625382897,25,0.08,2
"2021","41499_2280.04160380687","35675_2061.93937182151",638.6571509862,29,0.0689655172413793,2
"2022","41499_2280.04160380687","41325_2274.03331569595",850.7510948606,29,0.103448275862069,3
"2023","41499_2280.04160380687","41940_2297.50357621117",874.2213553758,37,0.0810810810810811,3
"2024","41499_2280.04160380687","44931_2404.55929688333",981.277076048,47,0.106382978723404,5
"2025","41499_2280.04160380687","44754_2398.27104554005",974.9888247048,36,0.138888888888889,5
"2026","41499_2280.04160380687","44690_2395.81697481177",972.5347539765,46,0.0869565217391304,4
"2027","41499_2280.04160380687","47037_2469.28734715862",1046.0051263233,36,0.138888888888889,5
"2028","41499_2280.04160380687","44107_2374.91279709141",951.6305762561,34,0.0882352941176471,3
"2029","41499_2280.04160380687","44937_2404.90322494007",981.6210041047,39,0.0769230769230769,3
"2030","41499_2280.04160380687","47854_2497.07974587354",1073.7975250382,49,0.0612244897959184,3
"2031","41499_2280.04160380687","47723_2492.28380199475",1069.0015811594,41,0.0731707317073171,3
"2032","41499_2280.04160380687","45602_2425.09506708441",1001.8128462491,32,0.09375,3
"2033","41499_2280.04160380687","45599_2425.09506708441",1001.8128462491,41,0.0731707317073171,3
"2034","41499_2280.04160380687","40751_2253.56592848062",830.2837076453,36,0.0833333333333333,3
"2035","41499_2280.04160380687","48995_2536.93585007998",1113.6536292447,30,0.2,6
"2036","41499_2280.04160380687","47174_2473.49258850495",1050.2103676696,41,0.0975609756097561,4
"2037","41499_2280.04160380687","46606_2455.44101855233",1032.158797717,41,0.0731707317073171,3
"2038","41499_2280.04160380687","43778_2362.66318521894",939.3809643836,36,0.0833333333333333,3
"2039","41499_2280.04160380687","42370_2314.13660881752",890.8543879822,33,0.0909090909090909,3
"2040","41499_2280.04160380687","42623_2322.00764249827",898.7254216629,40,0.1,4
"2041","41499_2280.04160380687","42890_2332.28347972",909.0012588846,34,0.0882352941176471,3
"2042","41499_2280.04160380687","40531_2244.4832274051",821.2010065697,26,0.0769230769230769,2
"2043","41499_2280.04160380687","39295_2198.16290841124",774.8806875758,30,0.0666666666666667,2
"2044","41499_2280.04160380687","39015_2189.07847807601",765.7962572406,41,0.0487804878048781,2
"2045","41499_2280.04160380687","37760_2140.53143237702",717.2492115416,28,0.0714285714285714,2
"2046","41499_2280.04160380687","37870_2145.2321480175",721.9499271822,41,0.0975609756097561,4
"2047","41499_2280.04160380687","40019_2226.10570712281",802.8234862875,24,0.166666666666667,4
"2048","41499_2280.04160380687","35965_2073.07478728074",649.7925664454,27,0.0740740740740741,2
"2049","41499_2280.04160380687","44704_2396.7082271794",3032.84817371,97,0.154639175257732,15
"2050","41499_2280.04160380687","44111_2374.96035559624",3011.1003021269,115,0.121739130434783,14
"2051","41499_2280.04160380687","45665_2427.10117852306",3063.2411250537,116,0.120689655172414,14
"2052","41499_2280.04160380687","45132_2410.40712278005",3046.5470693107,115,0.121739130434783,14
"2053","41499_2280.04160380687","45608_2425.2800804456",3061.4200269762,110,0.127272727272727,14
"2054","41499_2280.04160380687","46989_2468.17152698057",3104.3114735112,105,0.133333333333333,14
"2055","41499_2280.04160380687","47547_2485.4522988203",3121.5922453509,119,0.126050420168067,15
"2056","41499_2280.04160380687","46338_2447.38858936824",3083.5285358989,110,0.127272727272727,14
"2057","41499_2280.04160380687","47523_2484.98526624003",3121.1252127706,121,0.115702479338843,14
"2058","41499_2280.04160380687","47546_2485.4522988203",3121.5922453509,115,0.121739130434783,14
"2059","41499_2280.04160380687","46995_2468.17152698057",3104.3114735112,110,0.127272727272727,14
"2060","41499_2280.04160380687","47204_2474.40401196059",3110.5439584912,126,0.111111111111111,14
"2061","41499_2280.04160380687","47995_2501.7550794017",3137.8950259323,110,0.127272727272727,14
"2062","41499_2280.04160380687","46670_2456.99141219886",3093.1313587295,120,0.116666666666667,14
"2063","41499_2280.04160380687","48081_2504.7305655308",3140.8705120614,113,0.132743362831858,15
"2064","41499_2280.04160380687","49002_2537.32417839124",3173.4641249219,122,0.122950819672131,15
"2065","41499_2280.04160380687","47615_2488.20977070541",3124.349717236,106,0.132075471698113,14
"2066","41499_2280.04160380687","45336_2417.03284824881",3053.1727947795,136,0.102941176470588,14
"2067","41499_2280.04160380687","47994_2501.7550794017",3137.8950259323,110,0.145454545454545,16
"2068","41499_2280.04160380687","41900_2295.34183670173",2931.4817832323,123,0.113821138211382,14
"2069","41499_2280.04160380687","40797_2254.99157512844",2891.1315216591,98,0.142857142857143,14
"2070","41499_2280.04160380687","41765_2289.53335444437",2925.673300975,109,0.128440366972477,14
"2071","41499_2280.04160380687","38690_2177.19693200358",2813.3368785342,87,0.160919540229885,14
"2072","41499_2280.04160380687","38303_2162.21955182523",2798.3594983559,110,0.127272727272727,14
"2073","41499_2280.04160380687","38131_2155.7688515802",2791.9087981108,91,0.153846153846154,14
"2074","41499_2280.04160380687","38130_2155.7688515802",2791.9087981108,112,0.125,14
"2075","41499_2280.04160380687","35874_2068.95948013409",2705.0994266647,112,0.125,14
"2076","41499_2280.04160380687","36749_2103.18549432921",2739.3254408598,116,0.129310344827586,15
"2077","41499_2280.04160380687","36280_2086.1095824782",2722.2495290088,79,0.20253164556962,16
"2078","41499_2280.04160380687","35758_2065.00399875399",2701.1439452847,87,0.160919540229885,14
"2079","41499_2280.04160380687","35893_2069.70677146791",2705.8467179985,117,0.11965811965812,14
"2080","41499_2280.04160380687","35461_2053.74385095814",2689.8837974887,97,0.144329896907217,14
"2081","41499_2280.04160380687","35590_2059.03964677196",2695.1795933026,88,0.170454545454545,15
"2082","41499_2280.04160380687","37157_2117.43061600396",2753.5705625345,88,0.193181818181818,17
"2083","41499_2280.04160380687","37159_2117.43061600396",2753.5705625345,110,0.154545454545455,17
"2084","41499_2280.04160380687","39044_2190.17771623257",2826.3176627631,114,0.149122807017544,17
"2085","41499_2280.04160380687","39967_2224.3500206104",2860.489967141,109,0.155963302752294,17
"2086","41499_2280.04160380687","40138_2229.8863385747",2866.0262851053,121,0.15702479338843,19
"2087","41499_2280.04160380687","39968_2224.3500206104",2860.489967141,91,0.197802197802198,18
"2088","41499_2280.04160380687","39535_2206.78744898039",2842.927395511,95,0.2,19
"2089","41499_2280.04160380687","39513_2205.91040032987",2842.0503468604,120,0.116666666666667,14
"2090","41499_2280.04160380687","39741_2215.29025485837",2851.4302013889,100,0.14,14
"2091","41499_2280.04160380687","39517_2205.91040032987",2842.0503468605,115,0.121739130434783,14
"2092","41499_2280.04160380687","43029_2337.69880949543",2973.8387560261,106,0.132075471698113,14
"2093","41499_2280.04160380687","46051_2439.02598262757",3075.1659291582,112,0.142857142857143,16
"2094","41499_2280.04160380687","43291_2346.78846027731",2982.928406808,98,0.142857142857143,14
"2095","41499_2280.04160380687","39518_2205.91040032987",2842.0503468605,118,0.11864406779661,14
"2096","41499_2280.04160380687","39148_2193.57472782498",2829.7146743557,106,0.141509433962264,15
"2097","41499_2280.04160380687","37393_2126.20321831696",2762.3431648477,98,0.13265306122449,13
"2098","41499_2280.04160380687","47664_2490.38934106348",3126.529287594,125,0.128,16
"2099","41499_2280.04160380687","47273_2476.49086427515",3112.6308108057,104,0.153846153846154,16
"2100","41499_2280.04160380687","48184_2508.85516292338",3144.995109454,116,0.155172413793103,18
"2101","41499_2280.04160380687","45822_2431.67059678621",3067.8105433168,121,0.132231404958678,16
"2102","41499_2280.04160380687","45288_2415.17104493238",3051.310991463,107,0.149532710280374,16
"2103","41499_2280.04160380687","43280_2346.1634623787",2982.3034089093,110,0.145454545454545,16
"2104","41499_2280.04160380687","43281_2346.1634623787",2982.3034089093,111,0.144144144144144,16
"2105","41499_2280.04160380687","43279_2346.1634623787",2982.3034089093,122,0.131147540983607,16
"2106","41499_2280.04160380687","42162_2305.79891868687",2941.9388652174,110,0.145454545454545,16
"2107","41499_2280.04160380687","42294_2311.41576793953",2947.5557144701,116,0.129310344827586,15
"2108","41499_2280.04160380687","41771_2289.80081328725",2925.9407598178,119,0.126050420168067,15
"2109","41499_2280.04160380687","42144_2304.9903829258",2941.1303294564,106,0.132075471698113,14
"2110","41499_2280.04160380687","39852_2219.62724842252",2855.7671949531,96,0.145833333333333,14
"2111","41499_2280.04160380687","40260_2234.41969848214",2870.5596450128,102,0.127450980392157,13
"2112","41499_2280.04160380687","41477_2279.10998056597",2915.2499270966,95,0.147368421052632,14
"2113","41499_2280.04160380687","44544_2390.48370015721",3026.6236466879,132,0.106060606060606,14
"2114","41499_2280.04160380687","44335_2383.47766728074",3019.6176138114,105,0.133333333333333,14
"2115","41499_2280.04160380687","48377_2515.79570076425",3151.935647295,121,0.132231404958678,16
"2116","41499_2280.04160380687","47109_2471.63675522313",3107.7767017539,110,0.127272727272727,14
"2117","41499_2280.04160380687","48099_2505.49528062508",3141.6352271558,108,0.12962962962963,14
"2118","41499_2280.04160380687","46365_2448.42950579759",3084.5694523283,134,0.104477611940299,14
"2119","41499_2280.04160380687","47644_2489.20119467866",3125.3411412093,107,0.130841121495327,14
"2120","41499_2280.04160380687","45857_2432.81618439547",3068.9561309262,117,0.136752136752137,16
"2121","41499_2280.04160380687","42565_2320.13789012732",2956.277836658,101,0.138613861386139,14
"2122","41499_2280.04160380687","42456_2316.97176740124",2953.1117139319,98,0.13265306122449,13
"2123","41499_2280.04160380687","40425_2240.17482360508",2876.3147701358,126,0.103174603174603,13
"2124","41499_2280.04160380687","39340_2199.24244598974",2835.3823925205,111,0.117117117117117,13
"2125","41499_2280.04160380687","39343_2199.24244598974",2835.3823925204,113,0.115044247787611,13
"2126","41499_2280.04160380687","38584_2173.277411568",2809.4173580986,117,0.111111111111111,13
"2127","41499_2280.04160380687","39688_2212.81812190804",2848.9580684387,96,0.135416666666667,13
"2128","41499_2280.04160380687","36310_2087.60628649605",2723.7462330266,98,0.13265306122449,13
"2129","41499_2280.04160380687","35998_2075.20569883268",2711.3456453633,108,0.12037037037037,13
"2130","41499_2280.04160380687","35530_2056.7632807308",2692.9032272614,99,0.131313131313131,13
"2131","43555_2354.88403658012","42103_2303.7112410955",186.4946309662,12,0.166666666666667,2
"2132","43555_2354.88403658012","39331_2199.12423393058",214.2356913917,13,0,0
"2133","43555_2354.88403658012","40962_2261.43180145797",276.5432589191,15,0,0
"2134","43555_2354.88403658012","37708_2138.40093182218",263.5863925705,10,0,0
"2135","43555_2354.88403658012","36025_2075.94899467376",310.9202262885,15,0,0
"2136","43555_2354.88403658012","38621_2174.61463936514",826.174851303,41,0.0731707317073171,3
"2137","43555_2354.88403658012","37892_2145.96208038664",797.5222923245,34,0.0882352941176471,3
"2138","43555_2354.88403658012","43196_2343.14976996448",994.7099819025,36,0.138888888888889,5
"2139","43555_2354.88403658012","44154_2376.33784496519",1027.8980569032,43,0.13953488372093,6
"2140","43555_2354.88403658012","43192_2343.14976996448",994.7099819024,36,0.138888888888889,5
"2141","43555_2354.88403658012","42570_2320.24375654438",971.8039684823,39,0.128205128205128,5
"2142","43555_2354.88403658012","43950_2368.66198259052",1020.2221945285,30,0.166666666666667,5
"2143","43555_2354.88403658012","43193_2343.14976996448",994.7099819025,50,0.1,5
"2144","43555_2354.88403658012","42991_2336.10560945246",987.6658213904,30,0.166666666666667,5
"2145","43555_2354.88403658012","43116_2340.08602604707",991.646237985,49,0.102040816326531,5
"2146","43555_2354.88403658012","42217_2308.08919594823",959.6494078861,35,0.142857142857143,5
"2147","43555_2354.88403658012","41641_2285.04920865465",936.6094205926,30,0.166666666666667,5
"2148","43555_2354.88403658012","38620_2174.61463936514",826.1748513031,35,0.0857142857142857,3
"2149","43555_2354.88403658012","43445_2351.74306647746",1003.3032784154,38,0.157894736842105,6
"2150","43555_2354.88403658012","39859_2220.04467900904",871.604890947,18,0.333333333333333,6
"2151","43555_2354.88403658012","38122_2155.61645603416",807.176667972,36,0.0833333333333333,3
"2152","43555_2354.88403658012","38277_2161.25976153545",812.8199734734,23,0.0434782608695652,1
"2153","43555_2354.88403658012","38352_2163.6902682223",815.2504801602,29,0.103448275862069,3
"2154","43555_2354.88403658012","36101_2078.84475912493",730.4049710629,36,0.0555555555555556,2
"2155","43555_2354.88403658012","35675_2061.93937182151",713.4995837594,25,0.08,2
"2156","43555_2354.88403658012","41325_2274.03331569595",925.5935276338,41,0.0731707317073171,3
"2157","43555_2354.88403658012","41940_2297.50357621117",949.063788149,33,0.0909090909090909,3
"2158","43555_2354.88403658012","44931_2404.55929688333",1056.1195088212,37,0.135135135135135,5
"2159","43555_2354.88403658012","44754_2398.27104554005",1049.831257478,39,0.128205128205128,5
"2160","43555_2354.88403658012","44690_2395.81697481177",1047.3771867497,39,0.102564102564103,4
"2161","43555_2354.88403658012","47037_2469.28734715862",1120.8475590965,41,0.121951219512195,5
"2162","43555_2354.88403658012","44107_2374.91279709141",1026.4730090293,41,0.0731707317073171,3
"2163","43555_2354.88403658012","44937_2404.90322494007",1056.4634368779,31,0.0967741935483871,3
"2164","43555_2354.88403658012","47854_2497.07974587354",1148.6399578114,48,0.0625,3
"2165","43555_2354.88403658012","47723_2492.28380199475",1143.8440139326,49,0.0612244897959184,3
"2166","43555_2354.88403658012","45602_2425.09506708441",1076.6552790223,43,0.0697674418604651,3
"2167","43555_2354.88403658012","45599_2425.09506708441",1076.6552790223,40,0.075,3
"2168","43555_2354.88403658012","40751_2253.56592848062",905.1261404185,32,0.09375,3
"2169","43555_2354.88403658012","48995_2536.93585007998",1188.4960620179,48,0.125,6
"2170","43555_2354.88403658012","47174_2473.49258850495",1125.0528004428,47,0.0851063829787234,4
"2171","43555_2354.88403658012","46606_2455.44101855233",1107.0012304902,31,0.0967741935483871,3
"2172","43555_2354.88403658012","43778_2362.66318521894",1014.2233971568,37,0.0810810810810811,3
"2173","43555_2354.88403658012","42370_2314.13660881752",965.6968207554,41,0.0731707317073171,3
"2174","43555_2354.88403658012","42623_2322.00764249827",973.5678544361,30,0.133333333333333,4
"2175","43555_2354.88403658012","42890_2332.28347972",983.8436916578,35,0.0857142857142857,3
"2176","43555_2354.88403658012","40531_2244.4832274051",896.0434393429,34,0.0588235294117647,2
"2177","43555_2354.88403658012","39295_2198.16290841124",849.723120349,33,0.0606060606060606,2
"2178","43555_2354.88403658012","39015_2189.07847807601",840.6386900138,31,0.0645161290322581,2
"2179","43555_2354.88403658012","37760_2140.53143237702",792.0916443148,42,0.0476190476190476,2
"2180","43555_2354.88403658012","37870_2145.2321480175",796.7923599554,32,0.125,4
"2181","43555_2354.88403658012","40019_2226.10570712281",877.6659190607,41,0.0975609756097561,4
"2182","43555_2354.88403658012","35965_2073.07478728074",724.6349992186,23,0.0869565217391304,2
"2183","43555_2354.88403658012","44704_2396.7082271794",3107.6906064832,126,0.119047619047619,15
"2184","43555_2354.88403658012","44111_2374.96035559624",3085.9427349001,122,0.114754098360656,14
"2185","43555_2354.88403658012","45665_2427.10117852306",3138.0835578269,114,0.12280701754386,14
"2186","43555_2354.88403658012","45132_2410.40712278005",3121.3895020839,116,0.120689655172414,14
"2187","43555_2354.88403658012","45608_2425.2800804456",3136.2624597494,124,0.112903225806452,14
"2188","43555_2354.88403658012","46989_2468.17152698057",3179.1539062844,113,0.123893805309735,14
"2189","43555_2354.88403658012","47547_2485.4522988203",3196.4346781241,116,0.129310344827586,15
"2190","43555_2354.88403658012","46338_2447.38858936824",3158.3709686721,112,0.125,14
"2191","43555_2354.88403658012","47523_2484.98526624003",3195.9676455438,129,0.108527131782946,14
"2192","43555_2354.88403658012","47546_2485.4522988203",3196.4346781241,118,0.11864406779661,14
"2193","43555_2354.88403658012","46995_2468.17152698057",3179.1539062844,115,0.121739130434783,14
"2194","43555_2354.88403658012","47204_2474.40401196059",3185.3863912644,118,0.11864406779661,14
"2195","43555_2354.88403658012","47995_2501.7550794017",3212.7374587055,120,0.116666666666667,14
"2196","43555_2354.88403658012","46670_2456.99141219886",3167.9737915027,105,0.133333333333333,14
"2197","43555_2354.88403658012","48081_2504.7305655308",3215.7129448346,128,0.1171875,15
"2198","43555_2354.88403658012","49002_2537.32417839124",3248.3065576951,114,0.131578947368421,15
"2199","43555_2354.88403658012","47615_2488.20977070541",3199.1921500092,96,0.145833333333333,14
"2200","43555_2354.88403658012","45336_2417.03284824881",3128.0152275527,131,0.106870229007634,14
"2201","43555_2354.88403658012","47994_2501.7550794017",3212.7374587055,122,0.131147540983607,16
"2202","43555_2354.88403658012","41900_2295.34183670173",3006.3242160055,110,0.127272727272727,14
"2203","43555_2354.88403658012","40797_2254.99157512844",2965.9739544323,129,0.108527131782946,14
"2204","43555_2354.88403658012","41765_2289.53335444437",3000.5157337482,104,0.134615384615385,14
"2205","43555_2354.88403658012","38690_2177.19693200358",2888.1793113074,105,0.133333333333333,14
"2206","43555_2354.88403658012","38303_2162.21955182523",2873.2019311291,112,0.125,14
"2207","43555_2354.88403658012","38131_2155.7688515802",2866.751230884,101,0.138613861386139,14
"2208","43555_2354.88403658012","38130_2155.7688515802",2866.751230884,102,0.137254901960784,14
"2209","43555_2354.88403658012","35874_2068.95948013409",2779.9418594379,100,0.14,14
"2210","43555_2354.88403658012","36749_2103.18549432921",2814.167873633,108,0.138888888888889,15
"2211","43555_2354.88403658012","36280_2086.1095824782",2797.091961782,112,0.142857142857143,16
"2212","43555_2354.88403658012","35758_2065.00399875399",2775.9863780579,119,0.117647058823529,14
"2213","43555_2354.88403658012","35893_2069.70677146791",2780.6891507717,87,0.160919540229885,14
"2214","43555_2354.88403658012","35461_2053.74385095814",2764.7262302619,114,0.12280701754386,14
"2215","43555_2354.88403658012","35590_2059.03964677196",2770.0220260758,81,0.185185185185185,15
"2216","43555_2354.88403658012","37157_2117.43061600396",2828.4129953077,100,0.17,17
"2217","43555_2354.88403658012","37159_2117.43061600396",2828.4129953077,97,0.175257731958763,17
"2218","43555_2354.88403658012","39044_2190.17771623257",2901.1600955363,101,0.168316831683168,17
"2219","43555_2354.88403658012","39967_2224.3500206104",2935.3323999142,94,0.180851063829787,17
"2220","43555_2354.88403658012","40138_2229.8863385747",2940.8687178785,125,0.152,19
"2221","43555_2354.88403658012","39968_2224.3500206104",2935.3323999142,104,0.173076923076923,18
"2222","43555_2354.88403658012","39535_2206.78744898039",2917.7698282842,111,0.171171171171171,19
"2223","43555_2354.88403658012","39513_2205.91040032987",2916.8927796336,100,0.14,14
"2224","43555_2354.88403658012","39741_2215.29025485837",2926.2726341621,114,0.12280701754386,14
"2225","43555_2354.88403658012","39517_2205.91040032987",2916.8927796337,109,0.128440366972477,14
"2226","43555_2354.88403658012","43029_2337.69880949543",3048.6811887993,121,0.115702479338843,14
"2227","43555_2354.88403658012","46051_2439.02598262757",3150.0083619314,109,0.146788990825688,16
"2228","43555_2354.88403658012","43291_2346.78846027731",3057.7708395812,109,0.128440366972477,14
"2229","43555_2354.88403658012","39518_2205.91040032987",2916.8927796337,118,0.11864406779661,14
"2230","43555_2354.88403658012","39148_2193.57472782498",2904.5571071289,119,0.126050420168067,15
"2231","43555_2354.88403658012","37393_2126.20321831696",2837.1855976209,110,0.118181818181818,13
"2232","43555_2354.88403658012","47664_2490.38934106348",3201.3717203672,100,0.16,16
"2233","43555_2354.88403658012","47273_2476.49086427515",3187.4732435789,132,0.121212121212121,16
"2234","43555_2354.88403658012","48184_2508.85516292338",3219.8375422272,119,0.151260504201681,18
"2235","43555_2354.88403658012","45822_2431.67059678621",3142.65297609,104,0.153846153846154,16
"2236","43555_2354.88403658012","45288_2415.17104493238",3126.1534242362,111,0.144144144144144,16
