"","AncId","Desc","Branch.Length"
"1","101","2950_187.090642096349",301.3322574985
"2","101","15149_857.896602170912",972.1382175731
"3","102","17553_1011.58435097945",216.8854653285
"4","102","15360_870.819484007653",76.1205983567
"5","103","102",71.151209238
"6","103","25856_1726.83228719161",1003.2846107787
"7","104","25994_1740.1336216605",45.432747373
"8","104","29968_2278.9209672312",584.2200929437
"9","105","20487_1242.11361052898",122.7549218069
"10","105","19036_1127.41085219624",8.0521634742
"11","106","104",657.2221215642
"12","106","105",81.8799359988
"13","107","16119_910.563685115627",233.4765610708
"14","107","106",360.3916286784
"15","108","103",134.9445203811
"16","108","107",88.4839680131
"17","109","108",680.2348878521
"18","109","1270_70.1171386417923",161.7488704621
"19","110","109",35.1618280593
"20","110","2969_189.091618236096",315.8851781157
"21","111","11267_662.011458388821",42.9893442821
"22","111","20247_1224.35562780726",605.3335137006
"23","112","13763_782.882697187566",277.0306934862
"24","112","111",113.1701104053
"25","113","6261_387.239088131736",27.7713931978
"26","113","112",146.3843087675
"27","114","113",341.666831868
"28","114","1115_54.5198620454661",36.7189989795
"29","115","114",105.1860182676
"30","115","768_27.748874435176",115.1340296369
"31","116","110",-3.3662094998
"32","116","115",36.0421951781
"33","117","22287_1369.88885377917",1224.7617009098
"34","117","11692_678.835638976059",533.7084861067
"35","118","25741_1716.46334075144",82.9353826039
"36","118","28156_1984.78766927679",351.2597111292
"37","119","118",1285.0780012233
"38","119","5950_369.504039860021",21.0540829357
"39","120","119",84.015390739
"40","120","9145_547.161491270443",282.7269250852
"41","121","120",209.6491813848
"42","121","1589_91.9983334604441",37.21294866
"43","122","117",208.6692530939
"44","122","121",118.327485025
"45","123","26358_1771.2299549584",575.2241527816
"46","123","20272_1226.08893101099",30.0831288342
"47","124","123",11.3361741619
"48","124","24591_1591.33046416777",406.6608361529
"49","125","20914_1274.54873892052",109.9614415401
"50","125","124",20.0823306344
"51","126","125",152.1218641489
"52","126","22284_1369.400251322",356.9348180905
"53","127","126",217.5364010902
"54","127","14519_823.094758236327",28.165726095
"55","128","19972_1203.77511814947",436.1410931
"56","128","127",27.2950070918
"57","129","29350_2159.46448634685",416.5601028073
"58","129","26764_1808.42588253771",65.5214989982
"59","130","129",149.1127600174
"60","130","25578_1699.51933797208",105.7277144499
"61","131","29720_2234.39252493229",676.7344151929
"62","131","130",36.1335137828
"63","132","131",1132.8927535518
"64","132","10816_637.217337867063",212.4519816795
"65","133","5773_359.25116500034",61.4360755898
"66","133","132",126.950266777
"67","134","133",102.2108114977
"68","134","6130_378.660837287671",183.0565593747
"69","135","19009_1124.52943427504",209.9440732067
"70","135","18019_1054.55730084005",139.9719397718
"71","136","25291_1668.79741213776",721.0784769534
"72","136","16903_961.650598986607",13.9316638022
"73","137","3846_247.156258703526",160.8648293942
"74","137","136",861.427505875
"75","138","135",943.499541004
"76","138","137",115.2056092451
"77","139","134",217.681734393
"78","139","138",-6.8367234556
"79","140","4115_263.603382330569",179.5662547135
"80","140","2691_170.068373090847",86.0312454738
"81","141","14063_797.730149806048",797.2691596013
"82","141","140",83.5761374123
"83","142","139",-14.3493087339
"84","142","141",8.189137951
"85","143","128",763.0487328248
"86","143","142",-12.3134399709
"87","144","122",8.836648593
"88","144","143",76.9640410422
"89","145","23248_1456.13916450692",546.531057924
"90","145","27042_1839.24635307198",929.6382464891
"91","146","145",887.8887221781
"92","146","6021_374.572484509412",352.8531001046
"93","147","146",53.5076520276
"94","147","4417_283.197199957235",314.98546758
"95","148","15370_871.602676235832",412.1887976024
"96","148","9600_572.042877357483",112.628998724
"97","149","148",27.6156383525
"98","149","7680_465.196444342457",33.3982040615
"99","150","8892_531.441943698666",252.1858621141
"100","150","149",152.5421586964
"101","151","6751_410.604183436973",166.7395535684
"102","151","150",35.391451716
"103","152","8004_482.485719300249",239.8473347097
"104","152","6091_376.991939971117",134.3535553805
"105","153","151",43.9703554411
"106","153","152",42.7441101631
"107","154","6669_407.08253163066",426.8788546967
"108","154","153",219.6905974935
"109","155","147",24.1472616811
"110","155","154",36.1392062378
"111","156","144",5.6982984735
"112","156","155",22.1415179873
"113","157","29225_2138.05101516238",671.6183421271
"114","157","25716_1712.71095093495",246.2782778997
"115","158","26253_1761.77406953396",721.641385889
"116","158","18228_1068.57145207927",28.4387684343
"117","159","157",571.2029832126
"118","159","158",144.9029938223
"119","160","1043_48.9680515478806",146.919229493
"120","160","159",993.1808677678
"121","161","7476_451.989610082279",326.8671562031
"122","161","2737_172.317948428497",47.1954945494
"123","162","25074_1645.38419568111",4.368772739
"124","162","27064_1842.47583277344",201.4604098313
"125","163","22991_1434.92093956385",258.7009444298
"126","163","24074_1538.6438907025",362.4238955684
"127","164","162",685.9108635398
"128","164","163",221.1154357317
"129","165","164",48.9602351589
"130","165","17072_976.289599658764",70.1452754153
"131","166","11484_669.50959805103",16.010192657
"132","166","165",252.6449188494
"133","167","29973_2279.52286059516",495.0279222415
"134","167","27563_1906.27770667543",121.7827683218
"135","168","9597_571.997266671562",7.5546053843
"136","168","167",1220.0522770663
"137","169","166",324.6793484373
"138","169","168",235.6226043306
"139","170","169",289.4205548936
"140","170","2417_147.983669434716",108.5841673716
"141","171","161",199.9527433862
"142","171","170",114.2297915701
"143","172","4611",88.2503095233
"144","172","171",12.4200200163
"145","173","160",-22.5600704048
"146","173","172",-11.8592019831
"147","174","156",29.7841432094
"148","174","173",32.4700829602
"149","175","25328_1672.70995792766",152.1313208317
"150","175","29227_2138.11527010514",617.5366330091
"151","176","175",80.8905040127
"152","176","23755_1506.47578773262",66.7876546493
"153","177","22911_1423.50630623399",61.8458212891
"154","177","176",78.0276481384
"155","178","177",120.8644693034
"156","178","27802_1940.28637587494",699.4903602334
"157","179","15072_852.394872881095",72.6386825219
"158","179","178",461.0398252823
"159","180","16749_950.302715154504",226.9475341601
"160","180","16064_907.799305389378",184.444124395
"161","181","180",166.5176046035
"162","181","19278_1146.29163662238",589.4540602316
"163","182","179",634.6196839182
"164","182","181",411.7010699498
"165","183","1062_49.874188833639",135.0951903058
"166","183","182",230.3575079132
"167","184","28739_2061.30710134939",1166.1471353339
"168","184","18738_1106.50126370624",211.3412976907
"169","185","184",32.0858336655
"170","185","30438_2398.0424012359",1534.9682688859
"171","186","20483_1241.24627394933",1064.9663545083
"172","186","185",686.794212909
"173","187","186",84.8188728613
"174","187","3197_204.460169994581",112.9991234149
"175","188","183",-25.7907835419
"176","188","187",150.89126451
