"","AncId","Desc","Branch.Length"
"136","168","167",113.488734455
"137","169","10491_893.345771373122",5.2591157116
"138","169","10891_932.293948336689",44.2072926752
"139","170","8441_703.233176665265",152.8936995432
"140","170","169",337.7471785395
"141","171","168",134.8595798846
"142","171","170",298.2849666111
"143","172","162",70.6508068674
"144","172","171",286.8922666912
"145","173","172",8.432344806
"146","173","2746_187.546569066489",230.8166700527
"147","174","159",21.7634245847
"148","174","173",-13.9540136656
"149","175","1050_44.1702987729942",59.889531487
"150","175","7712_635.919777015743",651.6390097297
"151","176","174",32.1407357882
"152","176","175",45.7375903949
"153","177","585_9.62574220487811",63.7673318597
"154","177","176",-7.315233454
"155","178","19461_2123.64564392318",118.2110204882
"156","178","19041_2013.74957107702",8.314947642
"157","179","18416_1894.97915807101",338.8818762213
"158","179","16735_1629.70455042166",73.607268572
"159","180","178",977.4153083933
"160","180","179",528.077966808
"161","181","13638_1183.89727669014",344.0021992399
"162","181","180",188.1242375914
"163","182","9573_818.483395468877",147.9924819666
"164","182","181",169.404163948
"165","183","182",111.7625965736
"166","183","7201_588.792041678752",30.06372475
"167","184","183",541.1094777453
"168","184","1187_57.5360840257086",39.9172448423
"169","185","184",91.6526680518
"170","185","1257_64.3125947130147",138.3464235813
"171","186","177",24.3868952514
"172","186","185",4.4946560379
"173","187","148",72.8591687676
"174","187","186",3.5534234273
"175","188","146",26.2938436017
"176","188","187",15.3352509999
"177","189","142",111.5305910584
"178","189","188",13.7596577616
"179","190","189",2.032518476
"180","190","5083_407.095839357684",520.3051749288
"181","191","110",61.9090051857
"182","191","190",7.124754288
"183","192","12831_1111.93401926053",59.5087556656
"184","192","16900_1652.98752198891",600.5622583939
"185","193","7864_650.243782299754",164.6422202782
"186","193","192",566.8237015734
"187","194","8945_759.948578190294",300.2389450631
"188","194","193",25.8919288943
"189","195","194",295.5992171975
"190","195","3419_241.304021849158",77.1936059195
"191","196","13104_1133.9851562057",948.7384187105
"192","196","3190_222.867503086055",37.6207655909
"193","197","195",159.8312394213
"194","197","196",180.9675609868
"195","198","2186_141.918945033171",242.0517674027
"196","198","197",104.411998878
"197","199","191",50.2283020237
"198","199","198",70.4295695133
