"","AncId","Desc","Branch.Length"
"1","101","28227_2077.38300699418",1250.2583916879
"2","101","15974_1356.8885850994",529.7639697931
"3","102","7148_619.349085218714",3.1215788145
"4","102","101",210.897108902
"5","103","102",55.8970570228
"6","103","8553_743.949274723913",183.6188253425
"7","104","103",363.3901582235
"8","104","3663_323.919904790843",126.9796136329
"9","105","5518_477.283402160859",297.9433478175
"10","105","104",17.6002368146
"11","106","105",78.6514888741
"12","106","6395_547.901493700069",447.2129282309
"13","107","8418_733.232522047006",426.3624055256
"14","107","5633_487.275552565862",180.4054360444
"15","108","28828_2110.23804316589",1798.8820740401
"16","108","4336_387.261200492333",75.9052313665
"17","109","1271_71.531553955473",85.3410973956
"18","109","108",325.165512566
"19","110","107",325.6571383636
"20","110","109",4.977478402
"21","111","7178_622.133526499412",201.3313748878
"22","111","8458_735.626244522812",314.8240929112
"23","112","2788_246.114930565721",217.5404639403
"24","112","111",392.2276849862
"25","113","110",28.1173688996
"26","113","112",75.4788573672
"27","114","32957_2393.79458636268",28.9354201734
"28","114","33493_2437.20277243773",72.3436062484
"29","115","23037_1807.71007528182",111.3328083572
"30","115","23328_1823.83294121507",127.4556742904
"31","116","114",803.2778007437
"32","116","115",134.7959014791
"33","117","116",86.1652889776
"34","117","25267_1919.74137044348",444.3252939755
"35","118","117",296.9562254265
"36","118","16122_1365.60958253419",187.1497314928
"37","119","16872_1416.36259204298",280.4428590555
"38","119","118",42.5401180539
"39","120","19138_1557.50635821791",20.716012733
"40","120","20588_1650.25254164641",113.4621961615
"41","121","19165_1560.87913753076",4.2896706389
"42","121","22323_1764.17444754816",207.5849806563
"43","122","120",243.3883530777
"44","122","121",263.1874744847
"45","123","119",91.9526073773
"46","123","122",249.434866797
"47","124","123",513.4765628011
"48","124","15154_1301.96436453438",771.4738017253
"49","125","124",262.4587589181
"50","125","3061_271.484873427142",3.4530695361
"51","126","125",200.355347354
"52","126","1861_140.900534186699",73.2240776497
"53","127","33450_2433.48516793424",822.7842765325
"54","127","24598_1884.67442963831",273.9735382366
"55","128","18062_1488.52528071203",156.8489439488
"56","128","26668_1993.19640629823",661.520069535
"57","129","18658_1526.43077304026",449.6583209134
"58","129","128",254.9038846363
"59","130","127",542.0547708325
"60","130","129",8.1263315576
"61","131","26817_2001.29761972483",1010.7124380211
"62","131","130",78.0609388656
"63","132","131",995.2044863013
"64","132","8982_777.162474123262",781.7817787209
"65","133","32568_2363.83349274081",164.7145921592
"66","133","33817_2467.81253130362",268.6936307221
"67","134","133",344.2918160219
"68","134","24727_1892.33207818162",37.5049936219
"69","135","25477_1930.39226422956",498.4180226674
"70","135","134",422.8528429975
"71","136","15917_1353.76999456454",166.9056275953
"72","136","135",245.109874593
"73","137","11320_988.359099222434",143.2326542806
"74","137","136",341.7379220274
"75","138","7690_668.792345005092",257.814075633
"76","138","137",434.1481755698
"77","139","3395_299.602512605152",42.8860699508
"78","139","138",154.2618267177
"79","140","1535_100.272675083013",114.2032870986
"80","140","139",270.6470546699
"81","141","132",7.3069392388
"82","141","140",-2.0043681792
"83","142","2169_174.448303121773",171.7157685663
"84","142","4033_357.758293161102",355.0257586056
"85","143","4456_396.253965970093",106.0886513006
