"","387_1","394_1","607_10.6342066685156","953_36.5096383928714","1059_45.0381922409992","1104_49.6494442195388","1346_71.6021660333798","1404_76.6924626917503","1646_96.6576132700714","1650_97.4126719984544","1785_109.034980804536","1795_109.262800449727","2187_142.211655739182","2555_171.108602654488","2561_171.740919517266","2578_173.525679086121","2765_188.286044234304","3002_205.421735790371","3031_206.929788002341","3078_210.923340659099","3125_216.01154119189","3368_237.81694052876","3470_245.062915906749","3543_251.766331706399","3815_272.210208120494","3820_272.368059249251","3857_276.910155822527","4124_303.567930747937","4154_306.112093918963","4420_334.715328381369","5246_419.525492623892","5324_428.661681046418","5534_446.911389175054","6021_499.908739095861","7027_575.487028112423","7050_577.559880559195","7199_588.727717220913","8243_683.054268895849","8546_716.982002781067","8819_748.446671129419","8893_756.773054953546","9449_807.330193694588","10010_853.632823469781","10547_899.672853573163","10562_901.275276489998","10838_924.685220549409","10867_930.180678599865","10936_936.722138851915","10961_939.902785823716","11150_957.815578015595","11253_971.419865899296","11406_987.620029551685","11409_987.771489737369","11610_1003.28657289833","11722_1013.62947677045","12329_1069.16023018773","12445_1080.25746771148","12478_1081.93371243765","12613_1092.42442300476","12687_1100.43691281139","12759_1106.00004207992","13232_1145.97000130221","13281_1151.58839296622","13394_1162.39378293481","14208_1235.31521111115","14212_1235.31521111115","14337_1247.98205910508","14480_1262.62589026506","14552_1271.87984378216","14563_1273.77213611518","14588_1276.5328330483","14798_1305.39222200357","14985_1335.00154972927","15741_1460.18853305062","15825_1470.32949645884","16202_1548.56334746564","16577_1608.76350731266","16755_1632.64408667089","16996_1666.71808547003","17024_1670.41167868736","17193_1696.67001786284","17362_1724.4979735717","17591_1757.55542681055","17676_1773.31651753814","17897_1807.12793994913","17899_1807.81602317681","18019_1827.2655146859","18532_1913.89057540499","18598_1925.95270577536","18653_1936.44845949458","18705_1946.66992852865","18803_1964.10218546626","18854_1973.95353116179","18968_1999.85486247621","18985_2000.82367473192","19167_2039.29197906028","19214_2048.46101626697","19917_2299.45399266057","20284_2464.28100768084","20333_2481.39407475465"
"387_1",0,8.33333333333333e-05,0,0,8.33333333333333e-05,0,0,0.000166666666666667,0,0,0,0.000166666666666667,0.000166666666666667,8.33333333333333e-05,0.000166666666666667,8.33333333333333e-05,8.33333333333333e-05,8.33333333333333e-05,0,8.33333333333333e-05,0.000166666666666667,0,0,8.33333333333333e-05,0.00025,0,0,8.33333333333333e-05,0.000166666666666667,8.33333333333333e-05,0,0.00025,0.00025,0.00025,0.00025,0.000166666666666667,0,5e-04,0.000333333333333333,0.00025,0.00075,0.000166666666666667,0.000166666666666667,0.000583333333333333,5e-04,5e-04,0.000166666666666667,0.000166666666666667,0.000916666666666667,0.000833333333333333,0.000666666666666667,5e-04,5e-04,0.000583333333333333,5e-04,0.000666666666666667,0.00075,0.00108333333333333,0.000583333333333333,0.00108333333333333,0.000666666666666667,0.000666666666666667,0.00116666666666667,0.00116666666666667,5e-04,5e-04,0.00075,5e-04,0.000583333333333333,0.001,0.001,0.000666666666666667,5e-04,0.001,0.000583333333333333,0.00108333333333333,0.000666666666666667,0.001,0.00108333333333333,0.000583333333333333,0.00108333333333333,0.001,0.00116666666666667,0.001,0.00108333333333333,0.00125,0.00125,0.00108333333333333,0.00166666666666667,0.00133333333333333,0.00116666666666667,0.00125,0.00141666666666667,0.00108333333333333,0.00116666666666667,0.00133333333333333,0.00141666666666667,0.00125,0.00191666666666667,0.00166666666666667
"394_1",8.33333333333333e-05,0,8.33333333333333e-05,8.33333333333333e-05,0.000166666666666667,8.33333333333333e-05,8.33333333333333e-05,0.00025,8.33333333333333e-05,8.33333333333333e-05,8.33333333333333e-05,0.00025,0.00025,0.000166666666666667,0.00025,0.000166666666666667,0.000166666666666667,0.000166666666666667,8.33333333333333e-05,0.000166666666666667,0.00025,8.33333333333333e-05,8.33333333333333e-05,0.000166666666666667,0.000333333333333333,8.33333333333333e-05,8.33333333333333e-05,0.000166666666666667,0.00025,0.000166666666666667,8.33333333333333e-05,0.000333333333333333,0.000333333333333333,0.000333333333333333,0.000333333333333333,0.00025,8.33333333333333e-05,0.000583333333333333,0.000416666666666667,0.000333333333333333,0.000833333333333333,0.00025,0.00025,0.000666666666666667,0.000583333333333333,0.000583333333333333,0.00025,0.00025,0.001,0.000916666666666667,0.00075,0.000583333333333333,0.000583333333333333,0.000666666666666667,0.000583333333333333,0.00075,0.000833333333333333,0.00116666666666667,0.000666666666666667,0.00116666666666667,0.00075,0.00075,0.00125,0.00125,0.000583333333333333,0.000583333333333333,0.000833333333333333,0.000583333333333333,0.000666666666666667,0.00108333333333333,0.00108333333333333,0.00075,0.000583333333333333,0.00108333333333333,0.000666666666666667,0.00116666666666667,0.00075,0.00108333333333333,0.00116666666666667,0.000666666666666667,0.00116666666666667,0.00108333333333333,0.00125,0.00108333333333333,0.00116666666666667,0.00133333333333333,0.00133333333333333,0.00116666666666667,0.00175,0.00141666666666667,0.00125,0.00133333333333333,0.0015,0.00116666666666667,0.00125,0.00141666666666667,0.0015,0.00133333333333333,0.002,0.00175
"607_10.6342066685156",0,8.33333333333333e-05,0,0,8.33333333333333e-05,0,0,0.000166666666666667,0,0,0,0.000166666666666667,0.000166666666666667,8.33333333333333e-05,0.000166666666666667,8.33333333333333e-05,8.33333333333333e-05,8.33333333333333e-05,0,8.33333333333333e-05,0.000166666666666667,0,0,8.33333333333333e-05,0.00025,0,0,8.33333333333333e-05,0.000166666666666667,8.33333333333333e-05,0,0.00025,0.00025,0.00025,0.00025,0.000166666666666667,0,5e-04,0.000333333333333333,0.00025,0.00075,0.000166666666666667,0.000166666666666667,0.000583333333333333,5e-04,5e-04,0.000166666666666667,0.000166666666666667,0.000916666666666667,0.000833333333333333,0.000666666666666667,5e-04,5e-04,0.000583333333333333,5e-04,0.000666666666666667,0.00075,0.00108333333333333,0.000583333333333333,0.00108333333333333,0.000666666666666667,0.000666666666666667,0.00116666666666667,0.00116666666666667,5e-04,5e-04,0.00075,5e-04,0.000583333333333333,0.001,0.001,0.000666666666666667,5e-04,0.001,0.000583333333333333,0.00108333333333333,0.000666666666666667,0.001,0.00108333333333333,0.000583333333333333,0.00108333333333333,0.001,0.00116666666666667,0.001,0.00108333333333333,0.00125,0.00125,0.00108333333333333,0.00166666666666667,0.00133333333333333,0.00116666666666667,0.00125,0.00141666666666667,0.00108333333333333,0.00116666666666667,0.00133333333333333,0.00141666666666667,0.00125,0.00191666666666667,0.00166666666666667
"953_36.5096383928714",0,8.33333333333333e-05,0,0,8.33333333333333e-05,0,0,0.000166666666666667,0,0,0,0.000166666666666667,0.000166666666666667,8.33333333333333e-05,0.000166666666666667,8.33333333333333e-05,8.33333333333333e-05,8.33333333333333e-05,0,8.33333333333333e-05,0.000166666666666667,0,0,8.33333333333333e-05,0.00025,0,0,8.33333333333333e-05,0.000166666666666667,8.33333333333333e-05,0,0.00025,0.00025,0.00025,0.00025,0.000166666666666667,0,5e-04,0.000333333333333333,0.00025,0.00075,0.000166666666666667,0.000166666666666667,0.000583333333333333,5e-04,5e-04,0.000166666666666667,0.000166666666666667,0.000916666666666667,0.000833333333333333,0.000666666666666667,5e-04,5e-04,0.000583333333333333,5e-04,0.000666666666666667,0.00075,0.00108333333333333,0.000583333333333333,0.00108333333333333,0.000666666666666667,0.000666666666666667,0.00116666666666667,0.00116666666666667,5e-04,5e-04,0.00075,5e-04,0.000583333333333333,0.001,0.001,0.000666666666666667,5e-04,0.001,0.000583333333333333,0.00108333333333333,0.000666666666666667,0.001,0.00108333333333333,0.000583333333333333,0.00108333333333333,0.001,0.00116666666666667,0.001,0.00108333333333333,0.00125,0.00125,0.00108333333333333,0.00166666666666667,0.00133333333333333,0.00116666666666667,0.00125,0.00141666666666667,0.00108333333333333,0.00116666666666667,0.00133333333333333,0.00141666666666667,0.00125,0.00191666666666667,0.00166666666666667
"1059_45.0381922409992",8.33333333333333e-05,0.000166666666666667,8.33333333333333e-05,8.33333333333333e-05,0,8.33333333333333e-05,8.33333333333333e-05,0.00025,8.33333333333333e-05,8.33333333333333e-05,8.33333333333333e-05,0.00025,0.00025,0.000166666666666667,0.00025,0.000166666666666667,0.000166666666666667,0.000166666666666667,8.33333333333333e-05,0.000166666666666667,0.00025,8.33333333333333e-05,8.33333333333333e-05,0.000166666666666667,0.000333333333333333,8.33333333333333e-05,8.33333333333333e-05,0.000166666666666667,0.00025,0.000166666666666667,8.33333333333333e-05,0.000333333333333333,0.000333333333333333,0.000333333333333333,0.000333333333333333,0.00025,8.33333333333333e-05,0.000583333333333333,0.000416666666666667,0.000333333333333333,0.000833333333333333,0.00025,0.00025,0.000666666666666667,0.000583333333333333,0.000583333333333333,0.00025,0.00025,0.001,0.000916666666666667,0.00075,0.000583333333333333,0.000583333333333333,0.000666666666666667,0.000583333333333333,0.00075,0.000833333333333333,0.00116666666666667,0.000666666666666667,0.00116666666666667,0.00075,0.00075,0.00125,0.00125,0.000583333333333333,0.000583333333333333,0.000833333333333333,0.000583333333333333,0.000666666666666667,0.00108333333333333,0.00108333333333333,0.00075,0.000583333333333333,0.00108333333333333,0.000666666666666667,0.00116666666666667,0.00075,0.00108333333333333,0.00116666666666667,0.000666666666666667,0.00116666666666667,0.00108333333333333,0.00125,0.00108333333333333,0.00116666666666667,0.00133333333333333,0.00133333333333333,0.00116666666666667,0.00175,0.00141666666666667,0.00125,0.00133333333333333,0.0015,0.00116666666666667,0.00125,0.00141666666666667,0.0015,0.00133333333333333,0.002,0.00175
"1104_49.6494442195388",0,8.33333333333333e-05,0,0,8.33333333333333e-05,0,0,0.000166666666666667,0,0,0,0.000166666666666667,0.000166666666666667,8.33333333333333e-05,0.000166666666666667,8.33333333333333e-05,8.33333333333333e-05,8.33333333333333e-05,0,8.33333333333333e-05,0.000166666666666667,0,0,8.33333333333333e-05,0.00025,0,0,8.33333333333333e-05,0.000166666666666667,8.33333333333333e-05,0,0.00025,0.00025,0.00025,0.00025,0.000166666666666667,0,5e-04,0.000333333333333333,0.00025,0.00075,0.000166666666666667,0.000166666666666667,0.000583333333333333,5e-04,5e-04,0.000166666666666667,0.000166666666666667,0.000916666666666667,0.000833333333333333,0.000666666666666667,5e-04,5e-04,0.000583333333333333,5e-04,0.000666666666666667,0.00075,0.00108333333333333,0.000583333333333333,0.00108333333333333,0.000666666666666667,0.000666666666666667,0.00116666666666667,0.00116666666666667,5e-04,5e-04,0.00075,5e-04,0.000583333333333333,0.001,0.001,0.000666666666666667,5e-04,0.001,0.000583333333333333,0.00108333333333333,0.000666666666666667,0.001,0.00108333333333333,0.000583333333333333,0.00108333333333333,0.001,0.00116666666666667,0.001,0.00108333333333333,0.00125,0.00125,0.00108333333333333,0.00166666666666667,0.00133333333333333,0.00116666666666667,0.00125,0.00141666666666667,0.00108333333333333,0.00116666666666667,0.00133333333333333,0.00141666666666667,0.00125,0.00191666666666667,0.00166666666666667
"1346_71.6021660333798",0,8.33333333333333e-05,0,0,8.33333333333333e-05,0,0,0.000166666666666667,0,0,0,0.000166666666666667,0.000166666666666667,8.33333333333333e-05,0.000166666666666667,8.33333333333333e-05,8.33333333333333e-05,8.33333333333333e-05,0,8.33333333333333e-05,0.000166666666666667,0,0,8.33333333333333e-05,0.00025,0,0,8.33333333333333e-05,0.000166666666666667,8.33333333333333e-05,0,0.00025,0.00025,0.00025,0.00025,0.000166666666666667,0,5e-04,0.000333333333333333,0.00025,0.00075,0.000166666666666667,0.000166666666666667,0.000583333333333333,5e-04,5e-04,0.000166666666666667,0.000166666666666667,0.000916666666666667,0.000833333333333333,0.000666666666666667,5e-04,5e-04,0.000583333333333333,5e-04,0.000666666666666667,0.00075,0.00108333333333333,0.000583333333333333,0.00108333333333333,0.000666666666666667,0.000666666666666667,0.00116666666666667,0.00116666666666667,5e-04,5e-04,0.00075,5e-04,0.000583333333333333,0.001,0.001,0.000666666666666667,5e-04,0.001,0.000583333333333333,0.00108333333333333,0.000666666666666667,0.001,0.00108333333333333,0.000583333333333333,0.00108333333333333,0.001,0.00116666666666667,0.001,0.00108333333333333,0.00125,0.00125,0.00108333333333333,0.00166666666666667,0.00133333333333333,0.00116666666666667,0.00125,0.00141666666666667,0.00108333333333333,0.00116666666666667,0.00133333333333333,0.00141666666666667,0.00125,0.00191666666666667,0.00166666666666667
"1404_76.6924626917503",0.000166666666666667,0.00025,0.000166666666666667,0.000166666666666667,0.00025,0.000166666666666667,0.000166666666666667,0,0.000166666666666667,0.000166666666666667,0.000166666666666667,0.000333333333333333,0.000333333333333333,0.00025,0.000333333333333333,0.00025,0.00025,0.00025,0.000166666666666667,0.00025,0.000333333333333333,0.000166666666666667,0.000166666666666667,0.00025,0.000416666666666667,0.000166666666666667,0.000166666666666667,0.00025,0.000333333333333333,0.00025,0.000166666666666667,0.000416666666666667,0.000416666666666667,0.000416666666666667,0.000416666666666667,0.000333333333333333,0.000166666666666667,0.000666666666666667,5e-04,0.000416666666666667,0.000916666666666667,0.000333333333333333,0.000333333333333333,0.00075,0.000666666666666667,0.000666666666666667,0.000333333333333333,0.000333333333333333,0.00108333333333333,0.001,0.000833333333333333,0.000666666666666667,0.000666666666666667,0.00075,0.000666666666666667,0.000833333333333333,0.000916666666666667,0.00125,0.00075,0.00125,0.000833333333333333,0.000833333333333333,0.00133333333333333,0.00133333333333333,0.000666666666666667,0.000666666666666667,0.000916666666666667,0.000666666666666667,0.00075,0.00116666666666667,0.00116666666666667,0.000833333333333333,0.000666666666666667,0.00116666666666667,0.00075,0.00125,0.000833333333333333,0.00116666666666667,0.00125,0.00075,0.00125,0.00116666666666667,0.00133333333333333,0.00116666666666667,0.00125,0.00141666666666667,0.00141666666666667,0.00125,0.00183333333333333,0.0015,0.00133333333333333,0.00141666666666667,0.00158333333333333,0.00125,0.00133333333333333,0.0015,0.00158333333333333,0.00141666666666667,0.00208333333333333,0.00183333333333333
"1646_96.6576132700714",0,8.33333333333333e-05,0,0,8.33333333333333e-05,0,0,0.000166666666666667,0,0,0,0.000166666666666667,0.000166666666666667,8.33333333333333e-05,0.000166666666666667,8.33333333333333e-05,8.33333333333333e-05,8.33333333333333e-05,0,8.33333333333333e-05,0.000166666666666667,0,0,8.33333333333333e-05,0.00025,0,0,8.33333333333333e-05,0.000166666666666667,8.33333333333333e-05,0,0.00025,0.00025,0.00025,0.00025,0.000166666666666667,0,5e-04,0.000333333333333333,0.00025,0.00075,0.000166666666666667,0.000166666666666667,0.000583333333333333,5e-04,5e-04,0.000166666666666667,0.000166666666666667,0.000916666666666667,0.000833333333333333,0.000666666666666667,5e-04,5e-04,0.000583333333333333,5e-04,0.000666666666666667,0.00075,0.00108333333333333,0.000583333333333333,0.00108333333333333,0.000666666666666667,0.000666666666666667,0.00116666666666667,0.00116666666666667,5e-04,5e-04,0.00075,5e-04,0.000583333333333333,0.001,0.001,0.000666666666666667,5e-04,0.001,0.000583333333333333,0.00108333333333333,0.000666666666666667,0.001,0.00108333333333333,0.000583333333333333,0.00108333333333333,0.001,0.00116666666666667,0.001,0.00108333333333333,0.00125,0.00125,0.00108333333333333,0.00166666666666667,0.00133333333333333,0.00116666666666667,0.00125,0.00141666666666667,0.00108333333333333,0.00116666666666667,0.00133333333333333,0.00141666666666667,0.00125,0.00191666666666667,0.00166666666666667
"1650_97.4126719984544",0,8.33333333333333e-05,0,0,8.33333333333333e-05,0,0,0.000166666666666667,0,0,0,0.000166666666666667,0.000166666666666667,8.33333333333333e-05,0.000166666666666667,8.33333333333333e-05,8.33333333333333e-05,8.33333333333333e-05,0,8.33333333333333e-05,0.000166666666666667,0,0,8.33333333333333e-05,0.00025,0,0,8.33333333333333e-05,0.000166666666666667,8.33333333333333e-05,0,0.00025,0.00025,0.00025,0.00025,0.000166666666666667,0,5e-04,0.000333333333333333,0.00025,0.00075,0.000166666666666667,0.000166666666666667,0.000583333333333333,5e-04,5e-04,0.000166666666666667,0.000166666666666667,0.000916666666666667,0.000833333333333333,0.000666666666666667,5e-04,5e-04,0.000583333333333333,5e-04,0.000666666666666667,0.00075,0.00108333333333333,0.000583333333333333,0.00108333333333333,0.000666666666666667,0.000666666666666667,0.00116666666666667,0.00116666666666667,5e-04,5e-04,0.00075,5e-04,0.000583333333333333,0.001,0.001,0.000666666666666667,5e-04,0.001,0.000583333333333333,0.00108333333333333,0.000666666666666667,0.001,0.00108333333333333,0.000583333333333333,0.00108333333333333,0.001,0.00116666666666667,0.001,0.00108333333333333,0.00125,0.00125,0.00108333333333333,0.00166666666666667,0.00133333333333333,0.00116666666666667,0.00125,0.00141666666666667,0.00108333333333333,0.00116666666666667,0.00133333333333333,0.00141666666666667,0.00125,0.00191666666666667,0.00166666666666667
