"","AncId","Desc","Branch.Length"
"113","157","27508_2502.1802924062",590.3084796819
"114","157","156",158.4013466846
"115","158","157",285.8971608989
"116","158","15303_1776.84527467109",150.8706228457
"117","159","158",376.6212007291
"118","159","11898_1505.0736030563",255.72015196
"119","160","159",229.8892614619
"120","160","10934_1400.29636920661",380.8321795722
"121","161","155",195.7005059965
"122","161","160",230.9079862776
"123","162","161",432.3946228912
"124","162","5037_647.76638628159",291.6048058159
"125","163","145",34.1191655235
"126","163","162",232.6067063665
"127","164","3410_394.187820398352",370.9959314868
"128","164","2824_312.944376980551",289.752488069
"129","165","163",124.7168397814
"130","165","164",24.3538545937
"131","166","143",41.6397358932
"132","166","165",147.4194156188
"133","167","1907_182.294528819879",233.3989010881
"134","167","5404_708.570371563868",759.674743832
"135","168","7964_1095.50493430393",278.7488769875
"136","168","11633_1474.37064829572",657.6145909793
"137","169","12582_1569.73184130602",168.8157102368
"138","169","11821_1496.9025379759",95.9864069067
"139","170","169",345.4618709095
"140","170","23624_2305.51198051704",1250.0577203573
"141","171","170",232.0084872186
"142","171","13813_1665.48465514511",842.038882204
"143","172","14081_1686.80199891346",235.3762527294
"144","172","12163_1533.5805539129",82.1548077288
"145","173","172",280.4600265436
"146","173","9693_1276.72906451396",105.7633448735
"147","174","25825_2419.55034944303",30.2699536138
"148","174","25824_2419.55034944303",30.2699536138
"149","175","23808_2314.78650106001",251.2265315385
"150","175","174",325.7204263077
"151","176","20543_2106.30393085331",743.0029123913
"152","176","175",700.2589510595
"153","177","17829_1945.7862278016",68.5577008235
"154","177","20889_2128.44864745082",251.2201204727
"155","178","17807_1944.8437145171",235.004247763
"156","178","177",167.389060224
"157","179","178",115.0779609198
"158","179","13601_1651.17586230636",56.4143564721
"159","180","12104_1527.32081339931",34.7762055276
"160","180","179",102.2168979626
"161","181","19972_2073.99171852732",233.3060146407
"162","181","20444_2099.31030257842",258.6245986918
"163","182","24152_2333.59959559549",346.1980826631
"164","182","19237_2030.181609705",42.7800967726
"165","183","182",63.2252426594
"166","183","18159_1969.10503231523",44.9287620422
"167","184","181",150.9389566209
"168","184","183",234.4295230073
"169","185","180",21.5542455868
"170","185","184",218.7563849808
"171","186","176",91.9329727162
"172","186","185",199.6223165392
"173","187","9850_1291.39182567249",113.3696868659
"174","187","186",93.3459069392
"175","188","8357_1141.0533162624",196.1724194127
"176","188","187",233.1412419569
"177","189","173",354.6305892604
"178","189","188",128.5457664697
"179","190","171",133.5237804431
"180","190","189",126.413137882
"181","191","5051_648.850190342739",42.4440595296
"182","191","190",83.5158616849
"183","192","168",304.2396499854
"184","192","191",93.8897234821
"185","193","3989_466.314548599367",165.5937114302
"186","193","192",211.7955701619
"187","194","167",97.0961731607
"188","194","193",448.921382598
"189","195","166",138.5565660548
"190","195","194",138.937401927
"191","196","136",168.4971214096
"192","196","195",100.3348115441
"193","197","22632_2246.14536328152",480.9967902245
"194","197","22154_2213.35659739047",448.2080243335
"195","198","197",950.6220433258
"196","198","6887_925.995957287415",111.4694275562
"197","199","196",80.2918753502
"198","199","198",1282.2911639813
