AncId, Desc1, Desc2, Branch Length 1, Branch Length 2
187, 8546_513.148893310086, 2882_182.76027732149, 368.6132838262, 38.2246678376
188,   187, 25414_1683.11063856638, 29.7707541629, 1568.3457832453
189,   186,   188, 232.0214237259, 268.2025060186
190, 1129_54.924675222472, 1817_108.461852791179, 31.1388970889, 84.6760746576
191,   190, 2754_174.055058723527, 175.3220622767, 325.5913428666
192,   189,   191, -20.2086794866, -18.3073129321
193, 3883_249.631464859705, 1950_118.69681190501, 166.0762820116, 35.1416290569
194,   193, 4193_268.942017947112, 61.0964278489, 246.4832629479
195,   192,   194, 5.5916369466, 161.2793631568
196,   182,   195, 88.1837652630, 53.3205244452
197,   124,   196, 225.0697091496, 308.8623674039
198,   101,   197, 1190.4971036222, 23.3653120773
199, 18611_1097.2879751297,   198, 1677.9026944972, 56.2459072836
