AncId, Desc1, Desc2, Branch Length 1, Branch Length 2
172, 4681_406.547825561549,   171, 12.0131149847, 223.7385693452
173, 4067_344.623347595963,   172, 8.5159944327, 58.4273574135
174,   173, 3739_316.349984393766, 34.4581839520, 14.7008151825
175, 3891_327.476833401537,   174, 82.1965664484, 56.3689022581
176,   160,   175, 551.7681811465, 53.7382030829
177, 12752_1713.44663728494, 12826_1726.57600481962, 35.7455105369, 48.8748780716
178, 15461_2161.76581008314,   177, 494.0406554227, 9.9759720876
179,   178, 8141_862.243987803129, 926.7873777811, 121.3062109238
180, 7284_732.253753366588,   179, 272.6581180973, 281.3421416101
181,   176,   180, 104.8985096642, 372.9520810632
182,   156,   181, 545.1995273065, 108.5392896602
183, 1430_105.590590529992, 2735_232.282363787655, 128.8449325993, 255.5367058569
184,   182,   183, 23.8348818245, 22.4762752094
185,   148,   184, -22.8884928995, -1.9540278804
186, 2208_182.255270919796,   185, 243.6903429323, 17.6584826141
187,   141,   186, 27.2015193410, -0.6045521579
188,   140,   187, 42.0375188254, 11.6468839426
189, 2058_169.02064330515, 386 1, 201.9852705998, 33.9646272947
190,   188,   189, 10.2704866728, 49.7832631754
191,   108,   190, 33.3974472512, 23.4224275743
192,   102,   191, 212.4847333859, 6.9697618050
193, 1454_108.116166250286, 2992_253.250242560707, 95.9727134265, 241.1067897369
194, 1277_89.2118218274983,   193, 133.2987851845, 56.2304161808
195, 2161_178.111570410682, 3252_274.870614144514, 21.6340454355, 118.3930891693
196,   194,   195, 28.6571558482, 229.2216441804
197,   192,   196, 10.3277892646, 50.7237499087
198, 2439_201.895473680842, 1939_159.780529376522, 125.8228572097, 83.7079129054
199,   197,   198, 60.1412120538, 259.6816976388
