"","AncId","Desc","Branch.Length"
"1","101","3050_345.146506739749",356.4113951884
"2","101","2466_260.926124023076",272.1910124717
"3","102","857_46.5007336479387",44.2148759591
"4","102","1839_175.82319401531",173.5373363265
"5","103","4892_622.788885532173",198.3891165093
"6","103","6197_810.818429585481",386.4186605626
"7","104","103",351.2358017463
"8","104","3016_341.37664564247",268.2126783658
"9","105","4506_553.119015496387",512.7033618995
"10","105","104",32.7483136797
"11","106","4163_492.716369791887",448.0778071656
"12","106","105",-4.2229090294
"13","107","102",12.3097153489
"14","107","106",54.6624202863
"15","108","701_24.8669136771752",36.295180644
"16","108","3871",12.4282669669
"17","109","107",33.1470638393
"18","109","108",31.7426545325
"19","110","101",56.4783374836
"20","110","109",24.5723044329
"21","111","2215_221.632315128594",19.8825965496
"22","111","3499_404.393848882041",202.6441303031
"23","112","15773_1809.25696825264",20.3433599378
"24","112","16194_1839.82089463957",50.9072863248
"25","113","16978_1894.89622411046",190.3052290893
"26","113","112",84.3226132936
"27","114","113",414.5487864958
"28","114","15002_1753.0934368966",463.0512283712
"29","115","11763_1488.17117409247",555.3311460871
"30","115","114",357.20218052
"31","116","20373_2095.19670084991",146.0765397794
"32","116","24969_2378.23868470978",429.1185236393
"33","117","17894_1952.36248610449",44.2532177255
"34","117","116",41.0108926915
"35","118","14313_1703.4667759576",37.3449458533
"36","118","117",241.9874382747
"37","119","13763_1662.73584126927",41.1455165579
"38","119","16098_1830.41919641981",208.8288717085
"39","120","118",483.7424878041
"40","120","119",439.2109824112
"41","121","26669_2459.73580349936",528.2160407211
"42","121","25271_2393.08834239039",461.5685796121
"43","122","23854_2317.19083043697",521.2034475753
"44","122","24586_2358.05877677523",562.0713939135
"45","123","122",61.8106670227
"46","123","23524_2298.78085755887",564.6041417198
"47","124","123",40.1768870153
"48","124","17535_1927.95932220516",233.9594933815
"49","125","23670_2307.73794174084",464.0941982271
"50","125","17356_1918.23793940553",74.5941958917
"51","126","18528_1990.03509239096",391.2615073406
"52","126","125",244.8701584634
"53","127","124",124.3084818363
"54","127","126",29.082238063
"55","128","121",716.526813308
"56","128","127",354.6983975171
"57","129","120",313.4785830832
"58","129","128",346.0921902534
"59","130","115",316.5246777048
"60","130","129",252.5854089163
"61","131","130",104.0154199083
"62","131","6970_941.610837158985",429.3109067667
"63","132","5750_750.855631414074",365.2847994567
"64","132","4004_469.048755172743",83.4779232154
"65","133","131",200.4348413711
"66","133","132",73.7057429362
"67","134","111",31.1562849461
"68","134","133",141.2716553883
"69","135","20308_2090.78774861056",14.2800012267
"70","135","25234_2391.56509691357",315.0573495297
"71","136","135",21.9074399426
"72","136","21023_2135.52886000476",80.9285525635
"73","137","25960_2426.52837121449",166.5732841857
"74","137","23125_2274.41021781213",14.4551307833
"75","138","137",85.9325576886
"76","138","23573_2301.64058207825",127.618052738
"77","139","138",19.8531571992
"78","139","26617_2457.52420950822",303.3548373671
"79","140","24017_2326.43340958367",314.7621813877
"80","140","139",142.4981439452
"81","141","136",126.3244490102
"82","141","140",83.3953697649
"83","142","15294_1776.61452964543",386.0089395827
"84","142","141",537.6702683682
"85","143","10622_1369.99640541819",244.4405725828
"86","143","142",265.0497572274
"87","144","10225_1329.41365063535",298.4429674372
"88","144","143",94.5851496372
"89","145","21714_2180.24536822584",520.2354735285
"90","145","21789_2186.8804690055",526.8705743081
"91","146","26811_2466.50692454928",171.9170671835
"92","146","27864_2517.24012379829",222.6502664325
"93","147","146",137.5111147599
"94","147","25674_2412.10604410909",255.0273015032
"95","148","23272_2282.96803721956",65.3703355124
"96","148","23315_2285.49669173917",67.898990032
"97","149","22998_2267.93717935945",328.2209608486
"98","149","148",277.8814831963
"99","150","147",276.2949710342
"100","150","149",58.9324469391
"101","151","150",27.3540277994
"102","151","16825_1884.08018632013",30.6504425478
"103","152","16725_1877.00474586591",65.1724506882
"104","152","151",41.5974485946
"105","153","145",126.3764657599
"106","153","152",278.1988662402
"107","154","19875_2068.46734176913",31.3343129321
"108","154","27816_2515.53166130991",478.3986324729
"109","155","154",419.2944391072
"110","155","23466_2294.30818338251",676.4695936527
"111","156","153",127.8468484469
"112","156","155",212.0520092392
"113","157","144",128.6766400361
"114","157","156",503.4925373286
"115","158","14490_1717.05161625304",35.9822599336
"116","158","14497_1717.05161625304",35.9822599336
"117","159","158",110.6600001271
"118","159","15760_1808.33796448887",237.9286082965
"119","160","157",343.5524019565
"120","160","159",1011.6677149868
"121","161","3708_431.12298832303",257.4015871926
"122","161","160",385.0202400751
"123","162","134",200.0755565471
"124","162","161",203.2035240446
"125","163","1001_68.0165373356526",120.5850024562
"126","163","162",23.0863422064
"127","164","110",36.7526554291
"128","164","163",51.9274162407
"129","165","18756_2004.01563573084",75.0139278443
"130","165","21955_2198.30272186228",269.3010139757
"131","166","25669_2411.57918233175",84.2792710266
"132","166","24639_2360.4922427911",33.192331486
"133","167","166",376.571442561
"134","167","25567_2406.93558163369",456.2071128896
"135","168","16545_1863.66151258374",111.6566094912
"136","168","167",198.7235656515
"137","169","17103_1901.33700052009",161.6970015699
"138","169","24880_2372.18577461442",632.5457756642
"139","170","168",233.4105540348
"140","170","169",221.0456498925
"141","171","165",542.4243393499
"142","171","170",132.016980521
"143","172","9874_1292.849649322",155.1847878109
"144","172","171",248.9125070256
"145","173","5772_753.774834978489",26.6597149088
"146","173","172",410.5497414414
"147","174","14073_1686.30858259379",303.3376805456
"148","174","12675_1576.23641572676",193.2655136786
"149","175","16891_1888.06014144986",303.9555255896
"150","175","21237_2147.72949225566",563.6248763954
"151","176","175",246.9598401071
"152","176","11156_1420.29655210025",83.1517763471
"153","177","16231_1842.09977082703",161.5482626503
"154","177","16362_1850.76761455619",170.2161063795
"155","178","177",252.7622108174
"156","178","13334_1631.67290370168",203.8836063424
"157","179","176",71.0056702476
"158","179","178",161.6501918537
"159","180","8643_1173.78913790226",52.5031785231
"160","180","11333_1439.62233721907",318.3363778399
"161","181","179",169.5214376642
"162","181","180",24.6682915378
"163","182","174",310.2055450657
"164","182","181",23.8523108589
"165","183","173",144.9673036252
"166","183","182",490.617540538
"167","184","183",13.9099281168
"168","184","18479_1987.37187457974",1419.133986252
"169","185","13122_1613.63691718355",116.0520004182
"170","185","13087_1609.80814777188",112.2232310065
"171","186","15335_1778.48223618529",383.3908500005
"172","186","185",102.4935305806
"173","187","8332_1138.20044715696",17.6506583653
"174","187","186",274.5415973932
"175","188","184",21.2739306545
"176","188","187",573.5858311184
"177","189","9320_1243.78748361823",976.372777204
"178","189","188",279.5492512591
"179","190","6096_791.467446573442",706.2198528863
"180","190","189",182.1671127271
"181","191","164",8.2097292276
"182","191","190",197.953204276
"183","192","4672_585.045432433495",154.592637913
"184","192","3928_454.904705069127",24.4519105487
"185","193","21752_2184.44992369588",1316.5443474212
"186","193","9933_1298.84797464576",430.9423983711
"187","194","192",56.8005231047
"188","194","193",494.2533048589
"189","195","194",113.2734773397
"190","195","4601_571.220646938394",310.8418528623
"191","196","191",8.8843045564
"192","196","195",381.9687092213
"193","197","26980_2475.70491750114",299.7577306586
"194","197","22034_2205.51304518075",29.5658583382
"195","198","6402_844.359363947129",15.2561144969
"196","198","197",1346.8439373923
"197","199","196",371.7953327526
"198","199","198",1322.488497348
