"","shape","rate","aic","LL"
"51",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"52",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"53",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"54",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"55",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"56",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"57",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"58",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"59",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"60",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"61",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"62",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"63",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"64",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"65",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"66",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"67",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"68",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"69",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"70",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"71",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"72",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"73",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"74",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"75",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"76",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"77",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"78",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"79",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"80",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"81",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"82",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"83",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"84",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"85",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"86",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"87",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"88",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"89",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"90",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"91",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"92",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"93",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"94",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"95",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"96",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"97",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"98",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"99",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"100",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"101",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"102",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"103",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"104",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"105",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"106",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"107",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"108",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"109",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"110",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"111",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"112",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"113",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"114",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"115",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"116",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"117",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"118",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"119",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"120",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"121",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"122",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"123",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"124",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"125",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"126",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"127",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"128",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"129",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"130",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"131",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"132",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"133",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"134",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"135",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"136",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"137",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"138",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"139",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"140",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"141",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"142",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"143",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"144",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"145",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"146",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"147",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"148",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"149",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"150",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"151",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"152",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"153",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"154",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"155",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"156",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"157",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"158",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"159",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"160",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"161",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"162",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"163",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"164",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"165",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"166",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"167",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"168",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"169",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"170",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"171",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"172",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"173",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"174",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"175",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"176",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"177",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"178",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"179",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"180",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"181",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"182",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"183",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"184",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"185",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"186",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"187",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"188",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"189",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"190",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"191",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"192",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"193",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"194",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"195",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"196",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"197",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"198",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"199",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"200",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"201",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"202",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"203",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"204",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"205",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"206",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"207",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"208",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"209",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"210",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"211",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"212",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"213",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"214",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"215",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"216",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"217",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"218",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"219",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"220",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"221",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"222",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"223",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"224",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"225",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"226",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"227",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"228",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"229",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"230",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"231",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"232",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"233",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"234",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"235",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"236",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"237",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"238",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"239",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"240",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"241",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"242",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"243",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"244",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"245",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"246",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"247",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"248",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"249",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"250",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"251",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"252",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"253",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"254",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"255",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"256",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"257",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"258",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"259",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"260",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"261",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"262",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"263",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"264",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"265",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"266",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"267",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"268",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"269",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"270",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"271",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"272",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"273",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"274",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"275",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"276",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"277",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"278",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"279",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"280",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"281",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"282",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"283",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"284",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"285",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"286",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"287",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"288",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"289",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"290",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"291",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"292",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"293",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"294",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"295",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"296",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"297",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"298",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"299",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"300",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"301",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"302",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"303",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"304",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"305",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"306",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"307",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"308",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"309",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"310",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"311",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"312",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"313",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"314",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"315",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"316",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"317",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"318",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"319",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"320",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"321",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"322",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"323",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"324",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"325",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"326",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"327",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"328",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"329",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"330",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"331",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"332",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"333",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"334",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"335",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"336",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"337",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"338",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"339",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"340",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"341",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"342",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"343",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"344",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"345",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"346",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"347",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"348",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"349",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"350",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"351",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"352",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"353",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"354",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"355",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"356",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"357",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"358",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"359",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"360",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"361",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"362",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"363",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"364",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"365",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"366",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"367",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"368",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"369",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"370",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"371",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"372",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"373",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"374",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"375",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"376",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"377",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"378",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"379",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"380",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"381",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"382",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"383",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"384",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"385",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"386",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"387",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
"388",10.0309756930315,59.2663499365194,-3585345.65696896,1792674.82848448
